gene	female_adolescent_1
10818	-4.615184232991288e-5
10825	0
10826	-0.12335688942813576
10827	-0.0088601585212832
10838	-0.00123575173012459
1084	0
10840	-0.00993091715541948
10841	-0.03722056641220429
10842	-0.00314402579135622
10844	0
10845	0.01512453211220827
10846	0
10847	0
10848	-0.00746848218518646
10849	0
10850	-0.00855531003069858
10855	0
10856	0
10857	0
10858	0
10859	0.06636531369891306
10861	0
10863	0.01642416786192223
10864	0
10865	-0.00344505202110816
10866	0
10867	0.02371689674942949
10868	0
10869	0
1087	0
10870	3.223394745749143e-5
10871	-0.01212285444372788
10873	-0.03059313842608875
10874	0
10875	0
10876	0
10879	0
1088	0
10880	0
10881	0
10882	0
10884	-0.005831278442904
10885	0
10886	0
10888	0
1089	0.04409301031198735
10890	0
10891	-7.8062649977899e-4
10892	0
10893	0
10894	-0.00518693053439204
10895	0
10897	0.01703531587967332
10898	-0.00390755373080486
10899	0
109	0.04904725586086904
10900	0.02146082148507991
10902	0
10903	0
10904	-0.00585773992114445
10905	0
10906	0
10907	0
10908	-0.00702241242537114
10910	0
10911	0.03239109745170426
10912	0.03050174450871626
10913	0
10914	0
10915	-0.01787885213350944
10916	0
10917	-0.04384744214429349
10919	0
10920	0
10921	0
10922	0
10923	-0.01762406535930684
10924	0.01974850770590215
10926	0
10927	0.00969360989032716
10928	-0.01070360718228311
10929	0
10930	0
10933	0
10935	0
10936	0
10938	0
10939	0
10940	0
10942	0.03432601679795884
10943	0
10944	0.0163727943868439
10945	0
10946	0
10947	-0.02140232049880504
10948	0
10949	0
10950	0
10952	0
10953	0
10954	-0.00140483796130966
10955	0.00605938059770593
10956	0
10957	0.0033932677516326
10959	-0.00578001194622941
10960	0
10961	0.01129882774879155
10962	0.01967266200088944
10963	0
10964	0.01498841322076044
10966	0.00379986007132671
10969	0
10970	0
10972	-0.00444611178877445
10973	-0.01559947289633267
10974	0.03555011183273881
10975	0
10978	0
10979	0
10980	0.00341574222668201
10981	0
10982	0
10983	0.01965852761083661
10984	0
10985	-0.0184111231262434
10987	0
10988	0
10989	0
10990	0.00496429046240094
10991	0
10992	0
10993	0
10994	0
10998	0
10999	-0.0094505756102731
11000	0.00863207737567861
11001	-0.03604720004827851
11004	-0.05404164060102259
11005	0
