gene	female_older_adult_2
10859	0
10861	-0.04158876008744723
10863	0.01620636813130015
10864	0
10865	0
10866	0
10867	0.0096808533786022
10868	0
10869	0
1087	0
10870	0.01742281984987607
10871	0
10873	-0.00504790520557611
10874	0
10875	0
10876	0
10879	0
1088	-0.0120834686029636
10880	0
10881	0
10882	0
10884	0
10885	0
10886	0
10888	0
1089	-0.01728495660058581
10890	0
10891	0
10892	0.01626965667507833
10893	0
10894	0.0316729025576684
10895	0
10897	0
10898	-0.00334759058028285
10899	0
109	0
10900	0.00283421593018214
10902	-0.00699493914899381
10903	-0.02080133919877391
10904	-0.0086322773837137
10905	0
10906	0
10907	-0.00262829127361549
10908	0
10910	0
10911	-0.02789354432411635
10912	0
10913	-0.00870861276403582
10914	-0.00344548015894365
10915	0
10916	-6.707971946142e-4
10917	-0.01130162818811803
10919	0
10920	0
10921	0
10922	0
10923	0
10924	0
10926	0.02109436277408194
10927	0
10928	0
10929	0
10930	0
10933	0
10935	0
10936	0
10938	0
10939	0
10940	-0.00279011680287187
10942	0
10943	-0.01185346780582372
10944	0
10945	0
10946	0
10947	0
10948	-0.00267249171559819
10949	0
10950	0
10952	0
10953	-0.02202423507350619
10954	-0.0034878013651106
10955	0
10956	0
10957	0
10959	0
10960	0
10961	0
10962	0
10963	-0.00699684599333685
10964	-0.09041809498559446
10966	0
10969	0
10970	-0.00417202238040881
10972	0
10973	0
10974	-0.0011277106595195
10975	0
10978	-0.00813036550879965
10979	0
10980	0
10981	-0.00545587583980951
10982	0
10983	0
10984	0
10985	-0.00925676937607293
10987	0
10988	0.01678924903482654
10989	-0.00219741863183658
10990	0.00153808954253288
10991	0
10992	0
10993	0
10994	0
10998	0
10999	0
11000	0
11001	0
11004	-0.01814964940574599
11005	0
11006	-0.01094698401757403
11007	0.0016225501384779
11009	-0.02146876658660287
1101	-0.01196411678724808
11010	0
11011	0
11012	0
11013	0
11014	0
11015	0
11016	0
11017	0.02589045780852903
11018	0
11019	0
1102	0
11020	0
11021	0
11022	0
11024	0
11025	-0.02629779382417402
11027	0
1103	0
11030	-0.03139299527333897
11031	0.02642346674706671
11033	0.02560475981346035
11034	0
11035	0.00220035977305012
11037	0
1104	0
11040	-0.00506480433413525
11041	0.00721392473246848
11043	0.02215636494094096
11044	0
11045	0
11046	0
11047	0
1105	-0.00211148365210318
11051	0
11052	0
11054	0
11055	0
11056	0
11057	0
11059	0
1106	-0.00309648132294674
11060	0
11061	0
11062	0
11063	0
11064	0
11065	0
11066	-0.0025793628914193
11067	-0.02981878201178948
11068	-0.00274315626641253
11069	0
1107	0.07046421902186045
11070	0
11072	0
11073	0
11074	0
11075	0
11076	0.00778912658560417
11078	0.00288252568607517
11079	0
1108	-0.01764935161572883
11080	0
11081	0
11082	0
11083	-0.01102151266991105
11085	0
11086	0
1109	0
11091	0
11092	0
11093	-0.00642761646544361
11094	0
11095	0
11096	0
11097	0
11098	0.00536946541510384
11099	0
111	0
11100	0
11101	-0.04080723314720454
11102	0
11103	0
11104	-0.00895438633570183
11105	-0.0143399005195049
11107	0
11108	0
1111	0
11112	0
11113	0.05039791821663803
