gene	female_infant_2
29951	0
29953	-5.466883592956378e-5
29954	0
29956	-0.00277605001639565
29957	0.00396621732313764
29959	0
2995	-0.00778675133392979
29960	0
29965	0
29966	0
29967	0
29968	0.0097249492288642
29969	0.00688260810250527
2996	0
29974	0
29978	0
2997	-0.00266510525527528
29980	0.00223007218394012
29982	-4.9678554174938e-4
29984	0
29986	0
29988	-0.00303134567447566
2998	0
29991	0
29992	0
29994	0
29995	0
29997	0
29998	0
29999	-0.00140693921878897
2999	0
29	0
2	-0.00979814952609204
30000	0
30001	-0.01249220029249894
30008	0
30009	0.00307068462868709
3000	0
30012	0
3001	0.00873528146489154
3002	-0.01079409450181653
3003	0
3004	0.02438092066365134
3005	-0.00166879206801827
30062	0
3006	0.00381005961587467
3007	0.02720819714670021
3008	0.00226256660815581
3009	0
3012	0
3014	0
3015	0
3017	-0.00211738466118944
3018	0
301	0
3021	-0.00346567168831293
3024	0
3026	0
3028	0
3029	-0.01067038467968669
302	0.00747163428478153
3030	0
3032	0
3033	0
3034	0
3035	0
3036	0
3037	0
3043	0.00228558166700385
3045	-0.01052374488352486
3046	0.01129228829632334
3048	0.06943053331725497
3049	0
3052	0
3053	0
3054	0
3055	6.7858318070712e-4
3059	-0.00114686082344173
3060	0
3061	0
3062	2.4975512815754e-4
3064	0
3065	0
3066	0
3067	-0.00264149435928951
3068	0
3069	0
306	0.01730052851169588
3071	0
3073	0
3074	0
3075	-0.00199861277853118
3077	0
307	0
3080	0
30811	0
30813	0
30814	0
30817	0.00564110554676402
30819	0
3081	-0.00583148341249344
30820	0
30827	0
3082	0
30833	0
30835	0
30836	-0.0067135792297884
30837	0
3083	0
30844	0
30845	-0.00534541792298109
30846	0
30848	-0.0013376111048667
30849	0
3084	0
30850	-0.00247594770285568
3087	0
308	0.00146349110010938
3090	-0.00308599049498775
3091	0
3092	0
3093	-0.00155245337336941
3094	0.00696107307314365
30968	-0.00141942003818148
3096	-0.00872660422728809
3097	0
3098	0
3099	0.00875318547454546
309	0.01647103454205344
30	0
3101	0.00752666180353101
3104	-0.00383559595411753
3105	-0.00496645670703285
3106	-0.00173958479619935
3107	0
3108	0
3109	0.0021873356009461
310	-0.00805070383141842
3110	0
3111	0
3112	0.00115813455864376
3113	0.00507370354110065
3115	-0.00615704526943328
3117	-0.06099206286956804
3119	-0.01993450878685707
311	-0.00435258413987337
3120	0
3122	0.01563342595439972
3123	0
3128	0.0016997320220081
312	0
3131	-3.5586397704944e-4
3133	-0.00773059703400922
3134	0
3135	0
313	0.00111270271030614
3140	0
3141	0
3142	-0.00106688562039293
3145	0
3148	-9.6368434939184e-4
3149	0
314	0.00575210088463364
3155	0
3156	0.00515655564136486
3157	0.00469222357931509
3158	0
3159	-0.00281736108659986
3161	0
3162	4.909693306311e-4
3163	0
3164	6.0268363698282e-4
3166	0
3169	0
316	0
3170	0
3172	0
3174	0
3175	-0.00264456372405417
317662	-0.00327598748928926
3176	7.5574517532086e-4
317762	0
317781	0
3177	0
3178	0.00108648422310278
317	0
3181	0
3182	0
3184	0
3185	0
3187	0.00673019904701828
3189	-0.00539923349635941
318	0
3190	0
3191	5.2818618505106e-4
3192	0
3195	0
3196	0
3198	-0.00152119926243548
3199	0
319	0
31	0
3200	0
3201	0.00571626558835022
3202	0
3203	0
3204	0
3206	0
3207	0
3208	0
320	-0.0024573665360722
3211	0
3212	0.01420352146662185
3213	0.00330657311125635
3215	0
3216	-5.2388658976049e-4
3217	0
3218	0
3219	0
321	0.00504458623070502
3221	-0.0059930114951569
3222	0
3223	-0.0149249689401236
3224	0
3226	-0.0012038775238225
3227	0
3229	0
322	0
3231	-0.00148115458268645
3232	0
3235	0
3236	0
3237	0
3238	0
3239	0
323	0
3240	0.03080067591279004
3241	0
3242	0.00397099161136227
3248	0
3249	0
324	0
3250	0
3251	0
3257	-0.00353737149060927
325	0
3263	0
3265	0
3267	0.00907847571044613
3268	0
3269	0
326	0
3270	0
3273	0
3274	0
3275	0
3276	7.569370574195717e-5
327	0
3280	0
3281	0
3283	-0.00232299135414892
3284	0
328	0
3290	-0.00197033734413648
3291	0
3292	0
3293	0
3294	0
3295	0
3297	0
3298	0.00118855021421339
3299	0
329	1.5202273007325e-4
32	-0.00808251031165742
3300	-6.0219121566332e-4
3301	0
3303	0.00704255843935082
3304	-0.00910189257796809
3305	0
3306	0
3308	0
3309	0.00378069545483667
330	0
3310	0.01256705357041359
3312	0
3313	0
3316	0
331	1.5916129985515e-4
3320	0
3321	0
3326	-0.00174534855822959
332	4.2928188047059e-4
3337	-5.8750308422563e-4
3338	0
3339	0
333	0
3340	0
3344	6.4237535442373e-4
3346	-2.8680975783164e-4
3347	-9.8707872757506e-4
334	-5.0913735748487e-4
3350	0
3351	0
3352	0
3354	4.6312176274051e-4
3355	0
3356	0
3357	-5.248478537401835e-5
3358	0
3359	0
335	0
3360	0
3361	0
3363	0
3364	0
336	-0.00565332194726011
3371	0
3373	0
3375	0
3376	0
337	0
3381	0
3382	0
3383	0
3384	0
3385	-0.00725856484280725
338645	0
3386	0.01195956503237344
338	0
339105	0
339229	0
339290	-0.01153992692202747
339448	0
339479	0
3394	0.01073706698412129
339524	0
3396	0
3397	0.0025597449636693
3398	0.01332335027101591
3399	0.00229923254254795
339	0
33	-0.00168001034177717
3400	-0.00214247597501457
340591	0.00108002013644522
3416	-0.00495876977138787
3417	0
3418	0.00510833024802196
3419	-0.00114078851349074
341	-0.00180197730298975
3420	0
3421	0
3422	0
3423	-0.00721333769174891
342538	0
3425	0
3426	0
3428	-0.00109442873989088
3429	-0.00745974260389619
342	0.01608957616648065
343069	-0.0103273314825906
3430	0
3431	-0.0083642116334726
3433	-1.8653719884634e-4
3434	-0.0041507196315755
3437	-0.0055077505657767
3439	0
343	-0.00262721599302152
3440	0
3442	0
3443	0
3445	0
3446	0
3449	0
3452	0
3454	0
3455	4.1416044518252e-4
3456	0
3458	0.01500066967768169
3459	0
345	0
3460	0
346157	0
346562	0
3467	0
347344	0
3475	0.00376665452528538
3476	0
347733	-0.00464312158482209
347853	0
347902	-0.01107533550974544
3479	0
347	-8.557736706294116e-5
3480	0
3482	0
3483	-0.00205025346648704
3484	0
3485	0.00472680936375274
3486	-0.01933661473022768
3487	0
3488	0
348995	0
3489	2.9929306448024e-4
348	0
3490	0.00649008087089155
3491	-0.00321823792502215
34	0
3508	0
350	0
3512	0.00936741540625578
3516	0
351	0.00527540470581049
353189	0.029943879887603
353299	0.00161088890715491
353500	0
353514	0.03185235246449935
353	0.00402938684896684
3543	0.01488749122477719
3547	0
3549	0
354	3.8392255679772e-4
3550	-0.01047506842747367
3551	0
3552	0
3553	0
3554	0
3556	0
3557	0
3558	0
3559	-0.00764645064641969
355	-0.0038679947694696
3560	0
3561	0
3562	0
3563	9.2699600958762e-4
3565	0
3566	0
3567	0
3568	0
3569	0
356	4.978266040563e-4
3570	-0.01666983572667803
3572	0
3574	0
3575	-8.1588135276807e-4
3576	0.01824842132526148
3577	0
3578	-1.1325048262089e-4
3579	0
357	0.00331891922605567
3586	-0.00106903654526507
3587	0
3588	0
3589	0
358	-0.00195786123589985
3590	0
3592	-8.6099356823259e-4
3593	0
3594	0
3595	0
3596	-5.9267225588919e-4
3597	0
3598	-0.00241654680986581
359	0
35	0
3600	0.01573831326094046
3601	0
3603	0
3604	0
3605	0
3606	-0.01375420541311558
3607	0
3608	0
3609	0
360	0
3611	-3.2520788867129e-4
3612	0
3613	0
3614	-0.00801213720723472
3615	0
3617	0
3619	0
361	0
3620	-0.02830006402545019
3621	-3.6071142225661e-4
3622	0
3623	0
3624	-3.0379243055371e-4
3625	-0.00205330891374618
3626	0
3627	0
3628	-0.00179411025647705
362	0.01319629086662685
3630	0.00126074063934331
3631	0
3632	0.00185138561237424
3633	0
3635	0
3636	0
3638	0.00810621630388183
363	0
3640	0
3641	0
3642	-0.00442412462678902
3643	0.00268345502169376
3645	0
3646	0
3651	0
3652	0
3654	0
3655	-0.00639774501739939
3658	0
3659	0
3660	-0.02201246672121936
3661	0
3662	0
3663	0
3664	0
3665	0
3667	0.00866922802696709
3669	-9.3852892794034e-4
366	0.00667452013263154
3670	0
3671	0
3673	-0.00119783249426941
3674	0
3675	0
3676	0.01494786738983835
3678	0
3679	-0.00212861795798406
367	0
3680	0
3682	0.00354299798654053
3683	0
3684	0
3685	-0.00924446041089468
3687	0
3689	0
368	0
3690	0
3691	0
3692	0.00171650899349736
3693	-0.00842124230663302
3694	0
3695	0
3696	0
3697	0
3698	4.5124868243311e-4
3699	0
369	5.7716443992122e-4
36	0
3700	0.00323746481738872
3702	0.0021607950484644
3703	3.3786443555286e-4
3704	0.0025992600853517
3705	0
3706	0
3707	1.6088583603511e-4
3708	-0.00164820380980003
3709	8.6013809162835e-4
3710	0
3712	0
3713	0
3714	0.00180258130271389
3716	-2.8143381485716e-4
3717	-0.009757536758689
3718	-4.4252069808342e-4
3720	0
3725	-0.01479771003268928
3726	-0.00589166864621918
3727	-0.00360458647255017
3728	-0.00268607869357603
372	0
3730	0
373156	0
3732	0
3735	0
3736	0
3737	0
3739	-0.00238689953505842
373	-0.01555554160179039
3741	4.8883795347204e-4
374291	0.00114353546244483
3742	0
3744	0
3745	0
374655	0
3746	0
374868	0
3748	0
3749	0
375035	0
375056	-0.00504473621942725
375057	0
3750	0
3751	0
3752	0
375346	8.3485953827161e-4
375449	0
3754	0
3755	0
3756	0
375790	0
3757	0
3758	0
3759	0.00800665267269596
375	-0.00328510336244512
3760	0
3761	0
376267	0.00850598467755031
3762	0
3763	-0.00242601329188448
376412	0
3764	0
3765	0
3766	0
3768	0
3769	0
3770	0.00552920317519485
3772	0.01379752436130006
3773	0
3775	0
3776	0
3777	0
3778	-0.00297007400562507
3779	0
377	0
3780	0.00390408142319282
3781	-9.8136366650676e-4
3782	0
3783	-0.01739880334136664
3784	0
3785	0
3786	0
378708	-0.00360731590634113
3787	0
378	0
3790	0
3791	-0.00117166957873392
3792	0
3795	0
3796	-0.00974793693662299
3797	-0.00225469628475495
3798	0
3799	-0.00269303002641123
379	0
37	0
3800	-0.01578789376820264
3801	0
3802	-0.00704288133529854
3804	0
3805	-0.00571282007851829
3809	0
3811	-0.00658222867750236
3812	-0.00614843612567815
3814	0
3815	-0.01641174268102957
3816	0.00370294179371712
3817	0
3818	0
381	0.00274700717498296
3820	0
3823	0.02483509119160184
3824	0.00393015824753814
3827	0
382	0.00416183408693793
3831	0
3832	0.00319595837219155
3833	0.00390944183049562
3834	0
3835	0
3836	-0.00236378454855864
3837	-0.01340637115846942
3838	0.01056906295227834
3839	0
383	0
3840	0
3841	0
3842	0
3843	0
3845	-0.01405426115229682
3846	-0.00116448419137834
3848	-0.02497618981542734
3849	0.00159836417970101
384	0
3850	0.00260321384857801
3851	-0.00518507375446121
3852	0
3853	0
3854	0
3855	0.00136968249918855
3857	0
3858	0
3859	-0.00321875506223926
3860	0
3861	-0.00360473728453206
3866	0
3868	0.01260474646148757
387032	-0.00192880143051642
387082	1.0704351017736e-4
387263	0
3872	-0.00409186020888409
387509	0
387751	0
387	-0.00320113957234931
3880	-0.00168774675468726
3881	0
3882	0
3884	0
388567	0
388569	-0.00214236378647096
3885	0
388650	0.01056914472563522
3886	0
388714	0.00211086667633134
388796	0
3887	0
388969	-0.00115873661548602
3889	0
388	-0.00140868294485006
3890	1.6056333248037e-4
389136	0
389177	0
3891	0.00152115944864686
3892	-0.00106590012584472
3895	0
389677	-0.00388906904461408
3897	0
389856	0
389898	0
3898	0
3899	0
389	0.01048427769596391
38	-0.0048966764578849
3902	0
3903	0
3904	0.05596146997126366
390616	0
3906	0
390892	0
3908	0
390940	0
390999	0
3909	0
390	0
3910	0
3911	0.00236865876246402
3912	-0.00126403269843483
3913	0
3914	-0.00850507361125259
3915	0
3916	-0.00232403678110786
3918	0
391	0
3920	-3.8631093500941e-4
3925	0
3927	-0.00297073611207679
3929	0
392	0
3930	0
3931	0.00372973690362238
3932	0.0052460927311793
3933	0.00838558648650335
3934	-0.00476214127204906
3936	-0.00253091160385312
3937	-0.00414423716360494
3938	0
393	0.0057073209340079
3945	0
3948	0
3949	0.01400108852079833
394	-0.01586503537073812
3950	0
3952	0
3953	0
3954	0
3955	0.00302301383954604
3956	0
3957	0.00589427958365907
3958	0
3959	0.00526696090198391
395	0
3960	0
3964	-0.00586656695684712
3965	0
396	0
3972	0
3973	0
3975	0
3976	-0.00608356134333403
3977	0
3978	0
397	0
3980	0
3981	0.00586370620919992
3982	0
3983	0.01333687053329864
3984	0
3985	0
3987	-0.00148433452731823
3988	0.00116088895062364
398	0.0049141057688809
3990	0
3991	0
3992	0.00409371119580693
3993	0
3995	0.01163463159103711
399664	0
399665	6.3851395107234e-4
3996	8.4175992183954e-4
3998	-0.00284110778118883
399979	-0.00384888242573086
399	-0.00245642008052738
39	0
400084	0
4000	0
4001	0.00552740874195073
400451	0
4004	0
400506	0
4005	0.00134032671493835
4007	0
4008	0
400	0
4010	0
4012	0
4013	0
4014	0
4015	0
4016	-0.00444158328291797
4017	-0.00157573466949448
4018	0
401	0.00423610903799187
402055	0
4023	-0.01253360412854308
4025	0.00283272543139541
4026	0
402	0
4033	0
4034	0
4035	0.0062628017119844
4036	0
4037	0
4038	0
403	0
404093	0
4040	0
4041	0
404281	0
4043	0
4045	0
404672	0
4046	0.00470412756559641
4047	0
4048	0
4049	0
4050	0.00640682488459045
4052	-0.00101780576118106
4053	0
4054	0.00170233855921938
4055	0
4056	0
4057	-0.01669672447849373
4058	3.0168991625321e-4
4059	0
405	0
4060	-0.00751680370334145
4061	0
4062	0
4063	0
4064	0.02303506325713275
4065	1.5473777845132e-4
4066	-0.00367495042852161
4067	-0.00530809505586298
4068	0.0038206846275161
4069	0.00931684855930524
406	0
4070	-0.01024326295014323
4071	0
4072	-0.00283073141291166
4074	-0.01588625179529281
4076	0
4077	-0.00871842263886356
407	0
4081	0
4082	0
4084	0
4085	0.0119304592945367
4086	0.0219523188706844
4087	0
4088	0.002133964417785
4089	0
408	0
4090	-0.00452117091404817
4091	0
4092	0.00238255263998002
4093	-6.414383479181648e-5
4094	0
4097	-0.00563517387375908
4099	0
409	-0.00211786480002017
40	0
4100	0
4103	0
4107	0
4109	0
410	0
4110	0
4112	0
4113	0
4114	0
4115	0
4116	0.01786191354156636
4117	-2.6932910822071e-4
4118	0.00455782234294291
411	0
4121	0.00669387978086594
4122	-0.00283697789275607
4123	0.00472984283180993
4124	0
4125	0
4126	0
4128	-0.00426867235654869
4129	0
412	0
4130	4.7157530788052e-4
4131	0
4133	0
4134	0
4137	0
4139	0
4140	0
4141	0
4142	0
4143	0
4144	-0.01588180916838465
4145	4.5806824392707e-4
4146	0
4147	0
4148	0
4149	-0.00230085103937889
414	-0.00227549451894794
4150	-0.00140679640690441
4151	0
4152	-0.00115557168515708
4153	0
4154	0
4155	-0.00853346674446668
4157	0
4158	0
4159	0
415	9.9391693050437e-4
4160	0
4161	0
4162	0
4163	-7.3674718085301e-4
4168	0
416	0.00296295266424864
4170	0
4171	0
4172	0
4173	0
4174	0
4175	0
4176	5.1889984254552e-4
4179	-0.00336496984831163
417	0
4184	0
4185	0
4188	0
4189	-0.00962772355520269
4190	0
4191	0
4192	-7.8437018734555e-4
4193	0
4194	0
4199	0.00675035045828379
419	0
41	0
4200	-2.35708552584e-4
4201	-0.01036250839085882
4204	-0.00405758963035832
4205	0.00265247240154547
4208	0
4209	0
420	0
4210	-0.00908174145089937
4211	0
4212	-0.0140080211158108
4214	-4.6089423484708e-4
4215	0
4216	-0.00122387420180497
4217	-0.00392315094414249
4218	-0.0018103062515296
421	0
4221	0
4222	0.00228521499209886
4223	0
4224	1.1684561858444e-4
4225	0
4232	-0.0074857565151832
4233	0
4234	-1.8571658847413e-4
4236	-1.4344716338585e-4
4237	0.01165644770559834
4238	-9.9261588956447e-4
4239	0
4240	0
4241	0.00162816052777687
4242	0
4245	-0.00148625037896134
4246	0
4247	0
4248	0
4249	0
4250	0
4253	0.0029429066643192
4254	0
4255	0
4256	-0.00490158640061873
4258	0
4259	0.00179928817933144
4261	0
4267	0
4277	0.00280771904503297
427	0
4281	0
4282	0
4283	-0.00186263865966663
4284	0
4285	0
4286	0
4287	0
4288	0.0044054088821587
4289	0
4291	0
4292	0
4293	6.2535402321977e-4
4294	0
4295	0
4296	-9.0021992789368e-4
4297	-0.00419634999784368
4298	0
4299	0.00326229046245229
429	0
4300	0.00889000599066657
4301	0
4303	-1.903684276054e-4
4306	-0.02095270074407613
4308	0
430	0
4311	0
4312	-0.00843577343990258
4313	-0.00931379009587498
4314	0
4316	0
4317	0.0049713352050354
4318	0
4319	0
4320	0
4321	-0.0044227837501424
4322	0
4323	0
4324	0
4325	0
4326	0
4327	0
4329	-0.00257519075274283
432	0.00539394142939309
4330	-0.0016790068823821
4331	-0.00497826315284772
4332	0
4335	0.00342458732647729
4336	0
4337	0
4338	-1.8352108221505e-4
433	0.00756459841729373
4340	0
4342	0
4345	0
434	0
4350	0
4351	0
4352	-0.00101513391857392
4353	0.00398793477415872
4354	0
4355	0
4356	0
4357	0
4358	-0.00478537055985594
4359	-0.0045009860156392
435	-1.0571434902594e-4
4361	0
4363	-0.0038448401032425
43847	0
43849	0
438	0
439	6.7170523589824e-4
43	0
440026	0
440073	0
440348	0.0091280262665955
440387	0.00553003886824715
440560	0
440738	0
440	-0.00422872497972627
441024	-0.00618175879380415
441151	0
441263	0
441601	-0.00835422358639666
442186	0
442194	0
4430	-0.00417773625728586
4435	0
4436	0
4437	0
4438	0
443	0
4440	0
444	-0.00807047083998249
445	0
4477	0
4478	0
4481	0
4482	1.6109028885492e-4
4485	0
4486	0
4487	0
4488	-0.00196817525699966
4494	0
4495	0
4499	0
4501	-0.00118632528049071
4502	-0.00915139148704926
4504	0
4507	0
4515	0
4520	0
4521	0.00324640604855706
4522	0
4524	0
4528	0
4534	-0.00117309195523632
4542	0
4543	0
4544	0.00174221888445265
4547	0
4548	-6.0175068085829e-4
4552	0
4582	0
4583	0.00907894052393297
4585	0
4586	0
4588	0
4589	0
4591	-0.00138230042215931
4593	0
4594	-0.01053146183312793
4595	-2.4164666391865e-4
4597	0
4598	0.00379067281797437
4599	-0.00954206825437204
4600	-0.00371012304478821
4601	-0.00306284491245006
4602	0.00971433933961023
4603	-0.02122115511303364
4604	0
4605	0
4606	0
4607	0
4608	0
4609	3.7806680605853e-4
460	0
4610	0
4613	0
4615	0
4616	-0.00845272937692735
4617	0
4618	0
4619	0
4620	0
4621	-0.00927189378012717
4622	0
4624	0.00126822156693548
4625	0.0128257666511264
4626	0
4627	0
4628	0.00190528941271513
4629	0
462	0
4632	0
4633	0
4634	0
4635	0
4636	0
4637	0
4638	-0.02035573183695195
463	0
4640	0.01088475058442883
4641	0
4642	-0.00753181278018664
4643	0.00296262948019054
4644	0
4646	0
4647	0
4649	0
4650	0
4651	0
4653	8.6117924724889e-4
4654	0.00366987420796741
4656	-6.9244921504108e-4
4659	0
4660	0
4661	0
4664	-0.00715634145542936
4665	0
4666	0
4668	0
4669	0
466	0
4670	0
4673	0
4674	-0.02832576339578443
4675	-0.02352505182364854
4676	0
4677	0
4678	0
467	0
4680	0
4682	0
4683	0
4684	0.00319792819972753
4685	0
4686	0
4688	0
4689	0
4690	0
4691	0
4692	0
4693	0
4694	0
4695	0
4696	0
4697	0.0077522735765981
4698	0.01518778687239654
4700	0.01019814011995816
4701	0.00514229257653723
4702	0
4703	0
4704	0
4705	0
4706	0
4707	0.02160764574773745
4708	0.00791917257284046
4709	0.00430974670156803
4710	0
4711	0
4712	0
4713	0.00436936298449531
4714	0
4717	0
4718	0
4719	-0.01492744514641725
471	0
4720	-0.00801189341922221
4722	0
4723	9.2263866460538e-4
4724	0.00765127575086226
4725	0
4726	7.1547040314237e-4
4728	0.00276035704493656
472	0
4733	0
4734	0
4735	-0.00320786060643697
4738	-0.00297952115241334
4739	-0.00592096676999188
473	0
4741	-0.00369447828404588
474344	0
4744	0.01381434952460232
4745	0
4747	-0.01952186905849314
474	0
4750	-0.00809908196680307
4751	-0.002724199489452
4752	0
4753	0
4756	-0.01052467619239056
4758	0
4759	0
475	-0.00166629653240291
4760	-5.2976450998144e-4
4761	0
4762	-0.00486135057798751
4763	0
476	-2.0919714957205e-4
4771	0
4772	0
4775	0
4776	4.961969860937e-4
4778	0
4779	0
477	0
4780	0
4781	-0.00321739604428609
4782	-0.00632103643424898
4783	0
4784	0
478	0
4790	0
4791	4.8583568424319e-4
4792	-0.01697157320671085
4793	0
4794	0
4795	0
4796	0
4798	0
4799	-0.00139566148434201
479	0
47	0
4800	0
4801	0
4802	0
4803	-0.00120284235849989
4804	0
4807	0
4808	0
4809	0
4811	-8.9931365141666e-4
4814	-0.00155279846913785
4815	0
4817	0
4818	0.00370514968322535
481	0.00178225480012844
4820	0
4821	0
4824	0
4825	0
4826	0
4828	0
4829	0
482	0
4830	0
4832	0
4833	-0.00770004840396198
4835	0
4836	0
4837	-1.716530141348e-4
4839	0.00482168362384815
483	0
4841	0.00132232357400771
4842	0
4843	0
4846	0.00374156050376405
4848	0
4849	-0.00713635783591505
4850	0
4851	0
4852	0
4853	0
4854	5.2557831295246e-4
4855	0
4856	-0.00404656206470193
4857	0
4858	0
4860	0
4861	0
4862	0
4863	-0.00210195530868702
4864	0.001667035989153
4868	3.4610759730384e-4
4869	0.00401445137379957
4878	0
4879	0
487	0
4880	0
4881	0
4882	0
4883	-0.00182769493969115
4884	0
4885	0.01226162579108102
4886	-0.00154397098543265
4887	0
4888	0
4889	0
488	0
4891	0
4892	0
4893	0.0018240559932657
4897	6.2759761653731e-4
4898	0
4899	0
489	0
48	-0.00543390301724408
4900	-0.01630356788540132
4901	0
4902	0
4905	0
4907	0.00303126672616528
4908	0
490	3.8758539125511e-4
4913	0
4914	0
4915	0
4916	0
4917	0
4919	0
491	0
4920	0
4921	0
4922	-1.8488010800492e-4
4923	-0.00789516437193361
4924	0
4925	0.00360425966608368
4926	-9.7138077726982e-4
4927	0.0057430078914555
4928	-9.5022992852127e-4
4929	-0.02145872979444691
492	0
4931	0
4935	0
4938	0
4939	0
493	-0.00281890124472974
4940	-0.0100030944507705
4942	-0.00334558745548684
4946	0
4947	0
4948	0
4952	0
4953	-0.01723836539261591
4956	3.7324418554774e-4
4957	0
4958	0
495	0
4967	-5.9783284225573e-4
4968	0
4969	0
496	0
4973	-0.00263023182499815
4974	0
4975	0
4976	0
4978	0
4982	0
49855	0
49856	-0.00355510775628974
4985	0
49860	0
4986	0
4987	0
4988	0
498	0
4990	0
4991	5.679363740057e-4
4992	0.0024957409176814
4993	0
4994	0
4995	0
4998	-0.0051102740426037
4999	-1.1466255188884e-4
5000	0
5001	0
5002	0
5003	0
5004	0.0064135425358354
5005	-0.01040693544381596
5007	0
5008	-0.01479446393600112
5009	0
5010	0
5016	0
5017	0.00342633341561216
5018	0
5019	0
501	0
5020	0
5021	-0.00176206642147794
5023	0.00887761803263345
5024	0
5025	0
5026	0.03506952097808755
5027	-4.1910874162601e-4
5028	0
5029	-0.00287767443747388
5030	0
5031	0
5033	0
5034	0
5036	0
5037	0
5042	9.9791632179663e-4
5045	0
5046	0
5047	0
50485	0
50486	-0.02195296731003768
50487	0.00442774646127122
50488	-0.00365776303873454
50489	-8.7488323775326e-4
5048	0
5049	0.00833686867866437
50506	0
50507	0
50508	0
50509	0
5050	0.00149485163301266
50512	0
50515	0
5051	0
5052	0
5053	0
5054	0
5055	0.00258709682204949
5058	0
50613	0
50615	0
50616	0
50617	0
50618	0
50619	-0.00271618862872046
50626	0
50628	0
5062	0
50632	-0.00286177008212212
5063	0
50649	0.00256724499035992
5064	0.00235709682246925
50650	0
5066	0
50674	-3.5979726190113e-4
5068	0
5069	0
506	0
50700	0
50717	0
5071	0
5073	-0.00243108272209878
5074	0
5075	0
5076	0
5077	0
5078	0
5079	0
50805	0.00827510255350006
50807	0
50809	0
5080	0
50810	0.00837809109883569
50813	-0.0031117873259497
50814	0
5081	0
5082	-7.3389742854698e-4
50831	0
50832	0
50833	0
50834	0
50835	0
50836	0
50837	0
50838	0
50839	-0.00727131463333742
5083	0
50840	-0.00193784526948546
50848	0
50852	0.02156650588478586
50853	0
50854	0
50855	0
50856	0.003525831336497
50859	0
50861	0.01414859761347628
50862	0
50863	0
50865	0
5087	0
5089	0.00868902496162483
5090	-0.00432826080463837
5091	0
5092	0
50937	0
50939	0
5093	-0.00257117180365887
50940	0
50943	0
50944	0.00277029413794937
5094	0
5095	-0.00695582540677309
5096	0
5097	-2.2669439170632e-4
5098	0
50999	0
5099	0
509	7.0006103869331e-4
50	0
51001	0.00194960943366794
51002	0.00718753835832823
51003	0
51004	0
51005	0
51006	-0.00549924000184211
51008	-0.01054674176947488
51009	0
5100	-0.00796531188769341
51011	0
51012	0
51014	0.00134528998267895
51015	0
51016	-0.00328565752185712
51018	4.2402251711893e-4
51019	0
5101	0.00997554879554661
51020	0.00348670035458375
51021	0
51022	0
51023	0
51024	0
51026	0
51027	0
51029	0
51031	-0.00785845247439734
51032	0
51035	0
51042	0
51043	0
51046	0
5104	0
51050	0
51052	0
51053	0.01030577581971607
51054	0
51056	-0.00414492485567049
5105	0
51063	0
51065	0.00547016523924509
51066	0
51067	-0.0046444968582378
51068	0
51069	0
5106	0
51070	0.00111961879574731
51071	0
51073	0
51075	0
51076	-0.01033211440464904
51077	0
51078	0
51079	0
51081	0
51082	0
51083	-6.1677532047055e-4
51084	0
51085	0
51087	0
5108	0
51090	0
51092	0.01087867259587744
51093	-0.0017189978338506
51094	-5.434117331966e-4
51096	0
51097	-0.00572100422584496
51098	-0.00889975693151887
51099	-0.00513032357816678
51100	0
51101	0
51102	-0.00261347935974992
51103	-0.01108814221501767
51104	0.00584969313999915
51105	-0.00138024298849784
51106	0
51107	0.01047143124247788
51108	0
51109	0
5110	0
51110	0
51111	0
51112	-0.00396173865214943
51115	-0.00177514896660587
51116	-1.0717940155906e-4
51117	0
51118	0
5111	0.00334522036177324
51125	-5.9854794873995e-4
51127	0
51128	0
51129	4.8247130713664e-4
51131	-0.00201666600164793
51132	3.9655072587039e-4
51133	-0.00253073074228303
51134	0
51135	-0.00146461587190279
51136	0
51138	0
51141	0
51142	0.00200404037766961
51143	0
51144	-0.00806854267237824
51146	0
51147	0
51149	0
51150	0
51151	0
51154	0.00949785107690141
51155	0
51156	0
51157	-4.7296752486717e-4
51160	0
51161	0
51162	-0.00313493945014268
51163	0.00352559326031714
51164	0.00114884955836678
51167	-0.00464427178849528
51168	0
5116	0.00578003598044994
51170	0
51171	-0.0011859208961752
51172	0
51174	-0.00461860567175195
51176	0
51177	-0.00202418469073927
51179	0
51181	0
51182	0
51184	-0.00139753051962117
51185	-0.0021639397269887
51186	-0.01413414504737018
51187	0.008525874090634
51188	0
5118	0
51191	-0.0152402838776989
51192	0
51193	0
51195	-0.00272964803816417
51196	0
5119	0
51200	0.00595571191294229
51202	0
51203	0.00113541396813305
51204	0
51205	-4.5828572546829e-4
51206	-0.01202630574065162
51207	-0.00109286531829447
51208	0
51213	0
51214	0
51218	0
5121	0
51222	0
51224	-0.00182741247088444
51226	0.00277899592839433
51227	0
51228	0
5122	0
51230	0
51231	0
51232	0.00639973237645098
51233	0.00159046021841517
51237	0.02633694783786339
51257	-0.00986902271242416
5125	0.01950885934048205
51265	0
51266	-0.00860893490248275
51267	0
51268	0
5126	0
51270	0
51271	0
51272	-0.00169916999746391
51274	0
51275	0
51276	-0.0013620864147999
51278	0
51279	0
5127	0
51280	0
51281	0
51282	0.0018953857909211
51283	0
51284	4.1780128546866e-4
51285	0
51286	0
51287	0
51289	0
5128	0
51290	0
51291	0
51292	-0.0019853071103356
51293	0
51294	0
51295	2.7212344441844e-4
51296	0
