gene	female_older_adult_2
112	-0.01204087445939169
11309	0
1130	-0.00769950665458844
11311	0
11313	0.00321684462856706
113146	-0.00619561097184052
11314	0
11315	0
11316	0
113177	0
113178	0.00240880164029468
11317	0.00159657502739255
11318	-0.00461959059915164
11319	0
11320	5.990911328049235e-5
11321	0
11322	-0.00747314052283499
113251	0
11325	0
11326	-0.01187765117457271
11329	0.00680569729985275
1132	-0.00879885759902783
11330	-2.42786038511e-4
11331	-8.4905889653554e-4
11332	-0.00531245592912961
11333	-0.00272306194922229
11334	0
11335	0.00365297327856008
11336	-0.00498114761028826
11337	0
11338	0
11339	0.00166111724825935
1133	0
11340	0.00203251807891975
113419	-0.00523784906052176
11341	0
11342	0
11343	0.01407607475025822
11344	0
11345	-0.01110948033122041
11346	0
1134	-0.00361402105415583
1135	0
1136	0
113791	0
1137	0
113835	0.00698369314858492
113878	0.00574704583236665
1138	0
113	-0.00376687998987325
114034	0
114044	-0.02205429926376383
114049	-0.00538188635582341
114088	0
1140	0.00286375154184301
114112	0
1141	0
1142	0
114327	-0.00354076845628639
1143	-0.00824046584541183
1144	0.00142760869296467
114548	0.02107874215238401
1145	-0.00271934259861478
114625	0.00261309444903997
1146	-0.00308801061495336
114791	0.00965315548704383
1147	0
114819	2.9012921630542e-4
114876	-0.03189757528142091
114881	-3.170722272194e-4
114882	0
114883	0
114884	0.01098776800890851
114885	0.00458713534113386
114897	0
114899	0.00823555528380828
114908	0
114932	0.00800412333075365
1149	0
114	0
115123	-0.01051649733144858
115201	0
115207	-0.0389299876501007
115290	0
1152	0.00577681362657723
115353	-0.01269903520754296
1153	0
1154	-0.0071627606093718
1155	0.00214825751143214
115703	0
115708	0.00160023925548936
115817	-0.01670264779190339
1158	-0.00554932937105866
115939	0
115	0
116039	0.00403922265698294
1160	0
116138	-0.00345410660843812
1161	0.00475259896103856
116285	0
116372	-0.01304922082358173
116496	-0.00358289618517063
1164	0.00323430531725062
116828	0.03118098976775763
116832	-0.00674209270377506
116984	-0.01430198691906186
116985	1.2254934357986e-4
116986	0
116987	0.00200073847151822
116	0.00700679731062043
117178	-0.00102328518699462
117246	0
1173	-0.01249587541464139
1174	0.00102228279079458
1175	-0.00254363050710713
1178	1.2971330440219926e-10
1179	-0.00125251500063367
117	0
1180	0.00419835500122635
1181	-0.00281487156620831
1182	-0.00192121310207076
1183	0
1184	0
1185	0
1186	0
1188	0.00550838763431769
118	0
1191	0.02685245452199301
1192	0
1193	0.01967725799316486
1195	-0.00102231855976318
1196	0
1198	0
119	-0.0066029145893771
1200	-0.00223375911287849
1201	-2.4109860463744e-4
1203	0.00143012101515128
120526	0
1207	0
1208	0.00471886406946376
1209	0
120	-0.02786894250819324
1211	0
1212	0
1213	0
1215	-0.00436501140165392
122616	0
1230	-8.94530149032329e-5
1232	0
