gene	male-adult-coarse-2
101928461	0
101928464	-0.0063156018485789065
101928475	0
101928476	0
101928495	0
101928496	-0.0014367360677849618
101928516	0
101928521	-0.074111353162836
101928525	-0.02296665062624862
101928535	0
101928537	-0.012250335044251832
101928539	0
101928555	0
101928557	-0.009837990009673354
101928559	0
101928565	-0.061378455174964056
101928571	0
101928578	0
101928580	0.004821152543489231
101928583	-0.023568324680879455
101928590	-0.036111164883473885
101928597	0
101928602	-0.009224743973647356
101928616	0
101928618	0
101928622	-0.006034448066341334
101928646	-0.012125489604303949
101928649	0.05286438750918216
101928651	0.001690836649395105
101928661	0
101928673	0.0178483563739412
101928682	0.01576951486572555
101928684	0
101928687	0
101928694	0
101928700	0
101928707	-0.04390892591183798
101928708	0
101928710	0.0071993807028517855
101928725	-0.020062597009461544
101928728	0.00380873102259579
101928731	0.02030762376217218
101928739	-0.049095623408950906
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	0.06458462843873954
101928790	-0.0075777191948302345
101928795	-0.06992151111449153
101928797	-0.01079208077353567
101928809	0
101928820	-0.02562998702490021
101928823	0
101928834	-0.007264911823837695
101928837	0
101928844	-0.05495367502651573
101928845	0
101928846	0.03869732347160793
101928847	0.004264429963407925
101928850	0.001454027991458362
101928857	-0.018904294144057532
101928858	0.010778592213282394
101928865	-0.01698923209647494
101928881	0.0065555316422626145
101928886	0
101928894	0
101928896	-0.051557375061094445
101928909	0
101928922	-0.029430882043305198
101928937	0.024685984855152835
101928940	0
101928973	0.020016229975495497
101928978	0
101928988	0
101928989	-0.003005293618841596
101928999	-0.005021788133812237
101929002	0
101929004	0
101929019	0.005766637681372889
101929027	-0.001028690333295733
101929034	0
101929052	0.0113867218643398
101929064	0.02438524693649299
101929076	0
101929081	0
101929084	0
101929109	0
101929110	-0.022321421552269426
101929116	0
101929123	-3.0435478181053093e-5
101929144	0.003795420888597712
101929151	0
101929153	0
101929154	0
101929162	-0.01557838668047738
101929164	0.01849569979526911
101929172	0
101929176	0
101929181	0
101929210	0
101929224	0.038180157929449246
101929239	0
101929241	0.005465543269996083
101929243	-0.04779122345122234
101929260	0
101929261	-0.0015547680051382913
101929265	-0.014162060626646038
101929268	0
101929269	-0.007197015446583458
101929288	0
101929315	0
101929328	0.023375463849235445
101929335	0
101929378	-0.007590145536636874
101929384	0.00882251361728445
101929406	0
101929407	0
101929413	0
101929423	-0.12611878677513616
101929441	0.017099110396831603
101929460	0
101929472	0.008544665685337557
101929478	0
101929486	-0.018006190544815455
101929488	0
101929497	-0.02708591377298612
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	-0.012311976556457369
101929536	0.03929411044967861
101929538	0.012047939280387986
101929549	-0.04632209339841234
101929552	0
101929557	0.014441317650166537
101929570	0
101929582	0
101929584	0.011421122153173745
101929586	0.011555889477803203
101929591	0
101929592	0.04949682233421867
101929607	0.0016755398258756881
101929620	0
101929623	-0.01677889770849081
101929631	-0.01611030949393486
101929651	0
101929657	0
101929690	-0.020287810866938392
101929693	0
101929694	0
101929717	-0.02049002952710619
101929718	0.0279565213554925
101929719	-0.012732311576258351
101929726	0
101929730	0
101929745	-0.005110606896703847
101929748	0
101929759	0.031941060851213676
101929760	-0.04460868488773744
101929765	0
10193	0
101930114	0
101930421	-0.00970631251658727
101930452	-0.0013047527276768558
10194	0.004684642706521794
10195	0
101954204	-0.016844961825194515
10196	-0.00458533592249898
10197	0.015387736202967761
101978719	-0.009690383623876033
10198	0.03455588742872922
10199	0.002322124183313469
102	0.011788427973403891
1020	0
10200	0
10201	0.021793477104140587
10202	0.03513588672274259
10203	0.018566786380231938
10204	0
10205	-0.013494014249961314
10206	0.021861236897984457
102060282	0.032748102860862986
10207	0.02865724508650787
10208	0
10209	-0.002405745515544052
1021	0.0036312316908471277
10210	-0.004015391685635433
10211	-0.02860092353894598
10212	0.00905472425366642
10213	-0.016828222399630437
10214	0.0231989586799215
10215	-0.01848158974523321
102157402	-0.00158500551351296
10216	-0.041878875389430886
10217	0
10218	-0.043081066070098505
10219	0
1022	-0.0068824802434590505
10220	-0.002363922077963166
10221	-0.007450432053207467
10223	0
10224	0
10225	0.052495730272566786
10226	0.0019582842182535756
10227	0
10228	-0.009610112926311068
10229	0
10230	0
10231	0.01184350593017155
10232	0.11771709555458708
10233	0
10234	0.06917086847507309
10235	0.011454306458468955
10236	0.005890706504001282
10237	0.012551750165562797
10238	-0.01820214651238389
1024	-0.0020429851182760823
10240	0.02093073986156546
10241	-0.009306605088821118
10242	-0.0032623725373493746
10243	0.013959419145119686
10244	-4.239652969660902e-4
10245	-0.001641176819868412
10246	0
102467079	0
10247	0
10248	0.0022338393708650167
10249	-0.01554455749701253
1025	0
10250	-0.005839922863345741
10251	0
10252	0.004458832616984663
10253	-0.05506190586285855
10254	0.008623368249249003
102546226	-0.04724955532954988
102546294	0
10255	-0.02013441697995178
10256	0
10257	-0.05675686567969585
1026	0
10260	0
10261	0.0035177168265280567
10262	0
10263	0.01758882988462413
10265	-0.010606110972403158
10266	-0.030589703880590353
10267	-0.027221327275826688
10268	0.09205572543040647
10269	0.007702706986426909
1027	0.011756819132802014
10270	0
10272	-0.03188557732760212
102723335	0.02675135341142336
102723526	-0.002891869800783241
102723661	0
102723684	0
102723692	0
102723701	0
102723775	-0.046803555985622615
102723786	0.0306184632554372
102723809	0.051479091715759366
102723932	0.02230301461105732
102724009	-0.05566383084152238
102724094	0.009847969681191955
102724201	0.012474677410878812
102724323	-0.01965923037444514
102724368	-0.11273517269551195
102724508	0
102724511	0.014201027923271659
102724532	-0.013902258756827943
102724612	7.102241428866114e-4
102724699	0
102724814	0.03949226125817831
102724927	-0.04286398098965923
102724929	0
10273	-0.042232932003385286
10274	0
10276	0
10277	0
10278	0.021026457725721388
10279	-0.03254728666233247
1028	-0.019563941213638657
10280	0.022472462047503052
10281	0
10282	0.010377759871728951
10283	0
10284	0.005859805627210946
10285	0.009186748805223471
10286	0.015036008686752336
10287	-0.04580213065700356
10288	0
10289	-0.016884598090298072
1029	-0.05937121014326829
10290	-0.05032472686900375
10291	0.02906663592966205
10293	0
10294	0
10295	0.025463888611521632
10296	0
10297	-0.01874897500855316
10298	-0.030416049216602962
10299	-2.0734164658526744e-4
103	0
1030	0.010354617738740043
10300	-0.020439349264048855
10301	-0.016050597387204123
10302	0
10307	0
10308	0.008006031589284649
10309	0.0023969374875975526
1031	0.01605889679228986
10311	0
10312	0.030361830555712864
10313	-0.012464354953023534
10314	0
10316	0.022731902916821606
10317	-0.0477305029387867
10318	0
10319	-0.014957698034259335
1032	0.011645231163494755
10320	2.9574696387180734e-11
10321	0.008792407555850085
10322	0
10324	0
10325	0
10326	-0.008398908024571399
10327	0
10328	0.03342182828449081
10329	0.01967173228558907
1033	0
10330	0
10331	0
10332	-0.005815980724968095
10333	0.041868064843068216
10335	0.02558316222054453
10336	0
10342	0
10343	0
10344	0.05891623769641354
10345	-0.022943675405303586
10346	-0.013672252241300946
10347	-0.01698875489179991
10350	0.008038501112532365
10351	0.02472142503732919
10352	0
1036	-0.06113426209202205
10360	0.04092482923393096
10361	0.007181506898743252
10362	0
10363	0
10365	-0.09206848987837775
10367	0
10368	-0.006612797221528736
10369	-0.006597298705425962
10370	0.042844646322525166
10371	-0.0196745957112429
10376	0
10379	0
1038	0
10380	-0.009084412050277222
10381	-0.0068266078123331905
10382	0
10383	0.029697599325428328
10384	0.0012082946425707893
10385	0
10388	0.053374022285387526
10389	-0.014227841163912637
1039	0
10390	0
10391	0.015033974846205068
103910	-0.0023786251853598716
10392	0.005271829001868488
10393	-0.02707349845798069
10394	-0.0016132639039681193
10395	-0.02902687576474652
10396	0.07709588966769983
10397	0
10398	0.07361435543795894
10399	0
104	-0.027855788088099423
1040	-0.004317725415503369
10400	0.0038760246979575677
10401	-0.002553133152293475
10402	0.004193498767258047
10403	-0.010122137200299768
10404	0
10406	-0.024154309692828706
10407	0.027259539032455714
10408	-0.06006181490552761
10409	-0.06118669695602775
1041	-0.008320815384560693
10411	0.06276693698748893
10413	-0.0015298286231740803
10417	-0.14199187602035612
10418	-0.009904349274023599
10419	0.028400708702646188
10420	0
10421	0
10422	-0.02896537034945988
10423	0
10424	0.008458211388635863
10425	-0.008008659580836856
10426	-0.0018605377260264594
10427	0
10428	-0.02295012074369108
1043	0.03886277369312414
10430	0.0133532066073514
10432	0.03222857193863666
10434	0
10435	0.034344692072368906
10436	0.051636994894661455
10437	0.056218847232305434
10438	0.0011186094103649861
10439	0.039321104445510124
1044	-0.01601438435611257
10440	-0.043120522239646054
10443	-0.024819732794915894
10444	-0.0168241063528603
10445	-0.032443733320748465
10446	0.014029373484864835
10449	0.027836782649758654
1045	0.012585331647030185
10450	-0.014201437688714503
10451	0.04544778718192164
10454	0
10455	0
10456	0
10457	-0.09559268949176986
10458	0.04429298455043136
10459	0
1046	0
10460	-0.0034594739715460908
10461	0
10462	0.014001420291042626
10463	-0.0068687628626086395
10464	-0.006992618376870556
10465	-0.008638380488322614
10466	-0.03054648578802833
10467	0
10468	0.04531841523532759
10469	0.0032519332565034602
1047	0.011148514962254791
10471	-0.02334864525207135
10472	-0.004001000270883236
10473	-6.42366741130916e-4
10474	0
10475	0
10478	-0.018245025308052935
10479	0
1048	0
10480	0
10481	0.012528026865847053
10482	0
10483	0.013798757363092029
10484	0.02682859381595058
10485	0.036894404948370575
10486	0
10487	-0.005414821803002172
10488	-0.018643019878932167
10489	0
10490	0.00654335084995749
10491	0.001862073253326481
10492	0
10493	-0.04497859422837631
10494	-0.0333050592359491
10495	0
10497	0
10498	0.008125527714051197
10499	-0.006536061628393092
