gene	male-fetus-coarse-1
7464	8.309628764115036e-5
7465	0
7466	0
7468	0
7469	0
746	0
7471	0
7472	0.008086731100244047
7473	0
7474	0.003179732095369038
7475	0
7476	0
7477	0
7479	0
747	0
7480	0
7481	0
7482	0
7485	0
7486	2.0908319819061061e-4
7490	0
7494	0
7498	0
7503	0
7504	0.0038189431856827257
7507	0
7508	0
750	0
7511	0
7512	0
7514	0
7515	0
7516	0
7517	0
7518	0
752014	0
7520	0
7525	0
7528	0
7529	-0.0010286465322680335
752	0
7531	0
7533	0
7534	0
7535	-0.0029326105326570604
7536	0
7538	-0.009310646345501463
7539	0
753	0
7541	0
7542	7.733826403112823e-4
7543	0
7544	0
7545	-0.01174401642920709
7547	0
754	0
7551	0
7552	0.005300244282886154
7553	0
7554	0
7555	0
7556	0
7559	-0.003588981957167764
755	0
7561	0
7564	0
7570	0.0026125384553452647
7571	0
7572	0
7574	0
757	0
7580	0
7582	0
7584	0
7586	0
7587	-0.0027657425977269073
758	0
7592	0
7593	0
7594	1.9311906858378903e-5
7596	0
7597	0
759	0
760	0
761	0.00926215961701946
7625	0
7626	0
7629	0
762	0
7633	0
7634	0
7637	0
7638	0
7639	0
763	0
7644	0
765	0
766	0
7673	0
7678	0
767	0
768	0
7690	-0.004207239247308897
7691	0
7692	0
7693	0.002134320884713564
7694	0.004008532768906615
7695	0
7699	0
7701	0
7702	0
7703	9.978608808611231e-4
7704	-0.007734477262206586
7705	0
7706	0
7707	0
7709	0
770	-0.008458464230678262
7710	0
7711	0
7716	0
7718	0
771	0
7726	0
7727	0
7728	0
7733	0
7737	0
7738	0
7739	0
773	0
7741	0
7743	0
7745	0
7746	0
7748	0
774	0
7750	0
7752	0
7753	5.026257907275847e-4
7755	0
7756	0
7757	0
775	0
7761	0
7762	0
7763	0
7764	0
7766	0
7767	0
7768	0
7769	0
776	0
7770	0
7771	0
7773	0
7775	0
7776	0
777	0
7781	-0.003256305193378045
7782	0
7783	0
7786	0
7789	0
778	0
7791	8.192042690050537e-4
7798	0
7799	0
779	0
7802	0.0030293420267532983
7803	0
7804	0.002062160093205453
7805	-0.0138880857988615
780	0.002175444942030704
7812	-5.274362196700051e-4
7813	0
7818	0
781	0
7827	0
782	0
7832	0
7837	0.021011994567855248
783	0
7840	0
7841	0
7844	0
7846	0
7849	1.5802228778780854e-4
784	0
7850	-0.007191554477894423
7852	0
7855	0.0012525753050458602
7857	-0.007613917415068531
785	-0.0025627187578984734
7862	0
7866	0
7867	0
7869	0
786	0
7873	0
7874	0
7879	0
7881	0
7884	0
788	0
78986	0
78987	0
78988	0
78989	-0.001379997275245149
78990	0
78991	0.003870627599016292
78992	0
78994	0
78995	0
78996	0
78997	0.001895406331123421
78998	0
78999	0
79000	0
79001	0
79003	0
79004	0
79006	0
79007	0
79009	0
79012	0
79016	0
79017	-0.007940968240489182
79018	0
79019	0
79020	0
79022	-0.0013370778406645324
79023	0
79025	0
79026	-0.001260353275875025
79029	0
79033	0
79034	0
79035	-0.002501957963019852
79036	0
79037	-0.001865920329644561
79038	0
79039	0
7903	0
79042	0
79047	7.563987527470103e-4
79048	0
79050	0
79053	0
79054	-0.0023751184594840973
79056	-0.003892648138425763
79057	0
79058	0
7905	0
79064	-0.002648356830732796
79065	0
79066	0
79068	0
79070	0.008772015920997633
79071	0
79072	0
79073	0
79074	0
79075	0
79077	0
79078	0
79080	0
79083	0
79084	0
79086	0
79087	0
79088	0
79089	0
79090	0
79091	0
79092	0
79094	0
79095	0
79096	0
79097	0
79098	0
790	0
79109	0
79132	0
79133	0
79134	-1.1869332540079558e-4
79135	0
79137	0
79139	0
7913	0
79140	0
79143	0
79144	0
79145	0
79147	0
79148	0
79149	0
79152	0
79153	0
79154	0
79155	-1.3811101994093755e-4
79156	-6.00997491410216e-4
79157	0
79158	0
79159	0
7915	-0.004851542731567324
79161	-3.651844116941185e-5
79166	0
79169	0
7916	0
79170	0
79171	0
79172	0
79173	0
79174	0
79175	0
79176	0
79177	0
79178	0
7917	0
79180	-0.005118286149142848
79183	0
79184	0
79187	0
79188	0
79228	0
7922	0
79230	0
7923	0
79269	0
7932	0
79363	0
79364	0
79365	0
79366	0
79368	0
79369	-3.9312123630350846e-4
7936	0
79370	0
793	-0.009639893552429118
79400	0
7940	-1.5959033582160667e-5
79411	0
79412	0
79413	0
79414	0
79415	0
7941	0
7942	-5.406439772198278e-4
79441	0
79442	-0.003136683640913868
79443	0
79444	0
79446	0
79447	0
794	0
79567	0
79568	0
79570	0.0010627774362967637
79571	0
79572	0
79573	0
79574	0
79575	0
79577	0
7957	0
79581	-8.147039101532322e-4
79582	0
79583	5.235972010551219e-4
79585	0
79586	0
79587	0
79589	0.005437884411628484
79590	-0.003971553315926977
79591	0
79594	0
79595	0
79596	0
795	0
79600	0
79602	0
79603	0
79605	0
79608	0
79609	0
79611	-6.028372643900544e-4
79612	0
79616	0
79618	0
79621	0
79622	0
79623	8.76130850192096e-4
79624	0
79625	0
79627	0
79628	0
79629	0
79630	-0.005435179950628368
79631	0
79632	-4.3442784075361124e-5
79633	0.01321437924421677
79634	0
79635	0
79637	0
79639	0
79640	0
79641	0
79642	6.911925402403788e-4
79643	0
79644	0
79645	0
79646	0
79647	0
79648	0
79649	0
79650	0
79651	0
79652	-3.361870137197518e-4
79654	0
79656	0
79657	0
79658	-3.024567725558895e-4
79659	0
7965	0
79661	0
79663	-2.8166899299309357e-4
79664	0
79665	-0.0016261234894113842
79666	0
79668	0
79669	0
79670	0
79671	0
79672	-0.003456557141977127
79673	0.005239848162491186
79675	0
79676	0
79677	0
79679	-0.0010157180336450055
79680	0
79682	0
79683	0
79684	0
79685	0
79689	-0.0010105102261700474
79690	0
79691	0
79693	0
79694	0
79695	4.5568266484479413e-4
79696	0
79697	0.002480183409746729
79698	-0.00392231766544349
796	0
79701	-4.884033442002475e-4
79703	0
79705	-0.0018128472996643999
79707	0
79709	0
79710	0.0030689394817554343
79711	0
79712	0
79713	-4.095202530761413e-4
79714	0
79717	0
79718	-8.059176141608224e-4
79719	-0.00187647644520023
79720	-6.717352218629715e-4
79722	0
79723	0
79724	0
79725	0
79726	0
79727	-0.01150592365268795
79728	0
79729	0
79731	0
79733	0
79734	0
79735	0
79736	0
79738	0
79739	-0.007065584987782721
79740	-3.3047616652004446e-4
79741	0
79742	0
79744	0
79745	0
79746	0.0011126192662214407
79747	0
79748	0
79750	0
79751	-4.5320903787190927e-4
79752	-0.0011773449871279647
79753	0
79754	-0.0014179464109740673
79755	-6.20791481605368e-4
79758	0
79759	0
7975	0
79760	0
79762	0
79763	0
79767	0
79768	0
7976	-0.0027294568278563914
79770	0
79772	0.0016245047501512414
79776	-9.267198088317251e-4
79777	0
79778	0
79781	0
79782	0
79783	0
79784	0
79785	-0.007889802103937997
79786	0
79788	0
79789	-7.81661266222885e-4
7978	0
79792	0
79794	0
79796	0.002306064582093826
79797	0
79799	0
7979	-0.001533164241794865
797	0
79800	-0.001224046048648035
79801	0
79802	-0.001819866542720272
79803	0
79805	0.0074585544291039425
7980	0.011864972941484751
79811	0
79812	0
79813	0
79814	-5.183348469146306e-6
79815	0
79816	0
79817	3.82470615195033e-4
79818	0
79819	0
79820	0
79822	0.0030461128372763478
79823	-9.365955822908748e-4
79825	0
79828	-0.0013909029988611124
79829	0
7982	0
79830	0
79831	0
79832	0
79833	0
79834	0
79836	0
79837	0
79838	0
79839	-0.004922961007400528
79840	0
79841	0
79843	0.006870373389601312
79845	0
79846	-0.0014127166508711398
79847	0
79848	0
79849	0
7984	0
79850	0
79852	0
79853	0
79857	0
79858	0
79861	0
79862	-9.38511007444429e-4
79863	0
79864	-4.0947365688160726e-4
79865	0
79866	0
79867	0
79868	0
79869	0
79870	-0.010974301567891386
79871	-0.0018266930711046399
79872	0
79873	-0.0019374648216191137
79874	0
79875	0
79876	0
79877	0
79879	0
79882	0
79883	0
79884	0
79885	0
79886	0
79887	0
79888	9.311342117471368e-4
7988	0
79890	0
79891	0
79892	0
79893	0
79894	0
79895	0
79896	0
79899	0
79901	7.603502654881884e-4
79902	0
79903	0
79905	0
79906	0
79908	0
79912	-0.0015502906071581802
79913	0
79915	0
79918	-0.002600844194717566
79919	0
7991	0.007983665107227334
79921	-0.0024625673725993786
79922	0
79924	0
79927	0
79929	-5.136758217474623e-4
79930	0
79931	0
79932	0
79933	0
79935	0
79939	0
7993	0
79940	0
79943	0
79944	-7.971630675587834e-4
79946	0
79947	0
79948	0
7994	0
79953	0
79954	0
79955	0
79956	0
79957	-0.007678708084175803
79958	0
79959	0
79960	-7.839995312869016e-4
79961	0
79962	0
79963	0
79968	0
79969	0
79970	0
79971	0
79973	0
79974	0
79977	0
79979	0
79980	-0.00498235169543575
79981	0
79982	0
79983	0
79987	0
79989	0
79990	0
79991	0
799	0
80000	0
80003	-0.0012131854884294261
80004	0.0043798176187949175
80005	0
80006	0
80007	0.0032437991687833552
80008	0
8000	-0.002236111889851626
80010	0
80011	0
80013	0
80014	0.0013177776528010192
80017	0
80019	0
8001	0
80020	0
80021	0
80022	0
80023	0
80024	0
80025	0
80028	0
80031	0
80032	0
80034	0
80036	0
80054	0
80055	0
80059	0
80063	0
80067	0
80069	0
80071	0
80072	0
80086	0
80095	0
80097	0
80099	0
800	0
80108	0
80110	0
80111	0
80114	0.0014480518616504557
80117	0
80124	0
80125	0
80127	-0.001959024067540502
80128	0
80129	0
80131	0
80133	0
80135	-0.002151819171910157
8013	0
80142	-0.0042428465603245695
80143	0
80144	0
80145	0
80146	0
80148	0
80149	0
80150	-0.003360921231484077
80152	0.001887916073190325
80153	0
80155	0
80157	0
80162	0
80164	0
80167	0
80168	0
80169	0
80173	0
80176	0
80177	0.0026366228907445605
80178	0
80179	0
80183	0
80184	-0.0036864624755888306
80185	0
80194	-8.752277573509492e-4
80195	0
80196	0
80198	0
80199	0
8019	0
801	-0.001939702578130841
80201	0.0012884338659372178
80204	0
80205	0
80206	0
80207	0
80208	0
80209	0
80210	0.001678094212456592
80212	-0.0033076880589150842
80213	0
80217	0
80218	0
80219	0
8021	0
80221	0
80222	-0.002110917196818723
80223	0
80224	0
80227	0
80228	-0.0013502751594563235
8022	0
80230	0
80231	0
80232	0
80233	0
80235	-0.00969079138738126
80237	0
80254	0
80256	0
80258	0
80263	0
80264	0
80267	0
80271	0
80273	0
80279	-0.002084249522120187
8027	0
8028	0
8029	0
80301	0
80303	-0.018340871198894118
80304	0
80305	0
80306	0.0017912693044968887
80308	0
8030	0
80310	-6.648811174876869e-4
80316	0
80317	0
80319	0
8031	0
80321	-0.0038290062797392186
80323	0.010256334959079667
80324	-0.0019465264844128094
80328	0
80329	0
80335	0
80339	0.005488981606291456
80342	-0.001679993067495501
80344	0
80345	0
80346	0
80347	0
80349	0
8034	0
80350	0
80351	0.001505012681643594
80352	-0.0015594965185413122
8036	0
80380	7.78775537474929e-4
8038	0
8045	0
8048	0
8050	0
805	0
8061	0
8065	0
80700	0
80704	0
80705	0
80723	-0.00454810320922492
80724	0
80736	0
80737	0
80739	0
8073	0
80740	0
80741	0
80742	0
80745	0
80746	0
8074	0
80757	0
80758	-1.3946937318651983e-4
80760	0
80762	0
80763	0
80764	0
80765	0
8076	-6.151990804439605e-4
80772	0
80774	0
80775	0
80776	0
80777	0
80778	0
80781	0.004754746168450155
80789	0
8078	0
8079	0
80823	0.005417429271756498
8082	-0.008144875867351183
80830	-7.210279736206861e-4
80831	0
80833	-3.8255157059158783e-4
80852	0
80853	0
8085	0
8086	0
8087	0
80895	0
80896	0
8089	-0.003214555971371746
808	0
8091	0
8092	-0.00830906552298528
80975	0
8099	0
8100	-1.5502003063039353e-4
81027	0.0024676626608907876
81029	0
81030	0
81031	0.005067352670308708
81033	0
81034	0
81035	0
810	0
8111	0
8115	0
811	4.0684419916351745e-4
8120	0
8125	0
81285	0
8128	0.001984085273663109
8131	0
8139	0
813	0
8140	0.004693011772414896
8148	-0.005188770268363389
81490	0
81491	0
81492	0
81493	0
81494	-7.403716310486262e-5
814	0
81501	0
81533	0
81537	6.288829972745513e-4
81539	0
8153	0
81542	0
81543	0
81544	0
81545	0
81550	0
81551	0
81553	0
81555	0.0017971194645396112
81556	0
81558	0
81562	0
81563	0
81565	0
81566	5.889630915098797e-5
81569	0
81570	0
81571	0
81575	-0.011375950520838455
81576	0
81577	0
81578	0
81579	0
815	-1.0123339528105509e-4
81602	0
81603	0
81605	0
81606	0.0024429524200964997
81608	0
81609	0
81611	-0.005223874807937684
81614	0
81616	0
81617	0
81618	0
81619	7.433076832507772e-5
8161	0
81620	0
81621	0
81623	0
81626	0
81627	0
81628	0
81631	0.0016578061724180518
8165	0
81669	0
81671	-0.0026736849335744113
81688	-0.003297266864109059
81689	0
81691	0
81697	0
816	-0.004389948555903415
8170	0
8174	0
8175	0
81788	3.6438836217343875e-4
81789	0
8178	0
81790	0
81792	0
81796	0
81797	0
81831	9.65136455754722e-4
81833	0
81839	0
81847	0
81848	0
81849	1.0574559113571522e-4
81850	0
81851	-0.005691734156107277
81855	0
81856	0
81857	0.0011851796593844715
81858	-0.0025889450059354883
81870	0
81873	-0.002284644638182508
81875	-3.759451699156625e-4
81876	0
8187	0
81887	0
81888	0
81890	0
81892	-0.0036145758014438797
81894	0
8189	0
818	-1.9374185178068234e-5
81929	0
8192	0
81930	-0.0031533484990736277
81931	0
81932	0
8193	0
8195	-0.003629430794710201
819	0
81	0.0042388329488649915
8200	0
8202	0
8204	0
8208	-0.00052581909383408705
820	0
8216	0
8218	0
821	0
8220	0
8224	0
8225	-8.34033965723171e-4
8226	0
8227	0
8228	0
822	0
8233	0
8237	0
8239	0
823	0
8241	0
8242	0
8243	0
824	0
825	0
8260	0
8266	0
8269	0
826	0
8270	-0.0036303517859299504
8273	0
8277	0
827	0.001058997640943026
8284	0
8287	0
8288	0
8289	8.09499162576239e-4
8290	0
8291	0
8292	0
8295	0
8301	6.086934358272103e-4
8302	0
8303	0
8309	0
830	0
8310	0
8312	0
8314	0
8315	0
8317	0
8318	0
831	0
8321	0
8322	0
8323	0
8324	0
83259	0
8325	6.069417453161139e-4
8326	0
8328	9.903659675672535e-4
832	0
8330	0
8332	0
8335	0
8336	0
83394	0
8339	0.009538775584324746
833	0
8340	0
8342	0
83439	1.5974116067993878e-4
8343	0
83440	0
83442	0
83443	0.0024176212961523344
83445	0
83446	0
83447	0
83448	0
83449	-8.697796029408076e-4
8344	0
83450	0
83451	0
83452	0
8345	0
83460	0
83461	0
83463	0
83464	0
83468	0
8346	0
83475	0
83478	0
83480	0
83482	0
83483	-0.007828988571124662
8348	0
8349	0.0015612627507145293
834	0
8350	0
8351	3.2803018853748867e-4
8352	0
8354	0
8355	0
8358	0
8359	0
835	-8.578418085931111e-4
83604	0
8360	0
8361	0
83637	0
83638	0
8364	-0.011884932226634271
83658	0
8365	-8.390453256583224e-5
83660	-5.475091874605406e-4
8366	0
8367	0
8368	0
83696	0
8369	0
836	0
83700	0.004899030324473534
83714	-4.726513561825905e-4
83716	0
83729	0
8372	0
83737	-6.12126801475608e-4
83743	0
83759	0
83786	0
8379	-0.00213914962376778
837	-0.0024796859854720518
8382	-0.004442747499338417
8383	0
838	0
8390	0
8392	0
83937	0
83941	0
83942	0
8394	2.8934628514336986e-4
8395	0.0036948724525095043
8396	0
83988	0
83989	0
8398	0
83990	-0.002398140463726043
8399	-0.005055492718699233
839	0.0019280127182591442
8402	0
8403	0
8404	-0.03583883956153466
8405	0
84060	0
84061	0
84065	0
8406	0.012174288364602437
84079	0
8407	0
8408	0
8409	0
840	0
8411	0
84124	0
8412	0
84148	0
84159	0
84162	0
84164	0
84168	0
8416	0
84179	0
8417	0.0035473015908783867
84193	-1.9640173809820863e-4
84196	0
8419	0
841	-0.003014348886732986
8420	1.4992885833966689e-4
84223	-0.0022235896021221306
84243	0
8424	-0.010054000270870105
8425	0
84263	0
84271	7.814305329433248e-4
84272	0
8427	0
84288	-0.002229552009328073
8428	0
84296	0
842	0
8431	0
8433	0
8434	0.003665029480262172
8435	0
84364	0
8436	0
8437	0
8438	0
8439	-6.382500835062222e-4
843	0
8440	0
84436	0.0019760758194663644
8443	-1.683663297554696e-4
84444	0
8444	0
8445	0
8446	0
8448	0
8449	0
844	0
8450	0
84516	0
8451	0
84525	-0.003497581871637472
8452	0
8453	0
84549	0
8454	0
8455	0
84560	0.01238780135762613
84561	0
8456	0
8458	-0.005556789466926489
8459	0
845	-3.6756802708664367e-4
8460	0
84612	0
84617	0.011103313876246091
84619	0
8462	0
8464	0
84656	0
84658	0
84669	0
8467	0
8468	0
846	0
84705	0
8470	0
8471	0
84720	0
84722	0
84726	0
84733	0
8473	0
84747	-0.002187038548198825
84759	0
8476	-0.002131250363727294
84779	0
8477	-0.0015280989678490555
84790	0
8479	0
847	0
84809	0.007295762271783013
8480	0
84818	0
8481	0
84823	0
8482	0
84830	0
8483	-0.0010372782229245282
8484	0
84861	0
84864	-0.001496898057820185
84869	0
8487	0
84890	0
84900	0
84901	0
84908	0
84909	-0.00593242832476727
8490	-0.017073607042271777
84914	0
8491	0
84928	-0.0019900153620789297
8492	0.0059606675410303275
84934	-8.18028090066364e-5
84939	0
8493	0
84942	0
84951	0
8495	0
8496	0
84975	0
8497	0
84981	0
84986	0
8498	0
8499	0
8500	0
8501	0
8502	0
8503	-0.0019602376361106378
8504	0
8505	0
8506	-0.0034129640507326504
8507	0.0026688488749259075
8508	0
8509	0
8512	0
8513	0
8514	-1.1012846669491345e-4
8515	-0.004354095982632779
8516	0
8518	0
8519	-0.02172449192633876
8520	0
8521	0
8522	7.301416031117799e-4
85236	0
8525	-0.00775060537159728
8526	0
8527	0
8528	0
85294	0
8529	0
8530	-0.006491351041034903
8531	0.00651985367346603
8532	0
8533	0
8534	-0.0014668954861777577
85352	0
8535	-0.0035059896328708587
85360	0
85363	0
8536	0
85377	0
8537	-0.0030728378360290985
8538	0
8539	-8.101793685171204e-4
8540	0
8541	0
8542	-0.010074610978352421
8543	0
8544	-0.001338601061147263
85452	0
85453	0.017377945242041438
85458	0
8545	0
8546	0
85477	0
8547	0.004216705846765797
8549	-0.0011115556224825305
8550	0
8552	0
8553	-0.005556909067279673
8554	0
8555	0
8556	0
8557	0
8558	0
8559	0
8560	0
8562	0
8563	0
8564	-0.002450987491904634
8565	0
8566	0
8567	0
8568	0
8569	0
8570	5.625246411376251e-4
8572	0.004753578135694251
8573	0
8574	0
8575	-0.0016720075468540357
8576	0
8578	0
857	0.0049762665267580755
8581	0
858	0
8590	0
859	0
8600	0
8601	0
8602	0
8603	0
8604	-0.0013017525919219034
8605	0
8607	0
8608	0
860	0
8611	0
8612	-3.1183542735788557e-4
8613	-3.339536799710945e-4
8614	0
8615	0
8618	0
861	0
8620	0
8621	0
8622	-0.00364461824417608
8623	0
8624	-0.003623664862703247
8625	0
8626	0
8629	0
862	0.006748348665229772
8630	-0.01278331094267191
8631	-3.5594865385821234e-4
8632	0
8633	0
8634	0
8635	-0.0014431781834590204
8636	0
8638	-0.006036904529830803
8639	6.291563520223293e-4
863	0.0014040588042508071
8642	0.002500941970430391
8643	0
8644	-0.027057652733780167
8645	0
8646	0
8647	0
8648	0
8649	0
864	-0.01189275147945401
8650	0
8651	0
8653	0
8654	0
8655	0
8658	0
8659	0
865	0
8660	0
8661	0
8662	-3.4282957471554095e-4
8664	0
8666	0
8667	0
8668	0
8669	0
866	1.5785636283253856e-4
8671	0
8672	0
8673	0
8674	-2.931894766854553e-4
8675	0
8676	0
8677	0
8678	0
867	0
8682	0
8683	-0.003824206260680001
8685	0
8687	0
8688	0
8689	0
868	1.6435411763098359e-4
8690	0.0012470323859980093
8692	0
8694	0
8697	5.980644604243698e-4
8698	0
869	0
86	0
8702	0
8703	0
8704	-4.1573788958755586e-4
8705	0
8706	0.0012595695959574486
8707	0.0018953693992299538
8708	0
8710	0
8711	0
8712	0
8714	-0.0011227625219221247
8715	0
8717	-0.0018444305025243463
8718	0
871	0.0030979590810510417
8720	0
8721	0
8722	-0.0029140224212724827
8723	0
8724	0
8725	-0.002407934637081893
8726	0
8727	5.509697463142773e-4
8728	0.007117838596387073
8729	2.92398795475797e-4
8731	0
8732	0
8733	0
8735	0
8736	0
8737	0
8738	0
8739	0
873	0
8740	0
8742	0
8743	0
8744	0
8745	0
8747	0
8748	0
8749	0
874	-0.009959258014396564
8751	0
8754	3.40402311886841e-4
8756	0
8760	0
8761	0
8763	0
8764	-5.728972120108688e-4
8766	0
8767	0
8772	0
8773	0.0022974698471913135
8774	0
8775	0
8776	5.323878294351893e-4
8777	0
8778	0
8780	0
8785	0
8786	0
8787	0
8788	0.014868789652452174
8789	0
8790	0
8792	0
8793	0.012056321562018697
8794	0
8795	4.0026914933277593e-4
8796	-4.569492004916992e-4
8798	0
8799	0
87	0
8800	0
8801	0
8802	0
8803	0
8804	0
8805	0.0036414091395692155
8807	0
8808	0
8809	0
8811	0
8812	0
8813	0
8814	0
8815	0.0065179382630747695
8817	0
8818	0
8819	0
881	0
8820	0
8821	-0.003231335519785168
8822	0
8823	0
8824	0
8825	0
8826	0
8828	0
8829	0.007977173422307407
8832	-3.427028588264703e-4
8834	0
8835	0
8836	0
8837	0
8838	-0.002730950377702673
8839	-0.004494061049946712
883	0
8840	-0.005725896928633141
8841	0
8842	0.023023523447527013
8844	0
8846	9.788981276639502e-6
8848	0
8850	0
8851	0
8852	0
8853	0
8854	0
8856	0
8857	0
8858	0
8859	0
885	0
8861	0
8863	-7.981811976725655e-4
8864	-7.537436210170353e-4
8867	0
8869	0
886	0
8870	0
8871	0
8872	0
8874	0
8875	0
8876	-0.004931941148830714
8877	0
8878	0
8879	0
887	-0.005279313800421186
8880	0
8881	0
8882	0
8883	0
8884	0
8886	-3.0204776868693003e-4
8887	-0.003495605943117515
8888	0
8890	0
8891	0
8892	0
8893	0
8894	0
8895	0
8896	0
8897	0
8898	0
8899	0
889	-6.126048130892907e-4
88	0.001829625344255789
8900	0
8904	-0.0014288597038984545
8905	0
8906	0
8908	-4.954508114707704e-4
8909	0
890	0
8910	0
8911	0
8912	0
8913	0
8914	0
8915	0.0038926318548580334
8916	7.18383382648162e-4
891	0
8924	0
8925	-4.7983112805355594e-4
8927	0
8928	0
8929	-0.001818761905463311
892	0
8930	0
8932	0
8933	0.0021519093087724447
8934	0
8935	-0.005700686024747679
8936	0
8938	0
8939	0
8940	0
8941	0
8942	0
8943	0
8945	8.399854652770693e-4
894	0
8968	0
896	0
8971	0
8972	-4.1407714129172485e-4
8973	0
8974	0
8975	-0.001748950528185685
8976	0
89781	0
89795	0.012530549986378429
89797	0.0012175827221317273
89845	0
89853	0
8985	0
8986	0
89870	0
89874	0
8988	0
8989	0
898	0
89910	0
8991	6.316805515585625e-4
89927	0
8992	0
8993	0
89941	0
89944	0
8994	0
8995	0
8996	-0.0045895563909702525
8997	0
8999	0
899	0
89	0
9001	0
900	5.019291281742232e-4
90121	0
9013	0
90141	0
9014	0
9015	-0.0020670443741380887
9016	0
9019	0
901	0.008307275216788998
9020	-0.003965094890260233
9021	-1.436528640363233e-4
9022	0.0117740323096313
90233	0
9023	-0.009551330994889537
9024	0
9025	0
9026	0
90273	0
9027	0
9028	0
902	0
9031	0
90326	0
9032	0
90333	0
9033	0
9034	0.001676230325141437
90355	0
90362	0.0027751341083061465
90379	0
9037	0
9038	0
9039	0
9040	-0.0027007728494338086
90410	0
90411	0
9043	-0.0016143491389068471
9044	0
9045	0
9046	-4.848726271750444e-4
9047	-3.113593243520608e-4
90480	0
90485	0.007444794503697515
9048	0
9049	0
904	0
9050	0
9051	0
90522	0
9052	0.003815065695228335
9053	-0.0017885418375773665
9054	0
9055	-0.0016882731744520692
9056	0.0016169023229424427
9057	0
90586	0
9058	0
905	0
9060	5.766516905341651e-4
9061	0
90627	-0.0012620411192882724
90634	-1.4065548232458582e-4
9063	0
9064	0
90665	0
9070	0
9071	0
9073	0
9074	0
9076	0.011757192594326515
9077	0
9079	0
90806	0
9080	0
90861	0
90864	0
90865	0.01296960531801913
9086	0
9087	0
9088	0
908	0
9091	0
9092	0
9093	0
9094	0
90956	-0.0016531043127811483
90957	0
9095	0
9097	0
9098	0
90993	0.0013344134810395736
9099	0
909	0
90	0
9100	0
9101	0
9104	0
9107	0
910	0
9110	0
9111	-0.0035956055519331693
91120	0
9112	0
91137	0
9113	0
9114	0
9118	0
9119	0
911	0
9120	0
9121	0
9122	0
9123	0.004936459545822451
9124	0
9126	0
9127	0
91289	0
9128	0
91298	0
9129	0
912	0
91300	0
91304	0
9130	-0.003629533372647728
91316	-0.010848194839983843
9131	0
9132	0
9133	0
9134	-0.0039683221728883675
91355	0
9135	0
91369	0
9136	0
91373	0
9138	-0.0016030836678378904
9139	0
913	0
9140	0
9141	-0.0023819214541225863
9143	0.0028371534512865964
91442	-8.420053580840423e-4
9144	0
9145	0
9146	-0.0010433897393814957
9147	0
9148	0
9149	0
914	-0.005397803578975008
9150	0
9152	0
9153	0
91543	-7.475531163247472e-4
9154	0
9156	-0.0013134832914472058
9158	0
9159	0
915	-0.0035901801250001033
9162	0
91647	0
9166	0
9167	0
9168	0
9169	-3.5313284412174573e-4
916	0
9170	0
9172	0
9173	-2.1542362180842755e-6
91746	0
91752	0
91754	0
9175	0
91775	0
9177	0
91782	0
9179	0
917	0
91807	0
9180	0
9181	0
9182	0
9183	0
9184	0
91851	0.002545482588225157
9185	0
91860	-0.0011252126638402432
9187	0
9188	0
9189	0
9191	0
91949	0
9194	-6.163687446302325e-4
9196	0
91977	0
9197	1.8848622770766674e-4
919	0
91	0
9200	0.007275453116018112
9201	-6.53528727777413e-6
9202	0
9203	0
9204	0
9205	0
92086	0
9208	-0.0033905381694517957
9209	0
920	0
92104	0
9210	0
9211	-0.011973390020980638
9212	0
92140	0
9214	-1.6663487601188578e-4
92154	0
9215	0
92170	0
9217	-0.006650757763499942
9218	0
9219	0
921	-3.4113621138171164e-4
92211	0
9221	0
9223	0
92249	0
9227	0
9228	0
9229	0
922	0
9230	0
9231	0
9232	0
92335	0
92342	0
92346	0
9235	0
9236	0
9238	0
923	0
9240	0
9242	0
9244	-0.0016066422972947502
9245	0
9246	0
9247	0
92482	0
92483	0
9248	0
9249	0
924	0
9252	0
9254	-6.213429085334141e-4
92552	0
92558	0
9255	0
9256	0
92579	0
9258	0.007017206707930446
92595	0
925	-0.0042766361352343935
9260	0.007821332279716684
9261	0
9262	0
9263	-0.0022838799494492128
9265	0
9266	0
9267	0
92689	0
926	0
9270	0
9271	0
9274	0
9275	-0.002373939283538711
9276	0
9277	0
9278	0
92822	0
9282	0
9283	0
92856	0
9287	0
9288	0
9289	-0.004454219295893381
928	-0.007369941057345977
9293	0
9294	0
9295	0
9296	0
929	-0.008859189319753947
92	0
9306	0
93081	0
9308	0
930	0
9310	0
9311	0
93129	0.0044225931207951775
9312	0
9313	0
9314	0
9315	0
93164	0
9317	-0.0016084948724466113
9318	0
9319	0
931	0
9320	0
93210	0
9321	0
9322	0
9324	0
9325	0
9326	0
9328	0
9329	0
932	0
9330	0
9331	0
9332	-0.010877331027126999
9333	0
93349	-0.002850126020174468
9334	0
9337	0
9338	-0.003345548562564548
933	0
93408	0
9340	0
9341	0
9342	0
93432	0
93436	0
9344	0
93487	0
9348	-0.0012190668758058436
9349	0.0039142759642961985
9350	-3.34556574758467e-4
9351	0
9352	0
9353	0
9354	0
9355	0.00951369271448976
9356	0
9358	-0.011622444609917312
93594	-0.004276072442014397
9360	-0.0025291807885347035
9361	0
9362	0
9363	0.006332050446313618
93643	0
9364	0
9365	0
93664	0
9366	0
9367	-8.781756639904076e-5
9368	6.954972036742368e-4
9369	0
9370	0
9371	-0.002744130145006456
9372	0
9373	0
9374	0
9375	0
9376	0
9377	0
9378	0
