gene	male-fetus-fine-2
79135	0
79137	0
79139	0
7913	-0.0022538724074142864
79140	0
79143	-0.001096206947484755
79144	0
79145	9.98152204804034e-4
79147	0
79148	0
79149	0
79152	-0.0016114118692171298
79153	0
79154	0
79155	0
79156	-9.304685520381223e-4
79157	0
79158	0
79159	0
7915	-2.6573155241448683e-4
79161	0
79166	0
79169	0
7916	0
79170	0
79171	0
79172	0
79173	0
79174	0
79175	0
79176	0
79177	0
79178	0
7917	0
79180	-0.0034134921642181267
79183	0
79184	-0.002100816266385669
79187	0
79188	0
79228	0
7922	0
79230	0
7923	0
79269	0
7932	0
79363	0
79364	0
79365	-7.932995608443126e-4
79366	0
79368	0
79369	-5.691141792534317e-4
7936	0
79370	0
793	0
79400	0
7940	0
79411	0
79412	0
79413	1.7661460774045978e-4
79414	-1.2969814337945e-4
79415	0
7941	0
7942	-0.0045016466196996716
79441	-0.002725150386093458
79442	0
79443	0
79444	0
79446	0
79447	0
794	0.0015137504308709137
79567	0
79568	0
79570	0
79571	0
79572	0
79573	0
79574	0
79575	0
79577	0
7957	0
79581	-5.936754007672224e-4
79582	0
79583	0.0018989410522098288
79585	0
79586	0
79587	0
79589	0.0014694654914464487
79590	-0.003432239255115961
79591	0
79594	0
79595	0
79596	0.004647841224635907
795	0
79600	0
79602	0
79603	0
79605	-3.1573432911621553e-4
79608	0
79609	0
79611	-0.0015650640705696531
79612	0
79616	0
79618	0
79621	0
79622	-0.0018123012138366672
79623	0
79624	4.039199870611622e-4
79625	-0.0037258223307119367
79627	0
79628	0
79629	0
79630	-0.007533774544226819
79631	0
79632	-0.00377351909273253
79633	0.003219768668741276
79634	0
79635	0
79637	0
79639	0
79640	0
79641	0
79642	0.0011435651976030136
79643	0
79644	0
79645	0
79646	0
79647	0
79648	0
79649	0
79650	0
79651	0
79652	0
79654	0.0017819289478424893
79656	0
79657	0
79658	0
79659	0
7965	0
79661	0
79663	-0.0036786922113923354
79664	0
79665	-0.0015652109993344392
79666	0
79668	0
79669	0.0014657906076080197
79670	0
79671	0
79672	-0.004911602199383514
79673	0.006206389667887219
79675	-0.0017698546590786913
79676	0
79677	0
79679	0
79680	0
79682	0
79683	0
79684	0
79685	0
79689	-0.005650037236356457
79690	1.3029758459615816e-4
79691	0
79693	0
79694	0
79695	5.32498441207495e-5
79696	0
79697	0.005217275289861373
79698	-0.005408534933248637
796	0
79701	-6.968607655848784e-4
79703	0
79705	-0.004089905818438358
79707	0
79709	0
79710	0.0037253595484938156
79711	0
79712	0
79713	0
79714	0
79717	0
79718	0
79719	0
79720	0
79722	0
79723	0
79724	0
79725	0
79726	0
79727	-5.806497445884532e-4
79728	0
79729	0
79731	0
79733	0
79734	0
79735	0
79736	0
79738	0
79739	-0.00306880110461135
79740	0
79741	0
79742	0
79744	0
79745	0
79746	0
79747	0
79748	0
79750	0
79751	0
79752	0
79753	0
79754	-0.0010377145195513708
79755	0
79758	0
79759	0
7975	0
79760	0
79762	0
79763	0
79767	0
79768	0
7976	-0.0025871862411015736
79770	0
79772	0.0019414619640006076
79776	-3.850930737474727e-4
79777	-7.114133991462746e-4
79778	-0.0019213431607598564
79781	0
79782	0
79783	0
79784	0
79785	-5.442130639987467e-4
79786	0
79788	0
79789	0
7978	0
79792	0
79794	0.0017031760449010794
79796	0.0012905331293663733
79797	0
79799	0
7979	-5.996663236938551e-4
797	-6.040261656046215e-4
79800	0
79801	-0.001678109723693169
79802	0
79803	0
79805	0.006486086212470024
7980	0.01127273282559173
79811	0
79812	0
79813	0
79814	0.0041148867223648605
79815	-0.0010891208629159137
79816	0
79817	0
79818	0.0025303327140169265
79819	0
79820	0
79822	0
79823	0
79825	0
79828	0
79829	0
7982	0
79830	0
79831	0
79832	0
79833	0
79834	0
79836	-0.0032480583279305324
79837	0
79838	0
79839	-0.004165013905124078
79840	0
79841	0
79843	5.8389781074250945e-5
79845	0
79846	-0.004143513861772516
79847	0
79848	0
79849	0
7984	0
79850	0
79852	0
79853	0
79857	0
79858	0
79861	0
79862	0
79863	0
79864	0
79865	0
79866	0
79867	0
79868	0
79869	0
79870	-0.007108430550096912
79871	0
79872	0
79873	-0.0020889880475767424
79874	0
79875	0
79876	0
79877	0
79879	0
79882	0
79883	0
79884	0
79885	0
79886	0
79887	0
79888	0.0028260168500316343
7988	1.5769951480719063e-4
79890	0
79891	0
79892	0
79893	0
79894	0
79895	0
79896	0
79899	0
79901	0
79902	0
79903	0
79905	-8.944540955654167e-6
79906	0
79908	0
79912	-0.006233796230215784
79913	0
79915	0
79918	-0.0011669544542156514
79919	0
7991	0.008293848061399493
79921	-0.004753276810478015
79922	0
79924	0
79927	0
79929	-0.00169195063050244
79930	0
79931	0
79932	0
79933	0
79935	0
79939	0
7993	0
79940	0
79943	0
79944	-0.0012945690356050091
79946	0
79947	0
79948	0
7994	0
79953	0
79954	0
79955	0
79956	0
79957	-0.005219810184083213
79958	0
79959	0
79960	0
79961	1.2569376107781472e-4
79962	0
79963	0
79968	0
79969	0
79970	0
79971	-8.424746935341222e-4
79973	0
79974	0
79977	0
79979	0
79980	-6.860193408140473e-4
79981	0
79982	-0.00462322183711343
79983	0
79987	0
79989	0
79990	0
79991	0
799	0
80000	0
80003	0
80004	2.0976668279407013e-4
80005	0
80006	0
80007	0.0033239888725725927
80008	0.007471050443784833
8000	0
80010	0
80011	0
80013	0.0011773348388643243
80014	0
80017	0
80019	0
8001	0
80020	0
80021	0
80022	0
80023	0
80024	0
80025	0
80028	0
80031	-0.0016208478891136275
80032	0
80034	0
80036	0
80054	0
80055	0
80059	-0.0018958506521184113
80063	6.365688014645778e-4
80067	0
80069	0
80071	0
80072	0
80086	0
80095	0
80097	0
80099	0
800	0
80108	0
80110	0
80111	0
80114	0.0022271772901399254
80117	0
80124	0
80125	0
80127	0
80128	0
80129	0
80131	0
80133	0
80135	-0.0016060879356771594
8013	-0.0018776074844261944
80142	-3.0687168534969514e-4
80143	0
80144	0
80145	0
80146	0.0021565393206521687
80148	0
80149	0
80150	-0.004576308846119569
80152	0.0020479573399351057
80153	0
80155	0
80157	0
80162	0
80164	0
80167	8.441025420905451e-4
80168	0
80169	0
80173	0
80176	0
80177	0
80178	0
80179	0
80183	-0.005642020246233737
80184	0
80185	0.002634222513272472
80194	0
80195	9.688027272681802e-4
80196	0
80198	0
80199	0
8019	0
801	0
80201	0.004276153331443709
80204	0
80205	-2.980724524418866e-4
80206	0
80207	0
80208	0
80209	0
80210	4.569141731608478e-4
80212	0
80213	0
80217	0
80218	0
80219	0
8021	0
80221	0
80222	-0.0016567821652630611
80223	0.0063701471882271175
80224	0
80227	0
80228	-3.0478879132193773e-4
8022	0
80230	0
80231	0.0012265162273016837
80232	0
80233	0
80235	-0.007447783819275709
80237	0
80254	0
80256	0
80258	0
80263	0
80264	0
80267	0
80271	0
80273	-1.1489082386236301e-4
80279	-0.0032095918586101894
8027	0
8028	0
8029	0.001033580245024429
80301	0
80303	-0.007838887801970394
80304	0.0032261719048145665
80305	0
80306	0.005235393354867838
80308	0
8030	0
80310	0
80316	0
80317	0
80319	0
8031	0
80321	-0.003410988052508301
80323	0
80324	0
80328	0
80329	0
80335	0
80339	0.008403370772461081
80342	0
80344	0
80345	0
80346	0
80347	0
80349	0
8034	0
80350	0
80351	0
80352	0
8036	0
80380	0
8038	0
8045	0
8048	0
8050	-0.002793532141868981
805	0
8061	-0.007620102105113656
8065	-0.0021096428188633184
80700	0
80704	0
80705	0
80723	-0.00869192749637554
80724	0
80736	0
80737	0
80739	0
8073	0
80740	0
80741	0
80742	0
80745	0
80746	0
8074	0
80757	0
80758	0
80760	0
80762	0
80763	0
80764	0
80765	0
8076	-0.003630277302379393
80772	0
80774	0
80775	0
80776	0
80777	0
80778	-1.693927838378516e-5
80781	0.008792554132659254
80789	0
8078	0
8079	0
80823	0.003924419632400525
8082	-0.010737657807944098
80830	0
80831	0
80833	0
80852	0
80853	-0.0016476581216881526
8085	0.0012622600795902292
8086	0
8087	0
80895	0
80896	0
8089	0
808	0.005438034740469204
8091	0
8092	0
80975	0
8099	0
8100	0
81027	1.905161152467192e-4
81029	0
81030	0
81031	0.0032640484455826162
81033	0
81034	-0.0018028745777814571
81035	-0.005779555580351744
810	0
8111	0
8115	0
811	0.00526715040566589
8120	-8.534562479394189e-4
8125	2.633029845411767e-4
81285	0
8128	0.0010573529533806165
8131	0
8139	0
813	0
8140	0.0034605085635065046
8148	0
81490	0
81491	0
81492	0
81493	0
81494	-7.529374733059773e-4
814	0
81501	0
81533	0
81537	0
81539	0
8153	0
81542	0
81543	0
81544	0
81545	0
81550	0
81551	0
81553	-0.002117149964535177
81555	0.0013027005119522035
81556	0
81558	0
81562	0.0036405574562722778
81563	-3.274080051089296e-4
81565	0
81566	0.00286085629220233
81569	0
81570	0
81571	0
81575	-0.00822995669862684
81576	0
81577	0
81578	0
81579	0
815	-0.0023515649462021062
81602	0
81603	0.001835917493358961
81605	0
81606	0
81608	0
81609	0
81611	-0.0012986132774598282
81614	0
81616	0
81617	0
81618	0.0017297713575848037
81619	0.0035193356705981453
8161	0
81620	0
81621	0
81623	0
81626	0
81627	0
81628	0
81631	0.001379404682022419
8165	-0.00410211849411708
81669	0
81671	-0.002903393625919994
81688	-0.0012251313940049495
81689	0
81691	0
81697	0
816	-0.0018751724893116828
8170	0
8174	0
8175	0
81788	0.009752485018501822
81789	0
8178	0
81790	0
81792	0
81796	0
81797	0
81831	0.0021787656581590694
81833	0
81839	0
81847	0
81848	-0.003080052050710495
81849	0
81850	0
81851	-0.006109830540470731
81855	0.001863196287561898
81856	0
81857	0.0013318929227088318
81858	-4.403608927212186e-4
81870	0
81873	-1.0316819210822456e-4
81875	-7.860305789138025e-4
81876	0
8187	0
81887	-5.96182202965208e-4
81888	7.346428175618433e-4
81890	-0.0013977158173957794
81892	-0.0019422572284414812
81894	0
8189	0
818	-4.517875992781777e-4
81929	0
8192	0
81930	0
81931	0
81932	0
8193	0
8195	-0.0022124780940000676
819	0
81	0
8200	0
8202	0
8204	0
8208	-6.854003234137055e-4
820	0
8216	0
8218	0
821	0
8220	0
8224	-7.252169759355528e-4
8225	0
8226	0.003382497510082602
8227	0
8228	0.0020063056673224
822	-0.0014600709936201108
8233	0
8237	0
8239	0
823	0
8241	0
8242	0
8243	0
824	0
825	0
8260	0
8266	0
8269	0
826	0
8270	-9.499871378765484e-4
8273	-0.00041371051227436553
8277	0
827	0
8284	1.5439812578264372e-4
8287	0
8288	0
8289	3.627889123722538e-4
8290	0
8291	-0.002257799539788949
8292	0
8295	-2.91204504235601e-4
8301	0
8302	0
8303	0
8309	0
830	-4.92557206977327e-4
8310	0
8312	-8.39277042627264e-4
8314	0
8315	0
8317	0.005683925078442125
8318	0
831	0
8321	-8.57694479843164e-4
8322	0
8323	0
8324	0
83259	0
8325	0.0033014889653733997
8326	0
8328	1.5596378530613033e-4
832	0
8330	0
8332	0
8335	0
8336	0
83394	0
8339	0
833	-0.0025387720269087624
8340	0
8342	0
83439	0.005103948575804836
8343	0
83440	0
83442	0
83443	0
83445	0
83446	0
83447	0
83448	0
83449	-1.9305115233578496e-4
8344	0
83450	0
83451	0
83452	0.001025493053434297
8345	0
83460	0
83461	0
83463	0
83464	5.691432597393619e-4
83468	0
8346	0
83475	0
83478	0
83480	0
83482	0
83483	-0.005569717359460167
8348	0
8349	0
834	0
8350	0
8351	0
8352	0.013665217736005151
8354	0.0028256636736557258
8355	0
8358	0
8359	0
835	0
83604	-0.0065101153168739346
8360	0
8361	0
83637	0
83638	0
8364	-0.004786396260965334
83658	0
8365	0
83660	0
8366	0
8367	0
8368	0
83696	0
8369	0
836	0.0013570137231982058
83700	3.2933278304518625e-4
83714	0
83716	0
83729	0
8372	0
83737	0
83743	0
83759	0.003156552989931939
83786	0
8379	0
837	0
8382	-3.5034294977221266e-4
8383	0
838	0
8390	0
8392	0
83937	-8.991127635329844e-4
83941	0
83942	0
8394	0
8395	0.0031832559093695847
8396	0
83988	0
83989	0
8398	0
83990	-0.0036229678961955344
8399	-0.004222520344089737
839	0.0033453311485834676
8402	0
8403	0
8404	-0.04181438990471797
8405	0
84060	0
84061	0
84065	0
8406	0.011325424447837115
84079	0
8407	0
8408	0
8409	0
840	0
8411	-0.0010677394896933768
84124	0
8412	0
84148	0
84159	0
84162	0
84164	0
84168	-2.0948949428897118e-4
8416	0
84179	0
8417	0.004068076241753992
84193	0
84196	0
8419	0
841	0
8420	0
84223	0
84243	0
8424	0
8425	0
84263	0
84271	0.0020019033698458954
84272	0
8427	0
84288	-8.067851317069961e-5
8428	0.004560889518718007
84296	0
842	0
8431	0.0016638043691104328
8433	0
8434	0.005315816375796992
8435	0.0038232162390784553
84364	0
8436	-8.223775688687963e-4
8437	0
8438	0
8439	-7.606855820496095e-5
843	0
8440	0
84436	0.0024158311496178418
8443	-5.016402410987153e-4
84444	0
8444	0
8445	5.165603952361085e-4
8446	0
8448	0
8449	0
844	-1.4164301222729307e-4
8450	0
84516	0
8451	0
84525	-0.0020097509876138247
8452	-0.0015214333425552283
8453	0
84549	0
8454	0
8455	0
84560	0.004403714865477683
84561	0
8456	0
8458	-0.005411236912083404
8459	0
845	-0.00594559047115078
8460	0
84612	0
84617	0.0017362103302355075
84619	0
8462	0
8464	0
84656	0
84658	0
84669	0
8467	0
8468	0
846	0
84705	0
8470	0
8471	0
84720	0
84722	0
84726	0
84733	0
8473	0
84747	0
84759	0
8476	-1.3472332712230757e-4
84779	0
8477	0
84790	0
8479	0
847	-0.004022912074964893
84809	0.002410226576502758
8480	0
84818	0
8481	-0.005298285348146999
84823	0
8482	0
84830	0.011063197270800804
8483	-0.00691978795835367
8484	0
84861	0
84864	0
84869	0
8487	0
84890	0
84900	0
84901	0
84908	0
84909	-0.005962922956535803
8490	-0.02433014454372485
84914	0
8491	0
84928	0
8492	0.007623584304841435
84934	0
84939	0.002399035210779944
8493	0
84942	0
84951	0
8495	-1.0679985560019141e-4
8496	0
84975	0
8497	-0.0030920459468795868
84981	0
84986	0
8498	0
8499	0
8500	0
8501	0
8502	0
8503	0
8504	0
8505	9.675565873768066e-4
8506	-0.0013741632859567729
8507	0.00881945233603371
8508	0.0024972593079226357
8509	0
8512	0
8513	0
8514	0
8515	-2.8807544641661585e-4
8516	0
8518	0
8519	-0.005784717389634948
8520	-0.0015688319794096108
8521	0
8522	0.0022957953594587906
85236	0
8525	-0.01109177140131332
8526	0
8527	-2.5380759079334424e-6
8528	0
85294	0
8529	0
8530	-0.011471593636407382
8531	8.027979335503132e-4
8532	0
8533	0
8534	-0.0028973192335331526
85352	-0.0020556789945736544
8535	-0.004418657427934588
85360	0
85363	0
8536	0
85377	0.0016887593939608825
8537	0
8538	0
8539	-0.003512476416398949
8540	0
8541	0
8542	-0.004722974921718613
8543	0
8544	-0.005782649721703731
85452	0
85453	0.016915952677599242
85458	0
8545	0
8546	0
85477	0
8547	0
8549	-0.001145259980680919
8550	0
8552	0
8553	-0.00909265844516405
8554	0
8555	0
8556	0
8557	-2.616861699580395e-4
8558	0
8559	-7.292901883875197e-4
8560	0
8562	0
8563	0
8564	-0.0023687561664266017
8565	0
8566	0
8567	0
8568	0
8569	0
8570	0.003038289911360773
8572	0.005274675021537995
8573	0
8574	0
8575	0
8576	0
8578	0
857	0
8581	0
858	-4.5089581860517137e-4
8590	0
859	0
8600	0
8601	0
8602	0
8603	0
8604	0
8605	-0.0033926606764376824
8607	0
8608	0
860	0
8611	0
8612	0
8613	-0.0013975280410612374
8614	0
8615	0
8618	-8.686980385381817e-5
861	0
8620	0
8621	0
8622	-0.003198166857599816
8623	0
8624	0
8625	0
8626	0
8629	0
862	0.004242813208420141
8630	-0.005631728103116972
8631	0
8632	0
8633	0
8634	0
8635	0
8636	0
8638	-0.002687649485691334
8639	-0.00936602459338751
863	0
8642	0
8643	0
8644	-0.024822832197901122
8645	0
8646	0
8647	0
8648	8.605108093478399e-4
8649	0
864	-0.008527203625697024
8650	0
8651	0
8653	0
8654	0
8655	0
8658	0
8659	0
865	0
8660	0
8661	-0.0018703268621561764
8662	-1.0213511306604249e-4
8664	0
8666	0
8667	0
8668	0
8669	0
866	0
8671	0
8672	0
8673	0
8674	0
8675	0
8676	0
8677	0
8678	0
867	0
8682	0
8683	-1.4762606402096614e-4
8685	-6.76376975915798e-4
8687	0
8688	0
8689	0
868	5.512506730067283e-4
8690	0
8692	-3.640995957685403e-4
8694	-0.0012204936968887971
8697	0
8698	-5.361048098063145e-4
869	-4.24212731934522e-4
86	0
8702	0
8703	0
8704	-5.956425936396132e-4
8705	0
8706	0.0044290154213553175
8707	0.002732849164434263
8708	0
8710	0
8711	0
8712	0
8714	-0.005462368691019071
8715	0
8717	-8.350340587059073e-4
8718	1.5532847093076998e-4
871	0.0054257605499206385
8720	0
8721	0
8722	-8.564205959690885e-4
8723	0
8724	0
8725	-0.0029315479688254383
8726	0
8727	0
8728	0.011597489459690406
8729	0
8731	0
8732	0
8733	0
8735	0
8736	0
8737	0
8738	0
8739	-5.064896364815615e-4
873	-7.969072984531006e-5
8740	0
8742	0
8743	0
8744	0
8745	0
8747	0
8748	0
8749	0
874	0
8751	0
8754	0
8756	0
8760	0
8761	0
8763	0
8764	0
8766	0
8767	0.0022826696372389185
8772	0
8773	0.005382259507872348
8774	-5.23936126537765e-4
8775	0
8776	0.003988787376972932
8777	0
8778	0
8780	0
8785	0
8786	0
8787	0
8788	0.011570538214239973
8789	0
8790	0
8792	0
8793	0.011993190392115239
8794	0
8795	0
8796	0
8798	0
8799	0.0025469371795932686
87	-0.0020839128529592417
8800	0
8801	0
8802	0
8803	0
8804	-4.873789731815117e-4
8805	5.66491855732574e-4
8807	0
8808	0
8809	0
8811	0
8812	0.0023061885736774352
8813	-0.0013230372767614087
8814	0
8815	0.006299762031515689
8817	0
8818	0
8819	0
881	0
8820	0
8821	0
8822	0
8823	0
8824	-0.0025681288357051707
8825	0
8826	0
8828	0
8829	0.00405466215278421
8832	-0.0021804098952790444
8834	0
8835	0
8836	0
8837	0
8838	-0.002267928980237081
8839	-0.007827982616643765
883	0
8840	0
8841	0
8842	0.008317927373270724
8844	0
8846	0
8848	0
8850	-0.0011376670554985725
8851	0
8852	0
8853	0
8854	0
8856	0
8857	-0.001541686483294178
8858	0
8859	0
885	0
8861	0
8863	-0.001978445198010534
8864	-0.0018402695793586343
8867	0
8869	0
886	0
8870	0
8871	0
8872	0
8874	0
8875	0
8876	-0.0041961688172518575
8877	0
8878	0
8879	0
887	0
8880	0
8881	0
8882	0
8883	-1.9424169971932846e-4
8884	0
8886	-0.0025669661144357694
8887	-0.004399582520246468
8888	0
8890	0
8891	0
8892	0
8893	0
8894	0
8895	-1.4819077651617396e-4
8896	0
8897	0
8898	0
8899	0
889	-0.0010499200784953478
88	0
8900	0
8904	0
8905	0
8906	3.241271926757032e-4
8908	0
8909	0
890	0
8910	0.003052543590187517
8911	0
8912	0
8913	0
8914	0
8915	6.319043782853251e-4
8916	1.2383179454268455e-4
891	0
8924	0
8925	0
8927	-2.1804234128700544e-4
8928	0
8929	-0.0045892147284990565
892	-0.003269343773301253
8930	-0.0027025979381122803
8932	0
8933	0
8934	0
8935	-0.0074918387517853985
8936	6.0908197502866126e-5
8938	0
8939	0
8940	0
8941	0
8942	0
8943	0
8945	9.52892365548491e-4
894	0.003229642453941303
8968	0
896	0
8971	0
8972	-0.002421727316117461
8973	0.0015473745227827431
8974	0
8975	-0.001264985237916629
8976	0
89781	0
89795	0.011196155611852719
89797	0.002168276183356315
89845	0
89853	0
8985	-0.003396090253282541
8986	0
89870	0
89874	0
8988	0
8989	0
898	0
89910	0
8991	0
89927	0
8992	0
8993	0
89941	0
89944	-0.005857318825734948
8994	0
8995	0
8996	-0.006106163880100236
8997	0
8999	0
899	0
89	0
9001	0
900	0
90121	0
9013	0
90141	0
9014	0
9015	-7.361065525301937e-4
9016	0
9019	0.002785070827851443
901	0.008329719879892892
9020	-0.0027454786887469904
9021	0
9022	8.041885460865768e-4
90233	0
9023	-0.010996539381539213
9024	0
9025	0
9026	0
90273	0
9027	0
9028	0
902	-2.0124927739323398e-4
9031	0
90326	0
9032	0
90333	0
9033	0
9034	5.329331767671538e-4
90355	0.0018449339441697983
90362	0
90379	0
9037	0
9038	0
9039	0
9040	-0.006935059407705738
90410	0
90411	0
9043	-0.002760728155991942
9044	0
9045	4.073104843064278e-4
9046	-8.6975676995354e-4
9047	-8.620490210482652e-5
90480	0
90485	0.007596668326995972
9048	-7.230267967782629e-4
9049	0
904	0
9050	0.0046434227404342915
9051	0
90522	0
9052	0
9053	-0.001798609907292695
9054	0
9055	-0.003751690414798397
9056	0.008419960021343256
9057	0
90586	0
9058	0
905	0
9060	0.00286867359910073
9061	0
90627	-4.204328599004672e-4
90634	0
9063	0
9064	0
90665	0
9070	0.0014624879863473204
9071	0
9073	0
9074	0.0048949054913263925
9076	0.01467880004585684
9077	0.006068174314369348
9079	0
90806	0
9080	0
90861	0.002046834310256563
90864	0
90865	0.009568802685681204
9086	0
9087	0
9088	0
908	0
9091	0
9092	-4.240802681155568e-4
9093	0
9094	0
90956	0
90957	0
9095	0
9097	0
9098	0
90993	0
9099	-2.3840432160798658e-4
909	-0.0029468396186527325
90	0
9100	0
9101	-0.002178288413354792
9104	0
9107	0
910	-0.002489845873768217
9110	0.004467907931253946
9111	0
91120	0
9112	0
91137	-0.00157472585745783
9113	0
9114	-7.4601865612465e-5
9118	0
9119	0
911	-0.003887498746354425
9120	0
9121	0
9122	0.0073188722219155
9123	0
9124	0
9126	0
9127	0
91289	0
9128	0
91298	0
9129	0
912	0
91300	0.002174772233682308
91304	0
9130	-0.00748699382828433
91316	-0.013765332868472011
9131	0
9132	0
9133	0
9134	-0.0014256760350037498
91355	0
9135	0
91369	0
9136	0
91373	0
9138	-1.51204326197379e-4
9139	0
913	0
9140	0
9141	-0.0015306635151499275
9143	0.014191797403916476
91442	0
9144	0
9145	0
9146	-5.2554553445963e-4
9147	0
9148	0
9149	0
914	0
9150	0
9152	0
9153	0
91543	0
9154	0
9156	0
9158	0
9159	0
915	0
9162	0
91647	0
9166	-0.0021455107170509917
9167	0.0014305705506444653
9168	0.002212345001075279
9169	-4.6582702100587706e-5
916	0
9170	0
9172	0
9173	0
91746	0
91752	0
91754	0
9175	0
91775	0
9177	0
91782	4.079466037161212e-4
9179	0.0010959473712764132
917	0
91807	0
9180	-3.3098647918451365e-4
9181	0
9182	0
9183	0
9184	0
91851	0
9185	0
91860	0
9187	0
9188	0
9189	0
9191	0
91949	0
9194	0
9196	0
91977	0
9197	0
919	0
91	0
9200	0.005328020226783562
9201	-0.002419023023578297
9202	0
9203	0
9204	0
9205	0
92086	6.363061446093244e-4
9208	-0.0011913201097381693
9209	0
920	0
92104	0
9210	0
9211	-0.0041416636200985145
9212	0
92140	-0.003971952270691954
9214	0
92154	0
9215	0
92170	0.0015951564785464537
9217	0
9218	0
9219	-7.843116174492495e-4
921	0
92211	0
9221	0
9223	0
92249	0
9227	0
9228	0
9229	0
922	0
9230	0.0036058177082908534
9231	0.006170357489075668
9232	0
92335	0
92342	0
92346	0
9235	0.00656023320462058
9236	0
9238	0
923	0
9240	0.0028522436281902676
9242	0
9244	-0.007655365883214013
9245	0
9246	0
9247	0
92482	0
92483	0
9248	0
9249	0.009136281341732425
924	0
9252	0
9254	-0.0015072224415996706
92552	0
92558	0
9255	0
9256	0
92579	0
9258	0.005521327394273111
92595	0.0027447224226850014
925	-2.445379289634778e-4
9260	0.0035441949455091684
9261	0
9262	0
9263	0
9265	0
9266	0
9267	0
92689	0
926	0
9270	0
9271	0
9274	0
9275	0
9276	0
9277	0
9278	0
92822	0
9282	-0.0023944570593314183
9283	0
92856	0
9287	0
9288	0
9289	-0.005615410781379685
928	-0.011529282839471253
9293	0
9294	0
9295	-6.460006198019871e-4
9296	0
929	-0.010243564434607307
92	0.0015511267373511566
9306	0
93081	0
9308	0
930	-2.704403194600089e-6
9310	0
9311	-7.985648752794868e-4
93129	0.00818563614821337
9312	-0.0015207216502271137
9313	0
9314	-2.595876129755886e-4
9315	0
93164	0
9317	-0.0013956737663128162
9318	0
9319	0
931	-0.00254480053305729
9320	0
93210	0
9321	0
9322	0
9324	0
9325	0
9326	0
9328	0
9329	0
932	0
9330	0
9331	0
9332	-0.0037207708225659615
9333	0
93349	0
9334	0
9337	0.0016668037072229184
9338	-0.004439068491901445
933	-1.4422279659295884e-5
93408	0
9340	0
9341	0
9342	0
93432	0
93436	0
9344	0
93487	0
9348	-0.001701204493082312
9349	0.004025918433486645
9350	0
9351	0
9352	0
9353	0
9354	0
9355	0.011102967565610296
9356	0
9358	-0.007960600511341141
93594	0
9360	0
9361	-7.961949512231118e-4
9362	0
9363	0.007950429821492105
93643	0
9364	0
9365	0
93664	0
9366	0
9367	0
9368	0.00938317618533037
9369	0
9370	0
9371	0
9372	0
9373	0
9374	0
9375	-2.820066889158822e-4
9376	0
9377	0
9378	0
9379	0
9380	0
9381	0
9388	0.01596681600785122
9389	0
9390	0
9391	0
9392	0
93973	8.641248869627734e-4
93974	0
9397	0.005495058747262201
9398	0
9399	0
939	0
93	0
9400	0
9401	-0.0022029265198841236
94025	0
94026	0
9402	0
9403	0
9404	0
9407	0
94081	0
9409	0
940	0
94104	0
9410	0
9411	-0.0010052634829367643
9412	0
94134	-0.001076375372647161
9413	0
9414	0
9415	0
9416	0
9419	0
941	0
9420	0
9421	0
9422	0
94239	-0.004139820900399577
9423	0
9425	0.0014387855117914707
9427	0
9429	0
942	-0.004296680374077337
9435	0
9436	0
9437	0
9439	0
943	0
9440	7.997148634999836e-4
9442	0
9443	0.0021254452352053176
9444	0
9445	0
9446	0
9447	-0.0036943720620652627
9448	0.004024072361604935
944	0
9450	-1.555776362323316e-4
9451	-0.0023192255139377997
9452	0
9453	0
9454	0
9455	0
9456	0
9457	-0.0012637914425012086
9459	-0.006649157856043101
945	0
9462	-3.293556598413194e-4
9463	0
9464	0
9465	0.0030717138274748675
9466	0
9467	0
9468	0
9469	0
946	0
9470	0
9472	-0.003093298066969714
9473	-2.650068504965289e-4
9474	0
9475	-0.003300828002173913
9477	0
9478	0
9479	0
947	-0.008152498259040984
9480	-0.001519887211591698
9482	0
9486	0
9487	0
9488	0
9489	0
948	-0.002096177619272188
9491	0
9493	-2.955520129471975e-4
9495	0
9496	0
9497	0
9498	0
9499	0
949	0.0026117081315040064
94	0
9500	0
9501	0
9506	0
9508	0.016702408099671134
9509	-0.0021945373469962875
950	0
9510	0
9512	0
9513	0
9514	0
9515	-0.001768301614047508
9516	0
9517	0
9518	0
9519	0
951	-1.2983119025699956e-4
9520	0
9521	0
9522	0
9525	0
9526	0.0023875980702538243
9527	0
9528	0
9529	0
952	0
9530	-0.0012135652767532893
9531	0
9532	0
9533	0
9534	0.0019890281297905064
9535	0
9536	0
9537	0
9538	0
953	-6.872666182535977e-4
9540	0.0025326506010898784
9541	0
9542	0
9545	0
9546	0
9547	-0.007087111914562262
954	0
9550	0
9551	-4.78522867516522e-4
9552	0
9553	0
9555	0
9556	1.7657835405572648e-4
9557	0
9559	0
955	0
9562	0.0026528929402214367
9563	0
9567	0
9568	0
9569	0
956	-1.3490591348677515e-4
9570	0
9572	-0.0016723359221210764
9573	0
9575	-0.007140069021242329
9576	-2.725472399325039e-4
9577	0
9578	0
957	0
9580	0
9581	0
9582	0
9583	0
9584	0
9585	2.905029589231106e-4
9586	-0.002368789303702122
9587	0
9588	0
9589	0
958	0
9590	0.0056451769442173744
9592	0
9595	0
9597	0
959	0
9600	0
9601	0.002694919357302718
9603	0.009133405740808351
9604	0
9605	0
9607	-0.002479358774583253
9609	0
960	0
9610	0
9611	0
9612	0
9616	0
9617	0
9618	0
9619	0
