gene	female-fetus-coarse-1
6779	0
677	0
6780	0
6781	0.015942283251778083
6782	0.001951444467048542
6783	0.022018847714199652
6785	0
6786	-6.732420444127476e-5
6787	0
6788	-6.697870372653292e-5
6789	0
678	0
6790	0
6792	0
6793	0
6794	0
6795	0
6799	0
6801	0
6804	-5.231915554296003e-4
6809	0
6810	0
6811	0
6812	0
6813	0.0013546252913389384
6814	0
6817	0
6819	0.0041765551583805224
6820	0
6821	0
6822	0
6827	0
6829	0
682	0
6830	0
6832	0
6833	-0.001953247945245746
6834	-5.833019581743931e-4
6835	0
6837	0
6839	0
683	3.3282673871011916e-4
6840	0
6843	-5.537272497588491e-5
6844	0
6845	-0.002894621128538584
6847	0
684959	0
684	-0.011544415384155664
6850	-3.6331092566726776e-4
6853	0
6854	0
6855	0
6856	0
6857	0
685	0
6861	0
6862	0
6863	-1.4758459118351588e-4
6865	0
6866	-9.390645801038212e-4
6867	0
6868	0
6869	0
686	0
6870	0
6871	0
6872	0
6873	0
6874	0
6875	-0.006799246968183784
6876	0
6877	0
6878	0
6879	0
687	-0.01198039579166868
6880	0
6881	0
6882	0
6883	0
6884	0
6885	0
6886	0.0012220066968475537
6888	8.174617827052248e-4
688	-0.0024352183098390197
6890	-0.0052135395158161455
6891	0
6892	-9.346031139643781e-4
6894	-0.0027057889876724865
6895	0
6897	0
6898	0
6899	0
689	0
6900	0
6901	0
6903	0
6904	0
6905	0
6906	0.0011368724025881576
6907	0
6908	0
6909	0.009122427939191831
6910	0.00197229782306853
6911	0
6915	0
6916	0
6919	0
6921	0
6923	0
6924	0
6925	0
6926	0.002965929877397414
6927	0
6928	0
6929	0
6932	0
6934	0.0021572827566284335
6935	0
6936	0
6938	0
6939	0
6940	0
6942	0
6943	0.021016624497121345
6944	0
6945	0
6947	-0.0019586823986798554
6948	0
6949	0
694	0
6950	0
6954	0
695	0
696	0
6988	0
6990	2.0475987771069492e-4
6992	0
6993	0
6999	0.009525317968410635
699	0
7001	8.617271553826083e-5
7003	0
7004	0
7005	0
7006	0
7007	0
7008	0
7009	0
7010	0
7011	0
7013	0
7014	0
7015	0
7016	0
7018	0.012965284309691693
7019	0
701	0
7020	0
7021	0
7022	0
7023	0
7024	0
7025	0.004976661761689158
7026	0.008676904363724466
7027	0
7029	-0.003538487436882814
7030	0
7031	-0.003525910177203768
7032	0
7033	-8.57285181916234e-4
7035	0.004495903173156385
7036	0
7037	0
7038	0
7039	0
7040	0
7041	0.0062149060142272505
7042	0.005521703410079527
7043	0
7044	0
7045	0
7046	0.0014478060458517133
7047	0
7048	0
7049	7.251245430380058e-4
7050	0
7051	0
7052	0.006040213010858743
7053	0
7054	-3.481304440558103e-4
7056	0
7057	0
7058	-0.003700591913618449
7059	0
705	0
7060	-0.005333816316068482
7062	0
7064	0
7066	0
7067	0
7068	0
706	0
7070	0
7071	0
7072	4.989914330802539e-4
7073	0
7074	0
7075	0.002965550702105385
7076	0
7077	0
7078	0
7079	-0.004879567469051419
7080	0.005221309865523177
7082	8.73355599892397e-4
7083	-0.0016431215838400295
7084	0
7086	0
7087	0
7088	0
7089	0
708	0
7090	9.121179446901043e-5
7091	0
7092	0
7093	0
7094	0
7095	0
7096	-0.00436473998097793
7097	0
7098	-0.004845730145588726
7099	0
70	0
7100	0
7101	0.014506814599250992
7102	0
7103	-0.013455453622913052
7104	0
7105	0.00658576494499495
7106	0
7107	0
7108	0
710	-6.385305340945318e-4
7110	0
7111	-0.0011980626422223486
7112	0
7113	0
711	0
7122	0
7123	0
7124	0
7125	0
7126	0
7127	0
7128	0
712	-0.01617944128411422
7130	0
7132	0
7133	0
7134	5.134932001363941e-6
7135	0
7136	0
7137	0
7138	-0.005555720810385855
7139	0
713	-0.01876128083636613
7140	0
7141	0
7142	0
7143	0
7145	0
7148	0
7150	0
7153	0
7155	0
7156	0
7157	0
7158	0
7159	0
715	-0.007232346127890983
7161	0
7162	0
7163	-0.006977062681176464
7164	0
7165	0
7167	0
7168	0.0023507036929261327
7169	0
716	-0.0018064807007307543
7170	0
7171	0
7172	-0.0010645249575377948
7173	0
7174	0
7175	0
7177	-7.850065298150647e-4
7178	0
7179	0
717	0
7180	0
7181	0
7182	0
7184	0
7185	0
7186	0
7187	-3.2463487037227525e-4
7188	-0.0022622370490915263
7189	0
718	-3.532852916969349e-4
719	-7.600757387793857e-4
71	0
7200	0
7201	0
7203	0
7204	0
7205	0
7216	0
7220	0
7221	0
7222	4.7059210096003323e-4
7223	0
7224	0
7225	0
7226	-0.00288316659423622
7227	-0.0023515518079561997
722	0
7247	0
7248	0
7249	0
7251	0
7252	0
7253	0
7257	0
7259	0
725	0
7260	0
7262	-0.002020275969466773
7263	0
7264	0
7265	0
7266	0
7267	0
726	0
7270	0
7272	0
7273	0
7274	0
7275	0
7276	0.011867216503277057
7277	-4.832786987890576e-4
727800	0
727897	0
7278	0
727	0
7280	0
728215	0.0031487603077685355
728361	0
728392	0.0018743608963605314
7283	0
728448	0
7284	0
7286	8.944556982892702e-4
7287	0.001385979163427238
7288	0
7289	0
728	-0.0023909516082511483
7290	0
7291	-0.014057679356075584
729230	0
729238	0
7292	8.307417290554834e-4
7293	0
7294	0
729515	0
7295	0
7296	0
7297	0
7298	0
729991	0
7299	0.006875373858953545
729	0
72	0.010473626447810606
730101	0.00371891915232411
7301	0
730227	0
7305	-0.011615580668652148
7306	0.02108216053588805
730	0.008598346575366176
7311	0
7314	0
7317	0
7318	-3.9252889304290114e-4
7319	0
731	0
7320	0
7321	0
7322	0
7323	0
7324	0
7326	0
7327	0
7328	0
7329	0
732	0
7332	0
7334	0
7336	0
7337	0
733	0
7341	0
7342	0
7343	0
7345	0.01000124212689156
7347	0
7348	0
7349	-0.002208533337626525
734	-0.007048825502919553
7350	0
7351	1.878987022496448e-4
7352	0
7353	0
7355	0
7356	0
7357	0.002675303267406663
7358	0
735	0
7360	0
7363	0
7366	0
7367	0
7368	0
7369	0
7371	-4.257937732454125e-4
7372	0
7373	0
7374	-0.005708612170343277
7375	0
7376	-4.545828305838118e-4
7378	-8.785006220922469e-5
7379	0
7380	0
7381	0
7384	0
7385	0
7389	0
738	0
7390	0
7392	0
7398	0
7399	0
7402	0
7403	9.718220333676232e-4
7404	0
7405	0
7407	0
7408	-2.0086325058774998e-4
7409	0
740	0
7410	0
7411	0
7412	0.005362992369223295
7414	0
7415	0
7419	0
741	0
7421	-0.001120047516723863
7422	0.007119227425466975
7423	0
7424	0.005995350200534096
7425	0
7429	0
7430	3.326297034901888e-4
7431	0.0027809748010767543
7432	-1.1804989890829466e-4
7433	-0.0027015843929129057
7434	0
7436	0.001540522046236148
7439	0.002385788107518985
7441	0
7442	0
7443	0
7444	0
7447	-3.300379004342771e-4
7448	0.009923103492662243
744	0.0020977993595119896
7450	0
7453	0
7454	0
7456	-0.00754479604256074
745	0
7461	0
7462	-9.901014896744397e-5
7464	0
7465	0
7466	0
7468	0
7469	0
746	0
7471	0
7472	0.00983703104644976
7473	0
7474	0
7475	0
7476	0
7477	0
7479	0
747	0
7480	-9.361824865235681e-4
7481	0
7482	0
7485	0
7486	0
7490	0
7494	0
7498	-4.2182590606799127e-4
7503	0.011920547157262247
7504	0
7507	0
7508	0
750	0
7511	0
7512	0
7514	0
7515	0
7516	-0.0010510634552993823
7517	0
7518	0
752014	0
7520	0
7525	0
7528	0
7529	0
752	0
7531	0
7533	0
7534	0
7535	0
7536	0
7538	-0.010403136539007232
7539	0.0016409916271088315
753	0
7541	0
7542	0
7543	0
7544	0
7545	-0.01404577617145233
7547	0
754	0
7551	0
7552	0.004300254782524013
7553	0
7554	0
7555	0
7556	0
7559	0
755	0
7561	0
7564	0
7570	0.002435576342271356
7571	0
7572	0
7574	0
757	0
7580	0
7582	0
7584	0
7586	0
7587	-0.004290402124050571
758	0
7592	0
7593	0
7594	0
7596	0
7597	0
759	0
760	0
761	0
7625	0
7626	0
7629	0
762	0
7633	0
7634	0
7637	0
7638	0
7639	0
763	0
7644	0.0015570885157440433
765	0
766	0
7673	0
7678	0
767	0
768	0
7690	-0.0013833118313309552
7691	0
7692	0
7693	0.002105329312286104
7694	0
7695	0
7699	0.0021529706866196155
7701	0
7702	0
7703	0
7704	-0.010218548842991533
7705	0
7706	0
7707	0
7709	0
770	-0.004895779154870921
7710	0
7711	0
7716	0
7718	0
771	0
7726	0
7727	0
7728	0.0011433230987050774
7733	0
7737	0
7738	0
7739	0
773	0
7741	0
7743	0
7745	0
7746	0
7748	0
774	0
7750	0
7752	0
7753	4.34723562793216e-5
7755	0
7756	3.736212508673382e-4
7757	0
775	0
7761	0
7762	0
7763	0
7764	0
7766	0
7767	0
7768	0
7769	0
776	0
7770	0
7771	0
7773	0
7775	0
7776	0
777	0
7781	-0.0037030088943339175
7782	0
7783	0
7786	0
7789	0
778	0
7791	1.8391179969954458e-4
7798	0
7799	0
779	0
7802	0.001296679785303871
7803	7.284751783653918e-4
7804	0.002603371950053682
7805	-0.016333852090850448
780	0.0016867232594414009
7812	0
7813	0
7818	0
781	0.003848138127761071
7827	0
782	0
7832	0
7837	0.014459508062491942
783	0
7840	0
7841	0
7844	0
7846	0.001504066184524924
7849	0
784	0
7850	-0.001559764274570142
7852	0
7855	0.003655346754902347
7857	-0.0013967293785875983
785	0
7862	0
7866	0
7867	0
7869	0
786	0
7873	0
7874	0
7879	0
7881	0
7884	0
788	0
78986	0
78987	0
78988	0
78989	0
78990	0
78991	0
78992	0
78994	0
78995	0
78996	0
78997	0
78998	0
78999	0
79000	-7.471054099811151e-4
79001	-0.0010191115764041922
79003	0
79004	0
79006	-0.0012288811905846449
79007	0
79009	0
79012	0
79016	0
79017	-0.008250691986519664
79018	0
79019	0
79020	0
79022	-0.002265518054646933
79023	0
79025	0
79026	-0.003916317457872871
79029	0
79033	0
79034	0
79035	-9.779742026519139e-4
79036	0
79037	-0.0025743298966101557
79038	0
79039	0
7903	0
79042	0
79047	0
79048	0
79050	0
79053	0
79054	0
79056	-0.005748008392642404
79057	0
79058	0
7905	0
79064	-0.0035304992399437045
79065	0
79066	0
79068	0
79070	0.005466518786148953
79071	0.002075466708564986
79072	0
79073	-0.001182374717637348
79074	0
79075	-0.0035417339537801963
79077	0
79078	0
79080	0
79083	-0.006990512631238511
79084	0
79086	0
79087	0
79088	0
79089	0
79090	-7.781859726422212e-4
79091	0
79092	0
79094	0
79095	-7.583344937866402e-5
79096	0
79097	0
79098	0
790	0
79109	0
79132	-4.913821716374005e-4
79133	0
79134	0
79135	0
79137	0
79139	0
7913	0
79140	0
79143	0
79144	0.0014311633247216342
79145	0
79147	0
79148	0
79149	0
79152	0
79153	0
79154	-9.560363510459814e-4
79155	-0.003372275889421213
79156	-4.366678809270374e-4
79157	0
79158	0
79159	0
7915	-0.004493363834485487
79161	-0.0020434539582334216
79166	0
79169	0
7916	0
79170	0
79171	0
79172	0
79173	0
79174	0
79175	0
79176	0
79177	0
79178	0
7917	0
79180	-0.004286173484114021
79183	0
79184	0
79187	-4.998788855926537e-4
79188	0
79228	0
7922	0
79230	0
7923	0
79269	0
7932	0
79363	0
79364	0
79365	0
79366	0
79368	0
79369	0
7936	0
79370	0
793	0
79400	0
7940	0
79411	0
79412	0
79413	0
79414	0
79415	0
7941	0
7942	0
79441	0
79442	0
79443	0
79444	0
79446	0
79447	0
794	0
79567	0
79568	0
79570	0
79571	0
79572	0.0026406604450028345
79573	0
79574	0
79575	0
79577	0
7957	0
79581	-1.249585710653595e-4
79582	0
79583	0
79585	0
79586	0
79587	0
79589	0.009864901947498367
79590	-0.002245884860608273
79591	0
79594	0
79595	0
79596	0
795	0
79600	0
79602	0
79603	0
79605	-0.0029583206984392847
79608	0
79609	0
79611	0
79612	0
79616	0
79618	0
79621	0
79622	0
79623	0
79624	0
79625	0
79627	0
79628	0
79629	-1.3791882915648932e-4
79630	0
79631	0
79632	0
79633	0.01049003769387916
79634	0
79635	0
79637	0
79639	0
79640	0
79641	0
79642	0.004401697052903994
79643	0
79644	-0.0022524423600753522
79645	0
79646	0
79647	0
79648	0
79649	0
79650	0
79651	-9.242213792432066e-4
79652	0
79654	0
79656	4.5423835713697433e-4
79657	0
79658	0
79659	0
7965	0
79661	0
79663	-0.002469974546753481
79664	0
79665	-9.851838125814539e-4
79666	0
79668	0
79669	0.003968205147549927
79670	0
79671	0
79672	-0.0016001649313135927
79673	5.023888488932243e-4
79675	0
79676	0
79677	0
79679	-9.79731321691677e-4
79680	0
79682	0
79683	0
79684	0
79685	0
79689	-0.002415417938835945
79690	0
79691	0
79693	0
79694	0
79695	0
79696	0
79697	0
79698	-7.443224297059148e-4
796	0
79701	-0.0021362208279099722
79703	0
79705	-0.004714476894574918
79707	0
79709	0
79710	0
79711	-1.9401179026644208e-4
79712	0
79713	-5.312315977706388e-4
79714	0
79717	-0.0013821819337803568
79718	-3.438389903885727e-4
79719	0
79720	0
79722	0
79723	0
79724	0
79725	0
79726	0
79727	-0.005904166475002221
79728	0
79729	0
79731	0
79733	0
79734	0
79735	0
79736	0
79738	0
79739	-0.0019363790182132128
79740	-0.0025546450732424576
79741	0
79742	0
79744	0
79745	0
79746	0
79747	0
79748	0
79750	0
79751	0
79752	-5.011339035435739e-5
79753	0
79754	-0.0030457366192373544
79755	0
79758	0
79759	0
7975	0
79760	0
79762	0
79763	0
79767	0
79768	1.3274423112010476e-5
7976	-0.0013215243968876492
79770	0
79772	0
79776	-0.0026153230458909045
79777	0
79778	-8.99372051716884e-4
79781	0
79782	0
79783	-0.001805964261976
79784	0
79785	-0.0018333716722672194
79786	0
79788	0
79789	-9.980960107318663e-4
7978	0
79792	-1.6774727237632675e-4
79794	0
79796	0.0024299926378220835
79797	0
79799	0
7979	0
797	-0.0011428322395110942
79800	-0.0020983425466262824
79801	0
79802	-6.259420712237595e-4
79803	0
79805	0.008790081544989465
7980	0.02757084301218932
79811	0
79812	0
79813	0
79814	0
79815	-0.0019284915690370135
79816	0
79817	0
79818	0
79819	0
79820	0
79822	0.005606252103704493
79823	-0.0030299135198513503
79825	0
79828	-0.002857133796251538
79829	0
7982	0
79830	0
79831	0
79832	0
79833	0
79834	0
79836	0
79837	0
79838	0
79839	-0.005516535002081646
79840	0
79841	0
79843	0.003929145747840271
79845	0
79846	-3.754979234221305e-4
79847	0
79848	0
79849	0
7984	0
79850	0.002851199871418899
79852	0
79853	-2.8223233150230303e-4
79857	0
79858	0
79861	0
79862	0
79863	0
79864	0
79865	0
79866	0
79867	0
79868	0
79869	0
79870	-0.006106458828591626
79871	0
79872	0
79873	-2.305460415942066e-4
79874	0
79875	0
79876	0
79877	0
79879	0
79882	0
79883	0
79884	4.849707149756202e-4
79885	0
79886	0
79887	0
79888	0.0017785867205692763
7988	0
79890	0
79891	0.0015795058191137978
79892	0
79893	0
79894	0
79895	0
79896	0
79899	0
79901	0
79902	0
79903	0
79905	0
79906	0
79908	0
79912	0
79913	0
79915	0
79918	-0.0033000664563163067
79919	0
7991	0.0034627238255348744
79921	-0.0017515816221538379
79922	0
79924	0
79927	0
79929	0
79930	0
79931	0
79932	0
79933	0
79935	0
79939	0
7993	0
79940	0
79943	0
79944	-1.034778838278884e-4
79946	0
79947	0
79948	0
7994	0
79953	0
79954	0
79955	0
79956	0
79957	-0.009462159622166151
79958	0
79959	0
79960	0
79961	0
79962	0
79963	0
79968	0
79969	0
79970	0
79971	0
79973	5.055160722694992e-4
79974	0
79977	0
79979	-9.210380113653514e-4
79980	-0.00451878367024436
79981	0
79982	0
79983	0
79987	0
79989	0
79990	0
79991	0
799	0
80000	-0.0019862763549571647
80003	-0.0012826608387239194
80004	0.001532901747154725
80005	0
80006	0
80007	0.002964453047320459
80008	0
8000	-9.258104104136865e-4
80010	0
80011	0
80013	2.447258238933099e-4
80014	0.0020867933078374933
80017	-2.4015055372187189e-4
80019	0
8001	0
80020	0
80021	0
80022	0
80023	0
80024	0
80025	0
80028	0
80031	0.0015643573742775798
80032	-0.001386215896012758
80034	0
80036	0
80054	0
80055	0
80059	0.00242876395978486
80063	0
80067	0
80069	0
80071	0
80072	0
80086	0
80095	0
80097	0
80099	0
800	0
80108	0
80110	0.0020264045130478177
80111	0
80114	9.262466152664719e-4
80117	0
80124	0
80125	0
80127	-4.0903391200994944e-4
80128	0
80129	-0.0011370293955844204
80131	0
80133	0
80135	0
8013	0
80142	-6.628999932134224e-4
80143	0
80144	0
80145	0
80146	0
80148	0
80149	0
80150	-0.003144643933611767
80152	9.812883836307165e-4
80153	0
80155	0
80157	0
80162	0
80164	0
80167	0
80168	0
80169	0
80173	0
80176	0
80177	0
80178	0
80179	0
80183	-7.122554880217604e-5
80184	0
80185	0
80194	-5.957545776085225e-4
80195	0
80196	0
80198	0
80199	0
8019	0
801	0
80201	0
80204	0
80205	0
80206	-0.0023651835974198778
80207	0
80208	0
80209	0
80210	0.0034779739364323966
80212	0
80213	0
80217	0
80218	0
80219	0
8021	0
80221	0
80222	-6.132489565203084e-4
80223	0
80224	0
80227	-0.001354550320941873
80228	-0.0013290566418520699
8022	0
80230	0
80231	0
80232	0
80233	0
80235	-0.00844016977922976
80237	0
80254	0
80256	0
80258	0
80263	0
80264	0
80267	0
80271	0
80273	0
80279	-7.206020288321696e-4
8027	0
8028	0
8029	0
80301	0
80303	-0.01857165143790024
80304	0
80305	0
80306	0
80308	0
8030	0
80310	-0.007072571378588026
80316	0
80317	0
80319	0
8031	0
80321	-7.802880391600089e-4
80323	0.012431043944606769
80324	-0.0026589168670072424
80328	0.0011129571259890804
80329	0
80335	0
80339	0.006607967859812269
80342	-9.696117524724858e-4
80344	0
80345	0
80346	0
80347	0
80349	0
8034	0
80350	0
80351	0.0017229882372070196
80352	-0.0013032398811688905
8036	0
80380	0
8038	0
8045	0
8048	0
8050	0
805	0
8061	0
8065	0
80700	0
80704	0
80705	0
80723	-0.004852676287857681
80724	0
80736	0
80737	0
80739	0
8073	0
80740	0
80741	0
80742	0
80745	0
80746	0
8074	0
80757	0
80758	-1.6214936565039304e-4
80760	0
80762	0
80763	0
80764	0
80765	0
8076	-0.010378219763817902
80772	0
80774	0
80775	0
80776	0
80777	0
80778	0
80781	0.0016481913209955988
80789	0
8078	0
8079	0
80823	0.0033645448078778646
8082	-0.008567035059573866
80830	-0.002012025239114445
80831	0
80833	-0.003747326015442153
80852	0
80853	0
8085	0
8086	0
8087	0
80895	0
80896	-0.0039550787306098165
8089	-0.0035474111656849158
808	0
8091	0
8092	-0.002947238113849374
80975	0
8099	0
8100	0
81027	0
81029	0
81030	0
81031	0
81033	0
81034	0
81035	0.006202688736434232
810	0
8111	0
8115	0
811	1.8106101706612327e-4
8120	0
8125	0
81285	0
8128	0.0015654490262285217
8131	0
8139	0
813	0
8140	0.0026405335545242334
8148	-2.996244365763983e-4
81490	0
81491	0
81492	0
81493	0
81494	0
814	0
81501	0
81533	0
81537	2.4047755921614047e-4
81539	0
8153	0
81542	0
81543	0
81544	6.419044715092194e-5
81545	0
81550	0
81551	0
81553	0
81555	5.898074390267931e-4
81556	0
81558	0
81562	4.53875250470087e-5
81563	0
81565	0
81566	0
81569	0
81570	0
81571	0
81575	-0.01016899437126712
81576	0
81577	0
81578	0.006226117593976694
81579	0
815	-2.1552096562191624e-4
81602	0
81603	0
81605	0
81606	0.0036804388107886817
81608	0
81609	0
81611	-0.0016482026236682471
81614	0
81616	0
81617	0
81618	0
81619	0
8161	0
81620	0
81621	0
81623	0
81626	0
81627	0
81628	0
81631	0.0030783951567213636
8165	-0.002383142035651555
81669	0
81671	-0.0024016342034959186
81688	-0.0030737682709340852
81689	0
81691	0
81697	0
816	0
8170	0
8174	0
8175	0
81788	0.0020844537172874157
81789	0
8178	0
81790	0
81792	0
81796	0
81797	0
81831	0.006453272784132192
81833	0
81839	0
81847	0
81848	0
81849	0
81850	0
81851	0
81855	0.002295778200905951
81856	-9.622478788028059e-4
81857	0.0016339713252249688
81858	-0.0011003807582031402
81870	0
81873	-4.6374434660062e-4
81875	-0.0013727357819326449
81876	0
8187	0
81887	0
81888	0.0011110597489063484
81890	0
81892	-9.797084002799818e-4
81894	0
8189	0
818	-0.0017195145172565107
81929	-7.234185914461969e-4
8192	0
81930	0
81931	0
81932	0
8193	0
8195	-0.001350506898740404
819	0
81	0
8200	0
8202	0
8204	0
8208	0
820	0
8216	0
8218	0
821	0
8220	0
8224	0
8225	0
8226	0
8227	0
8228	0
822	-0.004132978189557352
8233	0
8237	0
8239	0
823	0
8241	0
8242	0
8243	0
824	0
825	-0.0020756625583584916
8260	0
8266	0
8269	0
826	0
8270	-0.0038903086843686333
8273	0
8277	0
827	0
8284	0
8287	0
8288	0
8289	0
8290	0
8291	0
8292	0
8295	0
8301	0
8302	0
8303	0
8309	0
830	0
8310	0
8312	0
8314	0
8315	0
8317	0
8318	0
831	0
8321	0
8322	0
8323	0
8324	0
83259	0
8325	0
8326	0
8328	0
832	0
8330	0
8332	0
8335	0
8336	0
83394	0
8339	0.008186327977248031
833	0
8340	0
8342	0
83439	0.003627181158779519
8343	0
83440	0
83442	0
83443	0.0017206267311802286
83445	0
83446	0
83447	0
83448	0
83449	0
8344	0
83450	0
83451	0
83452	0
8345	0
83460	0
83461	0
83463	0
83464	0
83468	0
8346	0
83475	0
83478	0
83480	0
83482	0
83483	-0.003150422230233286
8348	0
8349	0.005038086986000178
834	0
8350	0
8351	0
8352	0
8354	0
8355	0
8358	0
8359	0
835	0
83604	-0.00901752088980146
8360	0
8361	0
83637	0
83638	0
8364	-0.005324046220697401
83658	0
8365	-0.0018785015926613407
83660	0
8366	0
8367	0
8368	0
83696	0
8369	0
836	0
83700	0.003772153640953389
83714	-1.4844284180643677e-4
83716	0
83729	0
8372	0
83737	0
83743	0
83759	0
83786	0
8379	0
837	0
8382	-0.007274414887676096
8383	0
838	0
8390	0
8392	0
83937	0
83941	0
83942	0
8394	9.521249781158925e-4
8395	0.0026172282843457497
8396	0
83988	0
83989	0
8398	0
83990	-0.002934964437358986
8399	-0.003839122261765131
839	3.155347776375247e-4
8402	0
8403	0
8404	-0.023457573179411547
8405	0
84060	0
84061	0
84065	0
8406	0.006758115578941059
84079	-0.001779442718272485
8407	0
8408	0
8409	0
840	0
8411	0
84124	0
8412	0
84148	0
84159	0
84162	0
84164	0
84168	0
8416	0
84179	0
8417	5.719009471401485e-4
84193	0
84196	0
8419	0
841	-0.0028565343149298656
8420	0
84223	0
84243	0
8424	-0.009481885528250198
8425	0
84263	0
84271	0
84272	0
8427	0
84288	-0.001584543906398614
8428	0
84296	-4.4431687540860053e-4
842	0
8431	0
8433	0
8434	0.0064912081092481115
8435	0
84364	0
8436	9.061169248530484e-4
8437	-1.8519423609845883e-4
8438	-8.450154166395435e-4
8439	-0.0011018097272168944
843	0
8440	0
84436	0.00042982925992409717
8443	0
84444	0
8444	0
8445	0
8446	0
8448	0
8449	0
844	-0.0031355074342935586
8450	0
84516	0
8451	0
84525	0
8452	0
8453	0
84549	0
8454	0
8455	0
84560	0.0029464247977079574
84561	0.003443595101977726
8456	0
8458	-0.006533764618050626
8459	0
845	-0.0011314661357034075
8460	7.147958033346731e-4
84612	0
84617	0.004505710484708586
84619	0
8462	0
8464	0
84656	0
84658	0
84669	0
8467	0.0022641712962146988
8468	0
846	0
84705	0
8470	0
8471	0
84720	0
84722	0
84726	0
84733	0
8473	0
84747	0
84759	0
8476	-0.002025128636273595
84779	0
8477	0
84790	0
8479	0
847	0
84809	0.0013232455617094203
8480	0
84818	0
8481	0
84823	0
8482	0
84830	0
8483	-0.00626927567019755
8484	0
84861	0
84864	-8.064813001162978e-5
84869	0
8487	0
84890	0
84900	0
84901	0
84908	0
84909	-0.006433050555921445
8490	-0.006215852727174565
84914	0
8491	6.860104824444694e-4
84928	-0.0017818014147416472
8492	0
84934	-0.0011593344996519593
84939	0
8493	0
84942	0
84951	0
8495	0
8496	0
84975	0
8497	-0.0016909783385955423
84981	0
84986	0
8498	0
8499	0
8500	0
8501	0
8502	0
8503	-0.0038098998532063305
8504	0
8505	0
8506	0
8507	0.0030081240117116903
8508	0
8509	0
8512	0
8513	0
8514	-6.074112285108453e-4
8515	-0.006016948492547887
8516	0
8518	0
8519	-0.019896037184895247
8520	0
8521	0.0021989569309301096
8522	1.516272781343726e-4
85236	0
8525	-0.007659261161737501
8526	0
8527	-9.89848739230659e-5
8528	0
85294	0
8529	0
8530	0
8531	0
8532	0
8533	0
8534	0
85352	0
8535	-0.0020961094298215443
85360	0
85363	0
8536	-7.019241485429517e-4
85377	0
8537	-0.004334027208322421
8538	0
8539	-9.694440428621781e-4
8540	0
8541	-0.001076005056760059
8542	-0.007162106519452421
8543	0.0017774962050642162
8544	-0.005083824006022128
85452	0
85453	0.016496985259086407
85458	0
8545	0
8546	0
85477	0
8547	0.0017814666272629022
8549	-0.005171695251998955
8550	0
8552	0
8553	-0.0067727582677075855
8554	0
8555	0
8556	0
8557	0
8558	0
8559	0
8560	0
8562	0
8563	0
8564	0
8565	0
8566	0
8567	0
8568	0
8569	0
8570	0
8572	9.454527566712399e-4
8573	0.002586314434855892
8574	0
8575	0
8576	0
8578	0
857	0
8581	0
858	0.0022957807757694776
8590	0
859	0
8600	0
8601	0
8602	0
8603	0
8604	-6.28317448711463e-4
8605	0
8607	0
8608	0
860	0
8611	0
8612	-0.003940502837313423
8613	0
8614	7.719709834818779e-4
8615	0
8618	0
861	0
8620	0
8621	0
8622	0
8623	0
8624	-0.002389148263327129
8625	0
8626	0
8629	0
862	0.006474896469224435
8630	-0.012411227413614837
8631	-0.0019438250101648988
8632	0
8633	0
8634	0
8635	-0.004673310712217748
8636	0
8638	-0.005587692979072143
8639	0
863	0
8642	0.0031417584514530105
8643	0
8644	-0.02440482577156875
8645	0
8646	0
8647	0
8648	0
8649	0.0012285761873744043
864	-0.010812228056417423
8650	0
8651	0
8653	0
8654	3.647848018678903e-4
8655	0
8658	0
8659	0
865	0
8660	0
8661	0
8662	-1.5379916663982426e-4
8664	0
8666	0
8667	0
8668	0
8669	0
866	0.0014136023836727807
8671	0.00554327679567341
8672	0
8673	0
8674	-9.022989751459352e-4
8675	0
8676	0
8677	0
8678	0
867	0
8682	0
8683	-0.0011988815146036906
8685	-0.0010033789523388886
8687	0
8688	0
8689	0
868	0
8690	0.0016874710597037043
8692	0
8694	-0.0010001056170001717
8697	6.838300651986036e-4
8698	0
869	0
86	0
8702	0
8703	0
8704	-1.2416498111304468e-5
8705	-0.0016182684986111484
8706	0.0012347317478628413
8707	0.011454133444680575
8708	0
8710	0.0023788836006453395
8711	0
8712	0
8714	0
8715	0
8717	-0.0026973970386896845
8718	0
871	0
8720	0
8721	0
8722	-0.0041708799206204685
8723	0
8724	0
8725	-0.0010333753179153722
8726	0
8727	0.006330840950956194
8728	0.00821041177238974
8729	0
8731	0
8732	0
8733	0
8735	0
8736	0
8737	0
8738	0
8739	-8.781047330314604e-4
873	-0.005346370858993952
8740	0
8742	0
8743	-0.0030149811202720856
8744	0
8745	0
8747	0
8748	0
8749	0
874	-0.010972078446324874
8751	0
8754	0.0045089248385682575
8756	0
8760	0
8761	0
8763	0
8764	0
8766	0
8767	0
8772	0
8773	0
8774	-5.551670501070287e-4
8775	0
8776	0
8777	0
8778	0
8780	0
8785	0
8786	0
8787	0
8788	0.002044674055279208
8789	0
8790	0
8792	0
8793	0.008968914960451704
8794	0
8795	0
8796	0
8798	0
8799	0
87	0
8800	0
8801	-0.0019837388590606703
8802	0
8803	0
8804	0
8805	0.008516092156566681
8807	0
8808	0
8809	-6.7374772869506465e-6
8811	0
8812	0
8813	0
8814	0
8815	0.003141714147254134
8817	0
8818	0
8819	0
881	0
8820	0
8821	-0.0048218984528796555
8822	0
8823	0
8824	0
8825	0
8826	0
8828	0
8829	0.002855574924988719
8832	0
8834	0
8835	0
