gene	group
347902	neg_female-infant-fine-1
3489	neg_female-infant-fine-1
3553	neg_female-infant-fine-1
3570	neg_female-infant-fine-1
3579	neg_female-infant-fine-1
3601	neg_female-infant-fine-1
3606	neg_female-infant-fine-1
3613	neg_female-infant-fine-1
3624	neg_female-infant-fine-1
3685	neg_female-infant-fine-1
3703	neg_female-infant-fine-1
3783	neg_female-infant-fine-1
3815	neg_female-infant-fine-1
3820	neg_female-infant-fine-1
3824	neg_female-infant-fine-1
3848	neg_female-infant-fine-1
387751	neg_female-infant-fine-1
3880	neg_female-infant-fine-1
3902	neg_female-infant-fine-1
3953	neg_female-infant-fine-1
4001	neg_female-infant-fine-1
4023	neg_female-infant-fine-1
4060	neg_female-infant-fine-1
4070	neg_female-infant-fine-1
419	neg_female-infant-fine-1
4214	neg_female-infant-fine-1
4236	neg_female-infant-fine-1
4283	neg_female-infant-fine-1
4306	neg_female-infant-fine-1
4313	neg_female-infant-fine-1
4552	neg_female-infant-fine-1
4603	neg_female-infant-fine-1
4638	neg_female-infant-fine-1
4674	neg_female-infant-fine-1
4675	neg_female-infant-fine-1
4693	neg_female-infant-fine-1
4694	neg_female-infant-fine-1
4719	neg_female-infant-fine-1
4738	neg_female-infant-fine-1
4739	neg_female-infant-fine-1
4750	neg_female-infant-fine-1
4782	neg_female-infant-fine-1
4818	neg_female-infant-fine-1
4884	neg_female-infant-fine-1
5073	neg_female-infant-fine-1
5095	neg_female-infant-fine-1
5100	neg_female-infant-fine-1
51063	neg_female-infant-fine-1
51103	neg_female-infant-fine-1
51110	neg_female-infant-fine-1
51186	neg_female-infant-fine-1
51266	neg_female-infant-fine-1
5126	neg_female-infant-fine-1
51348	neg_female-infant-fine-1
51363	neg_female-infant-fine-1
51449	neg_female-infant-fine-1
51506	neg_female-infant-fine-1
51566	neg_female-infant-fine-1
51599	neg_female-infant-fine-1
51700	neg_female-infant-fine-1
51701	neg_female-infant-fine-1
51759	neg_female-infant-fine-1
5190	neg_female-infant-fine-1
5202	neg_female-infant-fine-1
5218	neg_female-infant-fine-1
5266	neg_female-infant-fine-1
5273	neg_female-infant-fine-1
5291	neg_female-infant-fine-1
5305	neg_female-infant-fine-1
5321	neg_female-infant-fine-1
5347	neg_female-infant-fine-1
5375	neg_female-infant-fine-1
54103	neg_female-infant-fine-1
54360	neg_female-infant-fine-1
54503	neg_female-infant-fine-1
54737	neg_female-infant-fine-1
54836	neg_female-infant-fine-1
54843	neg_female-infant-fine-1
55022	neg_female-infant-fine-1
55039	neg_female-infant-fine-1
55068	neg_female-infant-fine-1
55086	neg_female-infant-fine-1
55120	neg_female-infant-fine-1
55128	neg_female-infant-fine-1
55196	neg_female-infant-fine-1
55198	neg_female-infant-fine-1
55239	neg_female-infant-fine-1
55244	neg_female-infant-fine-1
5551	neg_female-infant-fine-1
5553	neg_female-infant-fine-1
55791	neg_female-infant-fine-1
5579	neg_female-infant-fine-1
55852	neg_female-infant-fine-1
55859	neg_female-infant-fine-1
56034	neg_female-infant-fine-1
56339	neg_female-infant-fine-1
56344	neg_female-infant-fine-1
5638	neg_female-infant-fine-1
563	neg_female-infant-fine-1
5657	neg_female-infant-fine-1
56681	neg_female-infant-fine-1
56899	neg_female-infant-fine-1
56911	neg_female-infant-fine-1
56914	neg_female-infant-fine-1
56949	neg_female-infant-fine-1
57007	neg_female-infant-fine-1
57045	neg_female-infant-fine-1
5707	neg_female-infant-fine-1
5729	neg_female-infant-fine-1
5730	neg_female-infant-fine-1
5737	neg_female-infant-fine-1
5743	neg_female-infant-fine-1
57698	neg_female-infant-fine-1
5778	neg_female-infant-fine-1
57823	neg_female-infant-fine-1
5791	neg_female-infant-fine-1
5813	neg_female-infant-fine-1
58473	neg_female-infant-fine-1
58504	neg_female-infant-fine-1
5873	neg_female-infant-fine-1
58	neg_female-infant-fine-1
59339	neg_female-infant-fine-1
59348	neg_female-infant-fine-1
59	neg_female-infant-fine-1
6097	neg_female-infant-fine-1
6118	neg_female-infant-fine-1
6258	neg_female-infant-fine-1
6324	neg_female-infant-fine-1
6351	neg_female-infant-fine-1
6352	neg_female-infant-fine-1
6355	neg_female-infant-fine-1
6362	neg_female-infant-fine-1
6364	neg_female-infant-fine-1
6373	neg_female-infant-fine-1
6385	neg_female-infant-fine-1
6387	neg_female-infant-fine-1
639	neg_female-infant-fine-1
64080	neg_female-infant-fine-1
6414	neg_female-infant-fine-1
64288	neg_female-infant-fine-1
64359	neg_female-infant-fine-1
64400	neg_female-infant-fine-1
6456	neg_female-infant-fine-1
64764	neg_female-infant-fine-1
64847	neg_female-infant-fine-1
64850	neg_female-infant-fine-1
6495	neg_female-infant-fine-1
65082	neg_female-infant-fine-1
6509	neg_female-infant-fine-1
65110	neg_female-infant-fine-1
6521	neg_female-infant-fine-1
654	neg_female-infant-fine-1
6563	neg_female-infant-fine-1
657	neg_female-infant-fine-1
65979	neg_female-infant-fine-1
6675	neg_female-infant-fine-1
6691	neg_female-infant-fine-1
6696	neg_female-infant-fine-1
6775	neg_female-infant-fine-1
6809	neg_female-infant-fine-1
682	neg_female-infant-fine-1
6863	neg_female-infant-fine-1
6872	neg_female-infant-fine-1
6907	neg_female-infant-fine-1
7018	neg_female-infant-fine-1
7033	neg_female-infant-fine-1
7035	neg_female-infant-fine-1
7049	neg_female-infant-fine-1
7099	neg_female-infant-fine-1
7103	neg_female-infant-fine-1
7124	neg_female-infant-fine-1
7125	neg_female-infant-fine-1
7134	neg_female-infant-fine-1
7150	neg_female-infant-fine-1
7180	neg_female-infant-fine-1
7184	neg_female-infant-fine-1
7205	neg_female-infant-fine-1
7374	neg_female-infant-fine-1
7561	neg_female-infant-fine-1
7673	neg_female-infant-fine-1
7718	neg_female-infant-fine-1
7739	neg_female-infant-fine-1
7764	neg_female-infant-fine-1
7832	neg_female-infant-fine-1
79009	neg_female-infant-fine-1
79056	neg_female-infant-fine-1
79411	neg_female-infant-fine-1
79647	neg_female-infant-fine-1
79663	neg_female-infant-fine-1
79778	neg_female-infant-fine-1
79788	neg_female-infant-fine-1
79830	neg_female-infant-fine-1
79837	neg_female-infant-fine-1
79893	neg_female-infant-fine-1
79899	neg_female-infant-fine-1
79921	neg_female-infant-fine-1
80005	neg_female-infant-fine-1
80152	neg_female-infant-fine-1
80219	neg_female-infant-fine-1
80224	neg_female-infant-fine-1
81027	neg_female-infant-fine-1
8202	neg_female-infant-fine-1
825	neg_female-infant-fine-1
8277	neg_female-infant-fine-1
837	neg_female-infant-fine-1
8399	neg_female-infant-fine-1
8406	neg_female-infant-fine-1
84164	neg_female-infant-fine-1
84223	neg_female-infant-fine-1
84525	neg_female-infant-fine-1
8458	neg_female-infant-fine-1
84658	neg_female-infant-fine-1
84939	neg_female-infant-fine-1
8495	neg_female-infant-fine-1
8502	neg_female-infant-fine-1
8544	neg_female-infant-fine-1
858	neg_female-infant-fine-1
8603	neg_female-infant-fine-1
8605	neg_female-infant-fine-1
8615	neg_female-infant-fine-1
863	neg_female-infant-fine-1
8644	neg_female-infant-fine-1
8736	neg_female-infant-fine-1
894	neg_female-infant-fine-1
8991	neg_female-infant-fine-1
9022	neg_female-infant-fine-1
9031	neg_female-infant-fine-1
9034	neg_female-infant-fine-1
9050	neg_female-infant-fine-1
9071	neg_female-infant-fine-1
9122	neg_female-infant-fine-1
9126	neg_female-infant-fine-1
9185	neg_female-infant-fine-1
92342	neg_female-infant-fine-1
93081	neg_female-infant-fine-1
9317	neg_female-infant-fine-1
9321	neg_female-infant-fine-1
9338	neg_female-infant-fine-1
93664	neg_female-infant-fine-1
94081	neg_female-infant-fine-1
9429	neg_female-infant-fine-1
9447	neg_female-infant-fine-1
9633	neg_female-infant-fine-1
9669	neg_female-infant-fine-1
9694	neg_female-infant-fine-1
9705	neg_female-infant-fine-1
9738	neg_female-infant-fine-1
9826	neg_female-infant-fine-1
987	neg_female-infant-fine-1
9934	neg_female-infant-fine-1
9938	neg_female-infant-fine-1
999	neg_female-infant-fine-1
10008	neg_female-infant-fine-1
100288637	neg_female-infant-fine-1
100506229	neg_female-infant-fine-1
100506776	neg_female-infant-fine-1
10068	neg_female-infant-fine-1
10804	neg_female-infant-fine-1
114569	neg_female-infant-fine-1
114769	neg_female-infant-fine-1
115004	neg_female-infant-fine-1
115362	neg_female-infant-fine-1
116151	neg_female-infant-fine-1
117854	neg_female-infant-fine-1
121457	neg_female-infant-fine-1
123016	neg_female-infant-fine-1
125950	neg_female-infant-fine-1
127933	neg_female-infant-fine-1
130399	neg_female-infant-fine-1
131096	neg_female-infant-fine-1
134111	neg_female-infant-fine-1
134145	neg_female-infant-fine-1
140606	neg_female-infant-fine-1
143662	neg_female-infant-fine-1
143689	neg_female-infant-fine-1
144348	neg_female-infant-fine-1
144571	neg_female-infant-fine-1
146771	neg_female-infant-fine-1
151963	neg_female-infant-fine-1
152518	neg_female-infant-fine-1
153579	neg_female-infant-fine-1
154141	neg_female-infant-fine-1
157773	neg_female-infant-fine-1
162966	neg_female-infant-fine-1
163782	neg_female-infant-fine-1
164312	neg_female-infant-fine-1
168537	neg_female-infant-fine-1
170384	neg_female-infant-fine-1
199713	neg_female-infant-fine-1
201266	neg_female-infant-fine-1
201633	neg_female-infant-fine-1
202243	neg_female-infant-fine-1
203100	neg_female-infant-fine-1
219287	neg_female-infant-fine-1
220001	neg_female-infant-fine-1
220972	neg_female-infant-fine-1
221002	neg_female-infant-fine-1
221656	neg_female-infant-fine-1
221687	neg_female-infant-fine-1
222235	neg_female-infant-fine-1
253725	neg_female-infant-fine-1
253827	neg_female-infant-fine-1
256223	neg_female-infant-fine-1
256691	neg_female-infant-fine-1
258010	neg_female-infant-fine-1
261729	neg_female-infant-fine-1
27031	neg_female-infant-fine-1
2706	neg_female-infant-fine-1
283489	neg_female-infant-fine-1
283849	neg_female-infant-fine-1
285382	neg_female-infant-fine-1
338657	neg_female-infant-fine-1
340542	neg_female-infant-fine-1
345757	neg_female-infant-fine-1
375612	neg_female-infant-fine-1
375757	neg_female-infant-fine-1
388335	neg_female-infant-fine-1
389058	neg_female-infant-fine-1
400043	neg_female-infant-fine-1
407026	neg_female-infant-fine-1
4257	neg_female-infant-fine-1
442319	neg_female-infant-fine-1
442524	neg_female-infant-fine-1
5067	neg_female-infant-fine-1
51148	neg_female-infant-fine-1
51676	neg_female-infant-fine-1
54097	neg_female-infant-fine-1
54443	neg_female-infant-fine-1
54856	neg_female-infant-fine-1
54865	neg_female-infant-fine-1
54899	neg_female-infant-fine-1
55466	neg_female-infant-fine-1
56849	neg_female-infant-fine-1
57458	neg_female-infant-fine-1
57700	neg_female-infant-fine-1
59271	neg_female-infant-fine-1
60675	neg_female-infant-fine-1
63971	neg_female-infant-fine-1
643733	neg_female-infant-fine-1
64506	neg_female-infant-fine-1
653857	neg_female-infant-fine-1
728431	neg_female-infant-fine-1
7562	neg_female-infant-fine-1
79993	neg_female-infant-fine-1
81706	neg_female-infant-fine-1
81871	neg_female-infant-fine-1
8320	neg_female-infant-fine-1
83744	neg_female-infant-fine-1
83857	neg_female-infant-fine-1
83888	neg_female-infant-fine-1
83932	neg_female-infant-fine-1
83992	neg_female-infant-fine-1
84134	neg_female-infant-fine-1
84275	neg_female-infant-fine-1
84298	neg_female-infant-fine-1
84310	neg_female-infant-fine-1
84417	neg_female-infant-fine-1
84466	neg_female-infant-fine-1
84513	neg_female-infant-fine-1
84735	neg_female-infant-fine-1
84867	neg_female-infant-fine-1
84870	neg_female-infant-fine-1
84966	neg_female-infant-fine-1
85012	neg_female-infant-fine-1
85406	neg_female-infant-fine-1
85444	neg_female-infant-fine-1
89894	neg_female-infant-fine-1
90701	neg_female-infant-fine-1
92610	neg_female-infant-fine-1
92745	neg_female-infant-fine-1
94234	neg_female-infant-fine-1
9818	neg_female-infant-fine-1
9951	neg_female-infant-fine-1
10079	pos_female-infant-fine-2
1008	pos_female-infant-fine-2
10090	pos_female-infant-fine-2
10099	pos_female-infant-fine-2
100	pos_female-infant-fine-2
10123	pos_female-infant-fine-2
10148	pos_female-infant-fine-2
10154	pos_female-infant-fine-2
10170	pos_female-infant-fine-2
10206	pos_female-infant-fine-2
10288	pos_female-infant-fine-2
10365	pos_female-infant-fine-2
10382	pos_female-infant-fine-2
10409	pos_female-infant-fine-2
10417	pos_female-infant-fine-2
10438	pos_female-infant-fine-2
10471	pos_female-infant-fine-2
10516	pos_female-infant-fine-2
10562	pos_female-infant-fine-2
10579	pos_female-infant-fine-2
10602	pos_female-infant-fine-2
10603	pos_female-infant-fine-2
10614	pos_female-infant-fine-2
10643	pos_female-infant-fine-2
10690	pos_female-infant-fine-2
10734	pos_female-infant-fine-2
10766	pos_female-infant-fine-2
10791	pos_female-infant-fine-2
10803	pos_female-infant-fine-2
10840	pos_female-infant-fine-2
10911	pos_female-infant-fine-2
10962	pos_female-infant-fine-2
11006	pos_female-infant-fine-2
11013	pos_female-infant-fine-2
11034	pos_female-infant-fine-2
1104	pos_female-infant-fine-2
11075	pos_female-infant-fine-2
11082	pos_female-infant-fine-2
11107	pos_female-infant-fine-2
11130	pos_female-infant-fine-2
1114	pos_female-infant-fine-2
11151	pos_female-infant-fine-2
1117	pos_female-infant-fine-2
11198	pos_female-infant-fine-2
11213	pos_female-infant-fine-2
11240	pos_female-infant-fine-2
116832	pos_female-infant-fine-2
1230	pos_female-infant-fine-2
1236	pos_female-infant-fine-2
123	pos_female-infant-fine-2
126299	pos_female-infant-fine-2
12	pos_female-infant-fine-2
1326	pos_female-infant-fine-2
1345	pos_female-infant-fine-2
1349	pos_female-infant-fine-2
1350	pos_female-infant-fine-2
1380	pos_female-infant-fine-2
1400	pos_female-infant-fine-2
1407	pos_female-infant-fine-2
1440	pos_female-infant-fine-2
1466	pos_female-infant-fine-2
1490	pos_female-infant-fine-2
1522	pos_female-infant-fine-2
1535	pos_female-infant-fine-2
157	pos_female-infant-fine-2
1589	pos_female-infant-fine-2
1595	pos_female-infant-fine-2
1641	pos_female-infant-fine-2
1644	pos_female-infant-fine-2
1646	pos_female-infant-fine-2
165	pos_female-infant-fine-2
166	pos_female-infant-fine-2
1687	pos_female-infant-fine-2
1808	pos_female-infant-fine-2
1809	pos_female-infant-fine-2
1824	pos_female-infant-fine-2
1880	pos_female-infant-fine-2
1890	pos_female-infant-fine-2
1901	pos_female-infant-fine-2
1912	pos_female-infant-fine-2
1917	pos_female-infant-fine-2
1952	pos_female-infant-fine-2
196	pos_female-infant-fine-2
200315	pos_female-infant-fine-2
2113	pos_female-infant-fine-2
2130	pos_female-infant-fine-2
2146	pos_female-infant-fine-2
2149	pos_female-infant-fine-2
2195	pos_female-infant-fine-2
2215	pos_female-infant-fine-2
221981	pos_female-infant-fine-2
2259	pos_female-infant-fine-2
22800	pos_female-infant-fine-2
22806	pos_female-infant-fine-2
22903	pos_female-infant-fine-2
22918	pos_female-infant-fine-2
22936	pos_female-infant-fine-2
22941	pos_female-infant-fine-2
23002	pos_female-infant-fine-2
23026	pos_female-infant-fine-2
23089	pos_female-infant-fine-2
23108	pos_female-infant-fine-2
23166	pos_female-infant-fine-2
23180	pos_female-infant-fine-2
231	pos_female-infant-fine-2
23213	pos_female-infant-fine-2
23220	pos_female-infant-fine-2
23283	pos_female-infant-fine-2
23475	pos_female-infant-fine-2
2352	pos_female-infant-fine-2
23601	pos_female-infant-fine-2
23643	pos_female-infant-fine-2
23648	pos_female-infant-fine-2
23708	pos_female-infant-fine-2
240	pos_female-infant-fine-2
24141	pos_female-infant-fine-2
241	pos_female-infant-fine-2
249	pos_female-infant-fine-2
2517	pos_female-infant-fine-2
25937	pos_female-infant-fine-2
25939	pos_female-infant-fine-2
25950	pos_female-infant-fine-2
25984	pos_female-infant-fine-2
26011	pos_female-infant-fine-2
26020	pos_female-infant-fine-2
26051	pos_female-infant-fine-2
26053	pos_female-infant-fine-2
2625	pos_female-infant-fine-2
26278	pos_female-infant-fine-2
26509	pos_female-infant-fine-2
26873	pos_female-infant-fine-2
27075	pos_female-infant-fine-2
27087	pos_female-infant-fine-2
27254	pos_female-infant-fine-2
27289	pos_female-infant-fine-2
27303	pos_female-infant-fine-2
2731	pos_female-infant-fine-2
27345	pos_female-infant-fine-2
27445	pos_female-infant-fine-2
2768	pos_female-infant-fine-2
2785	pos_female-infant-fine-2
283450	pos_female-infant-fine-2
2841	pos_female-infant-fine-2
2867	pos_female-infant-fine-2
28951	pos_female-infant-fine-2
28959	pos_female-infant-fine-2
28978	pos_female-infant-fine-2
28984	pos_female-infant-fine-2
28986	pos_female-infant-fine-2
29121	pos_female-infant-fine-2
2957	pos_female-infant-fine-2
29799	pos_female-infant-fine-2
29909	pos_female-infant-fine-2
29949	pos_female-infant-fine-2
29	pos_female-infant-fine-2
3004	pos_female-infant-fine-2
3007	pos_female-infant-fine-2
302	pos_female-infant-fine-2
3043	pos_female-infant-fine-2
3048	pos_female-infant-fine-2
3055	pos_female-infant-fine-2
306	pos_female-infant-fine-2
3071	pos_female-infant-fine-2
30837	pos_female-infant-fine-2
308	pos_female-infant-fine-2
309	pos_female-infant-fine-2
3123	pos_female-infant-fine-2
3162	pos_female-infant-fine-2
3164	pos_female-infant-fine-2
3212	pos_female-infant-fine-2
3240	pos_female-infant-fine-2
3310	pos_female-infant-fine-2
3394	pos_female-infant-fine-2
3399	pos_female-infant-fine-2
341	pos_female-infant-fine-2
3426	pos_female-infant-fine-2
342	pos_female-infant-fine-2
353189	pos_female-infant-fine-2
353514	pos_female-infant-fine-2
3577	pos_female-infant-fine-2
357	pos_female-infant-fine-2
3600	pos_female-infant-fine-2
3643	pos_female-infant-fine-2
3684	pos_female-infant-fine-2
3709	pos_female-infant-fine-2
3772	pos_female-infant-fine-2
3790	pos_female-infant-fine-2
3838	pos_female-infant-fine-2
387082	pos_female-infant-fine-2
388650	pos_female-infant-fine-2
389	pos_female-infant-fine-2
3904	pos_female-infant-fine-2
390940	pos_female-infant-fine-2
3949	pos_female-infant-fine-2
3983	pos_female-infant-fine-2
401	pos_female-infant-fine-2
4081	pos_female-infant-fine-2
4086	pos_female-infant-fine-2
4092	pos_female-infant-fine-2
4116	pos_female-infant-fine-2
4237	pos_female-infant-fine-2
4317	pos_female-infant-fine-2
433	pos_female-infant-fine-2
440348	pos_female-infant-fine-2
4583	pos_female-infant-fine-2
4585	pos_female-infant-fine-2
4628	pos_female-infant-fine-2
4692	pos_female-infant-fine-2
4698	pos_female-infant-fine-2
474344	pos_female-infant-fine-2
4744	pos_female-infant-fine-2
4745	pos_female-infant-fine-2
4818	pos_female-infant-fine-2
4826	pos_female-infant-fine-2
4852	pos_female-infant-fine-2
4885	pos_female-infant-fine-2
4938	pos_female-infant-fine-2
4969	pos_female-infant-fine-2
5026	pos_female-infant-fine-2
50810	pos_female-infant-fine-2
50861	pos_female-infant-fine-2
5101	pos_female-infant-fine-2
51083	pos_female-infant-fine-2
51092	pos_female-infant-fine-2
51107	pos_female-infant-fine-2
51237	pos_female-infant-fine-2
51297	pos_female-infant-fine-2
51339	pos_female-infant-fine-2
5157	pos_female-infant-fine-2
51617	pos_female-infant-fine-2
51663	pos_female-infant-fine-2
51700	pos_female-infant-fine-2
51754	pos_female-infant-fine-2
51760	pos_female-infant-fine-2
5190	pos_female-infant-fine-2
5216	pos_female-infant-fine-2
5273	pos_female-infant-fine-2
5287	pos_female-infant-fine-2
5327	pos_female-infant-fine-2
5359	pos_female-infant-fine-2
5368	pos_female-infant-fine-2
54205	pos_female-infant-fine-2
5443	pos_female-infant-fine-2
54504	pos_female-infant-fine-2
5450	pos_female-infant-fine-2
5458	pos_female-infant-fine-2
54619	pos_female-infant-fine-2
54674	pos_female-infant-fine-2
54682	pos_female-infant-fine-2
54715	pos_female-infant-fine-2
5479	pos_female-infant-fine-2
54941	pos_female-infant-fine-2
54958	pos_female-infant-fine-2
54979	pos_female-infant-fine-2
55007	pos_female-infant-fine-2
55034	pos_female-infant-fine-2
55056	pos_female-infant-fine-2
55088	pos_female-infant-fine-2
55096	pos_female-infant-fine-2
55172	pos_female-infant-fine-2
55270	pos_female-infant-fine-2
55303	pos_female-infant-fine-2
55365	pos_female-infant-fine-2
55384	pos_female-infant-fine-2
5539	pos_female-infant-fine-2
55631	pos_female-infant-fine-2
55655	pos_female-infant-fine-2
5569	pos_female-infant-fine-2
55786	pos_female-infant-fine-2
55825	pos_female-infant-fine-2
55876	pos_female-infant-fine-2
5608	pos_female-infant-fine-2
5611	pos_female-infant-fine-2
56271	pos_female-infant-fine-2
5634	pos_female-infant-fine-2
56475	pos_female-infant-fine-2
56660	pos_female-infant-fine-2
56729	pos_female-infant-fine-2
56892	pos_female-infant-fine-2
56924	pos_female-infant-fine-2
57126	pos_female-infant-fine-2
57194	pos_female-infant-fine-2
5745	pos_female-infant-fine-2
577	pos_female-infant-fine-2
57824	pos_female-infant-fine-2
5790	pos_female-infant-fine-2
5800	pos_female-infant-fine-2
581	pos_female-infant-fine-2
586	pos_female-infant-fine-2
5920	pos_female-infant-fine-2
5929	pos_female-infant-fine-2
6001	pos_female-infant-fine-2
6039	pos_female-infant-fine-2
60468	pos_female-infant-fine-2
608	pos_female-infant-fine-2
6091	pos_female-infant-fine-2
6182	pos_female-infant-fine-2
6236	pos_female-infant-fine-2
6241	pos_female-infant-fine-2
6252	pos_female-infant-fine-2
6283	pos_female-infant-fine-2
6317	pos_female-infant-fine-2
6318	pos_female-infant-fine-2
6328	pos_female-infant-fine-2
6376	pos_female-infant-fine-2
64092	pos_female-infant-fine-2
640	pos_female-infant-fine-2
64127	pos_female-infant-fine-2
642559	pos_female-infant-fine-2
6447	pos_female-infant-fine-2
6480	pos_female-infant-fine-2
64864	pos_female-infant-fine-2
64943	pos_female-infant-fine-2
65055	pos_female-infant-fine-2
6505	pos_female-infant-fine-2
6518	pos_female-infant-fine-2
6570	pos_female-infant-fine-2
658	pos_female-infant-fine-2
6659	pos_female-infant-fine-2
6664	pos_female-infant-fine-2
6715	pos_female-infant-fine-2
6750	pos_female-infant-fine-2
6785	pos_female-infant-fine-2
6833	pos_female-infant-fine-2
684	pos_female-infant-fine-2
6857	pos_female-infant-fine-2
688	pos_female-infant-fine-2
6932	pos_female-infant-fine-2
7021	pos_female-infant-fine-2
7054	pos_female-infant-fine-2
7071	pos_female-infant-fine-2
7111	pos_female-infant-fine-2
712	pos_female-infant-fine-2
713	pos_female-infant-fine-2
718	pos_female-infant-fine-2
7290	pos_female-infant-fine-2
7294	pos_female-infant-fine-2
7298	pos_female-infant-fine-2
7341	pos_female-infant-fine-2
7357	pos_female-infant-fine-2
7430	pos_female-infant-fine-2
7447	pos_female-infant-fine-2
7461	pos_female-infant-fine-2
7465	pos_female-infant-fine-2
7535	pos_female-infant-fine-2
770	pos_female-infant-fine-2
7837	pos_female-infant-fine-2
7850	pos_female-infant-fine-2
7857	pos_female-infant-fine-2
78987	pos_female-infant-fine-2
79623	pos_female-infant-fine-2
79646	pos_female-infant-fine-2
79722	pos_female-infant-fine-2
79801	pos_female-infant-fine-2
79829	pos_female-infant-fine-2
8000	pos_female-infant-fine-2
80059	pos_female-infant-fine-2
80231	pos_female-infant-fine-2
80319	pos_female-infant-fine-2
8082	pos_female-infant-fine-2
8115	pos_female-infant-fine-2
81565	pos_female-infant-fine-2
81831	pos_female-infant-fine-2
81849	pos_female-infant-fine-2
8204	pos_female-infant-fine-2
8302	pos_female-infant-fine-2
8336	pos_female-infant-fine-2
8351	pos_female-infant-fine-2
8364	pos_female-infant-fine-2
840	pos_female-infant-fine-2
84288	pos_female-infant-fine-2
8434	pos_female-infant-fine-2
8445	pos_female-infant-fine-2
84617	pos_female-infant-fine-2
8470	pos_female-infant-fine-2
8527	pos_female-infant-fine-2
8622	pos_female-infant-fine-2
8673	pos_female-infant-fine-2
868	pos_female-infant-fine-2
8788	pos_female-infant-fine-2
8809	pos_female-infant-fine-2
8835	pos_female-infant-fine-2
8842	pos_female-infant-fine-2
8857	pos_female-infant-fine-2
8929	pos_female-infant-fine-2
8936	pos_female-infant-fine-2
8972	pos_female-infant-fine-2
8974	pos_female-infant-fine-2
8993	pos_female-infant-fine-2
9056	pos_female-infant-fine-2
917	pos_female-infant-fine-2
9201	pos_female-infant-fine-2
9211	pos_female-infant-fine-2
9214	pos_female-infant-fine-2
926	pos_female-infant-fine-2
9289	pos_female-infant-fine-2
9397	pos_female-infant-fine-2
94025	pos_female-infant-fine-2
9450	pos_female-infant-fine-2
9451	pos_female-infant-fine-2
9526	pos_female-infant-fine-2
952	pos_female-infant-fine-2
9531	pos_female-infant-fine-2
9540	pos_female-infant-fine-2
9582	pos_female-infant-fine-2
9586	pos_female-infant-fine-2
9636	pos_female-infant-fine-2
9638	pos_female-infant-fine-2
969	pos_female-infant-fine-2
973	pos_female-infant-fine-2
975	pos_female-infant-fine-2
9768	pos_female-infant-fine-2
9862	pos_female-infant-fine-2
9865	pos_female-infant-fine-2
9882	pos_female-infant-fine-2
9890	pos_female-infant-fine-2
9912	pos_female-infant-fine-2
9956	pos_female-infant-fine-2
9957	pos_female-infant-fine-2
9976	pos_female-infant-fine-2
100093630	pos_female-infant-fine-2
100130733	pos_female-infant-fine-2
100132074	pos_female-infant-fine-2
100133941	pos_female-infant-fine-2
100381270	pos_female-infant-fine-2
100505501	pos_female-infant-fine-2
100507421	pos_female-infant-fine-2
10189	pos_female-infant-fine-2
101927402	pos_female-infant-fine-2
101928000	pos_female-infant-fine-2
101928464	pos_female-infant-fine-2
101929623	pos_female-infant-fine-2
102724699	pos_female-infant-fine-2
10335	pos_female-infant-fine-2
113246	pos_female-infant-fine-2
114815	pos_female-infant-fine-2
114818	pos_female-infant-fine-2
114900	pos_female-infant-fine-2
115825	pos_female-infant-fine-2
116448	pos_female-infant-fine-2
126070	pos_female-infant-fine-2
130733	pos_female-infant-fine-2
131583	pos_female-infant-fine-2
133418	pos_female-infant-fine-2
134553	pos_female-infant-fine-2
135114	pos_female-infant-fine-2
144165	pos_female-infant-fine-2
144423	pos_female-infant-fine-2
147381	pos_female-infant-fine-2
147670	pos_female-infant-fine-2
147929	pos_female-infant-fine-2
147947	pos_female-infant-fine-2
148741	pos_female-infant-fine-2
149628	pos_female-infant-fine-2
152485	pos_female-infant-fine-2
152789	pos_female-infant-fine-2
152926	pos_female-infant-fine-2
155038	pos_female-infant-fine-2
158763	pos_female-infant-fine-2
162073	pos_female-infant-fine-2
162239	pos_female-infant-fine-2
165324	pos_female-infant-fine-2
165631	pos_female-infant-fine-2
166336	pos_female-infant-fine-2
170302	pos_female-infant-fine-2
1879	pos_female-infant-fine-2
1915	pos_female-infant-fine-2
199675	pos_female-infant-fine-2
199786	pos_female-infant-fine-2
200916	pos_female-infant-fine-2
201283	pos_female-infant-fine-2
201475	pos_female-infant-fine-2
201780	pos_female-infant-fine-2
202051	pos_female-infant-fine-2
220164	pos_female-infant-fine-2
221184	pos_female-infant-fine-2
222008	pos_female-infant-fine-2
222235	pos_female-infant-fine-2
23671	pos_female-infant-fine-2
253725	pos_female-infant-fine-2
254863	pos_female-infant-fine-2
255743	pos_female-infant-fine-2
256236	pos_female-infant-fine-2
25934	pos_female-infant-fine-2
266812	pos_female-infant-fine-2
26996	pos_female-infant-fine-2
283120	pos_female-infant-fine-2
283219	pos_female-infant-fine-2
283897	pos_female-infant-fine-2
284029	pos_female-infant-fine-2
284611	pos_female-infant-fine-2
285016	pos_female-infant-fine-2
286319	pos_female-infant-fine-2
30010	pos_female-infant-fine-2
338339	pos_female-infant-fine-2
339541	pos_female-infant-fine-2
339761	pos_female-infant-fine-2
340152	pos_female-infant-fine-2
344558	pos_female-infant-fine-2
347252	pos_female-infant-fine-2
348094	pos_female-infant-fine-2
387103	pos_female-infant-fine-2
387763	pos_female-infant-fine-2
387882	pos_female-infant-fine-2
