gene	group
7056	neg_male-adult-fine-1
7077	neg_male-adult-fine-1
7136	neg_male-adult-fine-1
7177	neg_male-adult-fine-1
718	neg_male-adult-fine-1
727897	neg_male-adult-fine-1
729440	neg_male-adult-fine-1
7306	neg_male-adult-fine-1
732253	neg_male-adult-fine-1
7439	neg_male-adult-fine-1
751071	neg_male-adult-fine-1
7538	neg_male-adult-fine-1
7542	neg_male-adult-fine-1
759	neg_male-adult-fine-1
762	neg_male-adult-fine-1
7775	neg_male-adult-fine-1
7866	neg_male-adult-fine-1
790	neg_male-adult-fine-1
79007	neg_male-adult-fine-1
79144	neg_male-adult-fine-1
7942	neg_male-adult-fine-1
79442	neg_male-adult-fine-1
79575	neg_male-adult-fine-1
79658	neg_male-adult-fine-1
79689	neg_male-adult-fine-1
79705	neg_male-adult-fine-1
79722	neg_male-adult-fine-1
79734	neg_male-adult-fine-1
79746	neg_male-adult-fine-1
79788	neg_male-adult-fine-1
79819	neg_male-adult-fine-1
79865	neg_male-adult-fine-1
79883	neg_male-adult-fine-1
79908	neg_male-adult-fine-1
79948	neg_male-adult-fine-1
79993	neg_male-adult-fine-1
80008	neg_male-adult-fine-1
80010	neg_male-adult-fine-1
80221	neg_male-adult-fine-1
80313	neg_male-adult-fine-1
80758	neg_male-adult-fine-1
80763	neg_male-adult-fine-1
80823	neg_male-adult-fine-1
80896	neg_male-adult-fine-1
8115	neg_male-adult-fine-1
8120	neg_male-adult-fine-1
81285	neg_male-adult-fine-1
8139	neg_male-adult-fine-1
81615	neg_male-adult-fine-1
81693	neg_male-adult-fine-1
8339	neg_male-adult-fine-1
83449	neg_male-adult-fine-1
83639	neg_male-adult-fine-1
83716	neg_male-adult-fine-1
83857	neg_male-adult-fine-1
84239	neg_male-adult-fine-1
84293	neg_male-adult-fine-1
8436	neg_male-adult-fine-1
84501	neg_male-adult-fine-1
8458	neg_male-adult-fine-1
84628	neg_male-adult-fine-1
8468	neg_male-adult-fine-1
84706	neg_male-adult-fine-1
84807	neg_male-adult-fine-1
84836	neg_male-adult-fine-1
84852	neg_male-adult-fine-1
84935	neg_male-adult-fine-1
8497	neg_male-adult-fine-1
84996	neg_male-adult-fine-1
8506	neg_male-adult-fine-1
8531	neg_male-adult-fine-1
8557	neg_male-adult-fine-1
8611	neg_male-adult-fine-1
8651	neg_male-adult-fine-1
8685	neg_male-adult-fine-1
8740	neg_male-adult-fine-1
8776	neg_male-adult-fine-1
8807	neg_male-adult-fine-1
8822	neg_male-adult-fine-1
8837	neg_male-adult-fine-1
8857	neg_male-adult-fine-1
8863	neg_male-adult-fine-1
8935	neg_male-adult-fine-1
9021	neg_male-adult-fine-1
90523	neg_male-adult-fine-1
90624	neg_male-adult-fine-1
9064	neg_male-adult-fine-1
91107	neg_male-adult-fine-1
91147	neg_male-adult-fine-1
9127	neg_male-adult-fine-1
913	neg_male-adult-fine-1
9154	neg_male-adult-fine-1
9168	neg_male-adult-fine-1
917	neg_male-adult-fine-1
91750	neg_male-adult-fine-1
9200	neg_male-adult-fine-1
92162	neg_male-adult-fine-1
92270	neg_male-adult-fine-1
9270	neg_male-adult-fine-1
93035	neg_male-adult-fine-1
93145	neg_male-adult-fine-1
9332	neg_male-adult-fine-1
9353	neg_male-adult-fine-1
93986	neg_male-adult-fine-1
9402	neg_male-adult-fine-1
94235	neg_male-adult-fine-1
9495	neg_male-adult-fine-1
9510	neg_male-adult-fine-1
9562	neg_male-adult-fine-1
9572	neg_male-adult-fine-1
9620	neg_male-adult-fine-1
9622	neg_male-adult-fine-1
9623	neg_male-adult-fine-1
9625	neg_male-adult-fine-1
9654	neg_male-adult-fine-1
969	neg_male-adult-fine-1
9749	neg_male-adult-fine-1
977	neg_male-adult-fine-1
9833	neg_male-adult-fine-1
9840	neg_male-adult-fine-1
9911	neg_male-adult-fine-1
9955	neg_male-adult-fine-1
100125288	pos_male-adult-fine-2
100128590	pos_male-adult-fine-2
100131117	pos_male-adult-fine-2
100133941	pos_male-adult-fine-2
10017	pos_male-adult-fine-2
100287177	pos_male-adult-fine-2
100287569	pos_male-adult-fine-2
100289635	pos_male-adult-fine-2
100505975	pos_male-adult-fine-2
100506022	pos_male-adult-fine-2
100506100	pos_male-adult-fine-2
100506374	pos_male-adult-fine-2
100507246	pos_male-adult-fine-2
100507336	pos_male-adult-fine-2
100507567	pos_male-adult-fine-2
10060	pos_male-adult-fine-2
100996485	pos_male-adult-fine-2
100996579	pos_male-adult-fine-2
10125	pos_male-adult-fine-2
101926888	pos_male-adult-fine-2
101926903	pos_male-adult-fine-2
101927196	pos_male-adult-fine-2
101927237	pos_male-adult-fine-2
101927292	pos_male-adult-fine-2
101927636	pos_male-adult-fine-2
101928227	pos_male-adult-fine-2
101929759	pos_male-adult-fine-2
10232	pos_male-adult-fine-2
10234	pos_male-adult-fine-2
10252	pos_male-adult-fine-2
10255	pos_male-adult-fine-2
10265	pos_male-adult-fine-2
10268	pos_male-adult-fine-2
102723809	pos_male-adult-fine-2
10435	pos_male-adult-fine-2
10437	pos_male-adult-fine-2
10449	pos_male-adult-fine-2
10485	pos_male-adult-fine-2
10642	pos_male-adult-fine-2
10863	pos_male-adult-fine-2
10870	pos_male-adult-fine-2
10873	pos_male-adult-fine-2
10875	pos_male-adult-fine-2
10879	pos_male-adult-fine-2
10911	pos_male-adult-fine-2
10942	pos_male-adult-fine-2
11030	pos_male-adult-fine-2
11067	pos_male-adult-fine-2
1109	pos_male-adult-fine-2
11119	pos_male-adult-fine-2
11202	pos_male-adult-fine-2
11236	pos_male-adult-fine-2
11240	pos_male-adult-fine-2
11333	pos_male-adult-fine-2
11346	pos_male-adult-fine-2
113622	pos_male-adult-fine-2
113675	pos_male-adult-fine-2
113835	pos_male-adult-fine-2
114769	pos_male-adult-fine-2
114800	pos_male-adult-fine-2
114876	pos_male-adult-fine-2
114904	pos_male-adult-fine-2
114907	pos_male-adult-fine-2
115106	pos_male-adult-fine-2
1152	pos_male-adult-fine-2
115286	pos_male-adult-fine-2
115703	pos_male-adult-fine-2
116028	pos_male-adult-fine-2
116071	pos_male-adult-fine-2
116238	pos_male-adult-fine-2
117156	pos_male-adult-fine-2
117246	pos_male-adult-fine-2
117289	pos_male-adult-fine-2
118924	pos_male-adult-fine-2
119392	pos_male-adult-fine-2
120224	pos_male-adult-fine-2
121274	pos_male-adult-fine-2
121506	pos_male-adult-fine-2
122622	pos_male-adult-fine-2
1230	pos_male-adult-fine-2
123099	pos_male-adult-fine-2
1235	pos_male-adult-fine-2
1244	pos_male-adult-fine-2
126129	pos_male-adult-fine-2
126382	pos_male-adult-fine-2
1264	pos_male-adult-fine-2
126661	pos_male-adult-fine-2
127003	pos_male-adult-fine-2
1281	pos_male-adult-fine-2
1282	pos_male-adult-fine-2
1284	pos_male-adult-fine-2
128434	pos_male-adult-fine-2
1285	pos_male-adult-fine-2
128553	pos_male-adult-fine-2
1289	pos_male-adult-fine-2
129607	pos_male-adult-fine-2
13	pos_male-adult-fine-2
130497	pos_male-adult-fine-2
130589	pos_male-adult-fine-2
131	pos_male-adult-fine-2
131566	pos_male-adult-fine-2
133	pos_male-adult-fine-2
133584	pos_male-adult-fine-2
133688	pos_male-adult-fine-2
133957	pos_male-adult-fine-2
135138	pos_male-adult-fine-2
135932	pos_male-adult-fine-2
1361	pos_male-adult-fine-2
1373	pos_male-adult-fine-2
1387	pos_male-adult-fine-2
138724	pos_male-adult-fine-2
1393	pos_male-adult-fine-2
139818	pos_male-adult-fine-2
140465	pos_male-adult-fine-2
140564	pos_male-adult-fine-2
140846	pos_male-adult-fine-2
140894	pos_male-adult-fine-2
1429	pos_male-adult-fine-2
143872	pos_male-adult-fine-2
1441	pos_male-adult-fine-2
1446	pos_male-adult-fine-2
145508	pos_male-adult-fine-2
145837	pos_male-adult-fine-2
145957	pos_male-adult-fine-2
146225	pos_male-adult-fine-2
146713	pos_male-adult-fine-2
146894	pos_male-adult-fine-2
147011	pos_male-adult-fine-2
147495	pos_male-adult-fine-2
147872	pos_male-adult-fine-2
148203	pos_male-adult-fine-2
148811	pos_male-adult-fine-2
148930	pos_male-adult-fine-2
149095	pos_male-adult-fine-2
149111	pos_male-adult-fine-2
150209	pos_male-adult-fine-2
151174	pos_male-adult-fine-2
1512	pos_male-adult-fine-2
1536	pos_male-adult-fine-2
154007	pos_male-adult-fine-2
1543	pos_male-adult-fine-2
154664	pos_male-adult-fine-2
1555	pos_male-adult-fine-2
158471	pos_male-adult-fine-2
158584	pos_male-adult-fine-2
1588	pos_male-adult-fine-2
1608	pos_male-adult-fine-2
161725	pos_male-adult-fine-2
162333	pos_male-adult-fine-2
162966	pos_male-adult-fine-2
165	pos_male-adult-fine-2
165186	pos_male-adult-fine-2
1672	pos_male-adult-fine-2
1678	pos_male-adult-fine-2
1690	pos_male-adult-fine-2
170487	pos_male-adult-fine-2
171484	pos_male-adult-fine-2
171586	pos_male-adult-fine-2
1734	pos_male-adult-fine-2
1759	pos_male-adult-fine-2
1807	pos_male-adult-fine-2
1832	pos_male-adult-fine-2
1843	pos_male-adult-fine-2
1880	pos_male-adult-fine-2
196951	pos_male-adult-fine-2
200772	pos_male-adult-fine-2
200916	pos_male-adult-fine-2
201158	pos_male-adult-fine-2
201191	pos_male-adult-fine-2
2047	pos_male-adult-fine-2
204962	pos_male-adult-fine-2
205	pos_male-adult-fine-2
205860	pos_male-adult-fine-2
2072	pos_male-adult-fine-2
2120	pos_male-adult-fine-2
2122	pos_male-adult-fine-2
2139	pos_male-adult-fine-2
216	pos_male-adult-fine-2
217	pos_male-adult-fine-2
2173	pos_male-adult-fine-2
218	pos_male-adult-fine-2
221395	pos_male-adult-fine-2
221476	pos_male-adult-fine-2
2215	pos_male-adult-fine-2
221711	pos_male-adult-fine-2
222256	pos_male-adult-fine-2
222389	pos_male-adult-fine-2
225689	pos_male-adult-fine-2
2273	pos_male-adult-fine-2
22822	pos_male-adult-fine-2
22850	pos_male-adult-fine-2
22864	pos_male-adult-fine-2
22925	pos_male-adult-fine-2
22990	pos_male-adult-fine-2
2300	pos_male-adult-fine-2
23015	pos_male-adult-fine-2
23031	pos_male-adult-fine-2
2313	pos_male-adult-fine-2
23135	pos_male-adult-fine-2
23150	pos_male-adult-fine-2
23151	pos_male-adult-fine-2
23205	pos_male-adult-fine-2
2321	pos_male-adult-fine-2
23231	pos_male-adult-fine-2
23314	pos_male-adult-fine-2
2335	pos_male-adult-fine-2
23413	pos_male-adult-fine-2
23436	pos_male-adult-fine-2
2346	pos_male-adult-fine-2
23554	pos_male-adult-fine-2
23555	pos_male-adult-fine-2
23616	pos_male-adult-fine-2
23642	pos_male-adult-fine-2
23743	pos_male-adult-fine-2
239	pos_male-adult-fine-2
253725	pos_male-adult-fine-2
2539	pos_male-adult-fine-2
2550	pos_male-adult-fine-2
255119	pos_male-adult-fine-2
255743	pos_male-adult-fine-2
256471	pos_male-adult-fine-2
2566	pos_male-adult-fine-2
257101	pos_male-adult-fine-2
25823	pos_male-adult-fine-2
25925	pos_male-adult-fine-2
259307	pos_male-adult-fine-2
25975	pos_male-adult-fine-2
25976	pos_male-adult-fine-2
25977	pos_male-adult-fine-2
25999	pos_male-adult-fine-2
2615	pos_male-adult-fine-2
26166	pos_male-adult-fine-2
26167	pos_male-adult-fine-2
26206	pos_male-adult-fine-2
26289	pos_male-adult-fine-2
26471	pos_male-adult-fine-2
2651	pos_male-adult-fine-2
26519	pos_male-adult-fine-2
266727	pos_male-adult-fine-2
266743	pos_male-adult-fine-2
2668	pos_male-adult-fine-2
26750	pos_male-adult-fine-2
27033	pos_male-adult-fine-2
27123	pos_male-adult-fine-2
27134	pos_male-adult-fine-2
27235	pos_male-adult-fine-2
27242	pos_male-adult-fine-2
2743	pos_male-adult-fine-2
27436	pos_male-adult-fine-2
2752	pos_male-adult-fine-2
28231	pos_male-adult-fine-2
282969	pos_male-adult-fine-2
283078	pos_male-adult-fine-2
283131	pos_male-adult-fine-2
283358	pos_male-adult-fine-2
283383	pos_male-adult-fine-2
283629	pos_male-adult-fine-2
283663	pos_male-adult-fine-2
283847	pos_male-adult-fine-2
284309	pos_male-adult-fine-2
284349	pos_male-adult-fine-2
284370	pos_male-adult-fine-2
284415	pos_male-adult-fine-2
284427	pos_male-adult-fine-2
284521	pos_male-adult-fine-2
285016	pos_male-adult-fine-2
285313	pos_male-adult-fine-2
286046	pos_male-adult-fine-2
286097	pos_male-adult-fine-2
286262	pos_male-adult-fine-2
28968	pos_male-adult-fine-2
28978	pos_male-adult-fine-2
2898	pos_male-adult-fine-2
28984	pos_male-adult-fine-2
2917	pos_male-adult-fine-2
2934	pos_male-adult-fine-2
2947	pos_male-adult-fine-2
2948	pos_male-adult-fine-2
29894	pos_male-adult-fine-2
29944	pos_male-adult-fine-2
29958	pos_male-adult-fine-2
29992	pos_male-adult-fine-2
30000	pos_male-adult-fine-2
3003	pos_male-adult-fine-2
3035	pos_male-adult-fine-2
3055	pos_male-adult-fine-2
3075	pos_male-adult-fine-2
3111	pos_male-adult-fine-2
3113	pos_male-adult-fine-2
3115	pos_male-adult-fine-2
3145	pos_male-adult-fine-2
3250	pos_male-adult-fine-2
3283	pos_male-adult-fine-2
3290	pos_male-adult-fine-2
3291	pos_male-adult-fine-2
33	pos_male-adult-fine-2
3303	pos_male-adult-fine-2
3304	pos_male-adult-fine-2
3385	pos_male-adult-fine-2
339201	pos_male-adult-fine-2
339479	pos_male-adult-fine-2
339988	pos_male-adult-fine-2
340252	pos_male-adult-fine-2
340351	pos_male-adult-fine-2
341880	pos_male-adult-fine-2
3429	pos_male-adult-fine-2
346171	pos_male-adult-fine-2
346653	pos_male-adult-fine-2
348093	pos_male-adult-fine-2
348094	pos_male-adult-fine-2
348180	pos_male-adult-fine-2
353149	pos_male-adult-fine-2
3563	pos_male-adult-fine-2
362	pos_male-adult-fine-2
3702	pos_male-adult-fine-2
374739	pos_male-adult-fine-2
375033	pos_male-adult-fine-2
3755	pos_male-adult-fine-2
3778	pos_male-adult-fine-2
378938	pos_male-adult-fine-2
3811	pos_male-adult-fine-2
3816	pos_male-adult-fine-2
3820	pos_male-adult-fine-2
3868	pos_male-adult-fine-2
387082	pos_male-adult-fine-2
387707	pos_male-adult-fine-2
388567	pos_male-adult-fine-2
389114	pos_male-adult-fine-2
389336	pos_male-adult-fine-2
389434	pos_male-adult-fine-2
3902	pos_male-adult-fine-2
3903	pos_male-adult-fine-2
3914	pos_male-adult-fine-2
3952	pos_male-adult-fine-2
399979	pos_male-adult-fine-2
4005	pos_male-adult-fine-2
400684	pos_male-adult-fine-2
400941	pos_male-adult-fine-2
401067	pos_male-adult-fine-2
401074	pos_male-adult-fine-2
401264	pos_male-adult-fine-2
4057	pos_male-adult-fine-2
4069	pos_male-adult-fine-2
407738	pos_male-adult-fine-2
407975	pos_male-adult-fine-2
4103	pos_male-adult-fine-2
4147	pos_male-adult-fine-2
4204	pos_male-adult-fine-2
4233	pos_male-adult-fine-2
4256	pos_male-adult-fine-2
4285	pos_male-adult-fine-2
4306	pos_male-adult-fine-2
4323	pos_male-adult-fine-2
4325	pos_male-adult-fine-2
433	pos_male-adult-fine-2
4331	pos_male-adult-fine-2
4335	pos_male-adult-fine-2
4357	pos_male-adult-fine-2
4359	pos_male-adult-fine-2
440556	pos_male-adult-fine-2
440823	pos_male-adult-fine-2
4582	pos_male-adult-fine-2
4629	pos_male-adult-fine-2
4643	pos_male-adult-fine-2
4645	pos_male-adult-fine-2
4703	pos_male-adult-fine-2
4710	pos_male-adult-fine-2
4804	pos_male-adult-fine-2
4818	pos_male-adult-fine-2
4821	pos_male-adult-fine-2
4851	pos_male-adult-fine-2
4857	pos_male-adult-fine-2
4883	pos_male-adult-fine-2
4897	pos_male-adult-fine-2
4907	pos_male-adult-fine-2
4920	pos_male-adult-fine-2
4939	pos_male-adult-fine-2
4982	pos_male-adult-fine-2
5026	pos_male-adult-fine-2
5047	pos_male-adult-fine-2
50486	pos_male-adult-fine-2
5053	pos_male-adult-fine-2
50614	pos_male-adult-fine-2
5087	pos_male-adult-fine-2
5090	pos_male-adult-fine-2
51032	pos_male-adult-fine-2
51050	pos_male-adult-fine-2
51082	pos_male-adult-fine-2
51320	pos_male-adult-fine-2
51351	pos_male-adult-fine-2
51440	pos_male-adult-fine-2
5157	pos_male-adult-fine-2
5168	pos_male-adult-fine-2
51703	pos_male-adult-fine-2
5190	pos_male-adult-fine-2
5244	pos_male-adult-fine-2
525	pos_male-adult-fine-2
5307	pos_male-adult-fine-2
5337	pos_male-adult-fine-2
5354	pos_male-adult-fine-2
5358	pos_male-adult-fine-2
5368	pos_male-adult-fine-2
54097	pos_male-adult-fine-2
54206	pos_male-adult-fine-2
54221	pos_male-adult-fine-2
5427	pos_male-adult-fine-2
5443	pos_male-adult-fine-2
5446	pos_male-adult-fine-2
54707	pos_male-adult-fine-2
5473	pos_male-adult-fine-2
54762	pos_male-adult-fine-2
54780	pos_male-adult-fine-2
54806	pos_male-adult-fine-2
54845	pos_male-adult-fine-2
54880	pos_male-adult-fine-2
54894	pos_male-adult-fine-2
54977	pos_male-adult-fine-2
55020	pos_male-adult-fine-2
55039	pos_male-adult-fine-2
55048	pos_male-adult-fine-2
5507	pos_male-adult-fine-2
55106	pos_male-adult-fine-2
55138	pos_male-adult-fine-2
55157	pos_male-adult-fine-2
55240	pos_male-adult-fine-2
55344	pos_male-adult-fine-2
55353	pos_male-adult-fine-2
55359	pos_male-adult-fine-2
55364	pos_male-adult-fine-2
5545	pos_male-adult-fine-2
55622	pos_male-adult-fine-2
55752	pos_male-adult-fine-2
56106	pos_male-adult-fine-2
56133	pos_male-adult-fine-2
56134	pos_male-adult-fine-2
5616	pos_male-adult-fine-2
5653	pos_male-adult-fine-2
56648	pos_male-adult-fine-2
56667	pos_male-adult-fine-2
5670	pos_male-adult-fine-2
5672	pos_male-adult-fine-2
56899	pos_male-adult-fine-2
56913	pos_male-adult-fine-2
56935	pos_male-adult-fine-2
56961	pos_male-adult-fine-2
56994	pos_male-adult-fine-2
57109	pos_male-adult-fine-2
57110	pos_male-adult-fine-2
57213	pos_male-adult-fine-2
5743	pos_male-adult-fine-2
57509	pos_male-adult-fine-2
57526	pos_male-adult-fine-2
57820	pos_male-adult-fine-2
5790	pos_male-adult-fine-2
5800	pos_male-adult-fine-2
5819	pos_male-adult-fine-2
5837	pos_male-adult-fine-2
58495	pos_male-adult-fine-2
58498	pos_male-adult-fine-2
5880	pos_male-adult-fine-2
5892	pos_male-adult-fine-2
5909	pos_male-adult-fine-2
5995	pos_male-adult-fine-2
6001	pos_male-adult-fine-2
6036	pos_male-adult-fine-2
6137	pos_male-adult-fine-2
6240	pos_male-adult-fine-2
6273	pos_male-adult-fine-2
6324	pos_male-adult-fine-2
6338	pos_male-adult-fine-2
6375	pos_male-adult-fine-2
63874	pos_male-adult-fine-2
6398	pos_male-adult-fine-2
63982	pos_male-adult-fine-2
64005	pos_male-adult-fine-2
64061	pos_male-adult-fine-2
64073	pos_male-adult-fine-2
64220	pos_male-adult-fine-2
642273	pos_male-adult-fine-2
643008	pos_male-adult-fine-2
643529	pos_male-adult-fine-2
64377	pos_male-adult-fine-2
64386	pos_male-adult-fine-2
644090	pos_male-adult-fine-2
6447	pos_male-adult-fine-2
64841	pos_male-adult-fine-2
64847	pos_male-adult-fine-2
64850	pos_male-adult-fine-2
64863	pos_male-adult-fine-2
6487	pos_male-adult-fine-2
6512	pos_male-adult-fine-2
65217	pos_male-adult-fine-2
6550	pos_male-adult-fine-2
6580	pos_male-adult-fine-2
65979	pos_male-adult-fine-2
6671	pos_male-adult-fine-2
6678	pos_male-adult-fine-2
6696	pos_male-adult-fine-2
6779	pos_male-adult-fine-2
6820	pos_male-adult-fine-2
6843	pos_male-adult-fine-2
6915	pos_male-adult-fine-2
70	pos_male-adult-fine-2
7044	pos_male-adult-fine-2
7052	pos_male-adult-fine-2
7060	pos_male-adult-fine-2
7079	pos_male-adult-fine-2
7087	pos_male-adult-fine-2
7130	pos_male-adult-fine-2
7133	pos_male-adult-fine-2
7140	pos_male-adult-fine-2
717	pos_male-adult-fine-2
726	pos_male-adult-fine-2
7276	pos_male-adult-fine-2
7280	pos_male-adult-fine-2
728637	pos_male-adult-fine-2
729083	pos_male-adult-fine-2
729238	pos_male-adult-fine-2
7345	pos_male-adult-fine-2
7348	pos_male-adult-fine-2
7367	pos_male-adult-fine-2
7390	pos_male-adult-fine-2
7432	pos_male-adult-fine-2
7454	pos_male-adult-fine-2
7466	pos_male-adult-fine-2
7480	pos_male-adult-fine-2
7545	pos_male-adult-fine-2
7587	pos_male-adult-fine-2
761	pos_male-adult-fine-2
765	pos_male-adult-fine-2
7786	pos_male-adult-fine-2
7803	pos_male-adult-fine-2
79029	pos_male-adult-fine-2
79083	pos_male-adult-fine-2
79191	pos_male-adult-fine-2
7940	pos_male-adult-fine-2
79625	pos_male-adult-fine-2
79649	pos_male-adult-fine-2
79656	pos_male-adult-fine-2
79696	pos_male-adult-fine-2
79731	pos_male-adult-fine-2
79736	pos_male-adult-fine-2
79744	pos_male-adult-fine-2
79750	pos_male-adult-fine-2
79752	pos_male-adult-fine-2
79781	pos_male-adult-fine-2
79785	pos_male-adult-fine-2
79792	pos_male-adult-fine-2
79823	pos_male-adult-fine-2
7984	pos_male-adult-fine-2
79844	pos_male-adult-fine-2
79866	pos_male-adult-fine-2
79875	pos_male-adult-fine-2
80255	pos_male-adult-fine-2
80346	pos_male-adult-fine-2
80737	pos_male-adult-fine-2
80820	pos_male-adult-fine-2
8131	pos_male-adult-fine-2
8153	pos_male-adult-fine-2
81544	pos_male-adult-fine-2
81570	pos_male-adult-fine-2
81606	pos_male-adult-fine-2
81832	pos_male-adult-fine-2
81849	pos_male-adult-fine-2
819	pos_male-adult-fine-2
820	pos_male-adult-fine-2
8366	pos_male-adult-fine-2
8382	pos_male-adult-fine-2
83875	pos_male-adult-fine-2
84057	pos_male-adult-fine-2
8408	pos_male-adult-fine-2
841	pos_male-adult-fine-2
84224	pos_male-adult-fine-2
84251	pos_male-adult-fine-2
84417	pos_male-adult-fine-2
84445	pos_male-adult-fine-2
84634	pos_male-adult-fine-2
84678	pos_male-adult-fine-2
84680	pos_male-adult-fine-2
847	pos_male-adult-fine-2
84790	pos_male-adult-fine-2
84792	pos_male-adult-fine-2
84904	pos_male-adult-fine-2
84913	pos_male-adult-fine-2
8492	pos_male-adult-fine-2
84944	pos_male-adult-fine-2
8495	pos_male-adult-fine-2
84961	pos_male-adult-fine-2
84988	pos_male-adult-fine-2
85449	pos_male-adult-fine-2
85478	pos_male-adult-fine-2
8614	pos_male-adult-fine-2
8618	pos_male-adult-fine-2
8629	pos_male-adult-fine-2
871	pos_male-adult-fine-2
8802	pos_male-adult-fine-2
8821	pos_male-adult-fine-2
8854	pos_male-adult-fine-2
8912	pos_male-adult-fine-2
894	pos_male-adult-fine-2
8968	pos_male-adult-fine-2
9037	pos_male-adult-fine-2
9079	pos_male-adult-fine-2
9104	pos_male-adult-fine-2
9134	pos_male-adult-fine-2
91419	pos_male-adult-fine-2
92014	pos_male-adult-fine-2
9315	pos_male-adult-fine-2
9351	pos_male-adult-fine-2
9381	pos_male-adult-fine-2
9400	pos_male-adult-fine-2
942	pos_male-adult-fine-2
9451	pos_male-adult-fine-2
9476	pos_male-adult-fine-2
9479	pos_male-adult-fine-2
9514	pos_male-adult-fine-2
9521	pos_male-adult-fine-2
9582	pos_male-adult-fine-2
959	pos_male-adult-fine-2
9603	pos_male-adult-fine-2
9607	pos_male-adult-fine-2
9628	pos_male-adult-fine-2
9650	pos_male-adult-fine-2
9658	pos_male-adult-fine-2
9672	pos_male-adult-fine-2
9724	pos_male-adult-fine-2
9739	pos_male-adult-fine-2
9863	pos_male-adult-fine-2
9915	pos_male-adult-fine-2
9938	pos_male-adult-fine-2
9971	pos_male-adult-fine-2
100130357	neg_male-adult-fine-2
100134229	neg_male-adult-fine-2
100137047	neg_male-adult-fine-2
100144602	neg_male-adult-fine-2
100500850	neg_male-adult-fine-2
100505664	neg_male-adult-fine-2
100505696	neg_male-adult-fine-2
100506119	neg_male-adult-fine-2
100506504	neg_male-adult-fine-2
100506540	neg_male-adult-fine-2
100507475	neg_male-adult-fine-2
1006	neg_male-adult-fine-2
10085	neg_male-adult-fine-2
10089	neg_male-adult-fine-2
100996286	neg_male-adult-fine-2
100996307	neg_male-adult-fine-2
1010	neg_male-adult-fine-2
10100	neg_male-adult-fine-2
101926987	neg_male-adult-fine-2
101927115	neg_male-adult-fine-2
101927760	neg_male-adult-fine-2
101928104	neg_male-adult-fine-2
101928820	neg_male-adult-fine-2
101928896	neg_male-adult-fine-2
101929378	neg_male-adult-fine-2
101929423	neg_male-adult-fine-2
10256	neg_male-adult-fine-2
10257	neg_male-adult-fine-2
102723526	neg_male-adult-fine-2
102724532	neg_male-adult-fine-2
102724927	neg_male-adult-fine-2
10276	neg_male-adult-fine-2
10290	neg_male-adult-fine-2
10298	neg_male-adult-fine-2
10300	neg_male-adult-fine-2
10336	neg_male-adult-fine-2
10347	neg_male-adult-fine-2
10406	neg_male-adult-fine-2
10417	neg_male-adult-fine-2
10418	neg_male-adult-fine-2
10457	neg_male-adult-fine-2
10518	neg_male-adult-fine-2
10538	neg_male-adult-fine-2
10560	neg_male-adult-fine-2
10581	neg_male-adult-fine-2
10631	neg_male-adult-fine-2
10739	neg_male-adult-fine-2
10750	neg_male-adult-fine-2
10788	neg_male-adult-fine-2
11009	neg_male-adult-fine-2
1101	neg_male-adult-fine-2
11013	neg_male-adult-fine-2
11061	neg_male-adult-fine-2
1116	neg_male-adult-fine-2
11180	neg_male-adult-fine-2
112464	neg_male-adult-fine-2
112479	neg_male-adult-fine-2
112616	neg_male-adult-fine-2
11279	neg_male-adult-fine-2
112849	neg_male-adult-fine-2
11341	neg_male-adult-fine-2
1145	neg_male-adult-fine-2
114990	neg_male-adult-fine-2
115548	neg_male-adult-fine-2
117144	neg_male-adult-fine-2
117178	neg_male-adult-fine-2
12	neg_male-adult-fine-2
122046	neg_male-adult-fine-2
123096	neg_male-adult-fine-2
124404	neg_male-adult-fine-2
124411	neg_male-adult-fine-2
124975	neg_male-adult-fine-2
125	neg_male-adult-fine-2
125875	neg_male-adult-fine-2
1272	neg_male-adult-fine-2
127294	neg_male-adult-fine-2
129293	neg_male-adult-fine-2
129880	neg_male-adult-fine-2
1302	neg_male-adult-fine-2
130951	neg_male-adult-fine-2
133015	neg_male-adult-fine-2
134549	neg_male-adult-fine-2
1356	neg_male-adult-fine-2
136227	neg_male-adult-fine-2
136895	neg_male-adult-fine-2
1371	neg_male-adult-fine-2
1382	neg_male-adult-fine-2
138255	neg_male-adult-fine-2
1395	neg_male-adult-fine-2
1396	neg_male-adult-fine-2
1404	neg_male-adult-fine-2
140453	neg_male-adult-fine-2
140700	neg_male-adult-fine-2
1412	neg_male-adult-fine-2
1415	neg_male-adult-fine-2
144715	neg_male-adult-fine-2
146223	neg_male-adult-fine-2
146227	neg_male-adult-fine-2
146439	neg_male-adult-fine-2
147111	neg_male-adult-fine-2
147798	neg_male-adult-fine-2
148268	neg_male-adult-fine-2
148327	neg_male-adult-fine-2
148523	neg_male-adult-fine-2
15	neg_male-adult-fine-2
150159	neg_male-adult-fine-2
150274	neg_male-adult-fine-2
1508	neg_male-adult-fine-2
151195	neg_male-adult-fine-2
151242	neg_male-adult-fine-2
151254	neg_male-adult-fine-2
151484	neg_male-adult-fine-2
152518	neg_male-adult-fine-2
152573	neg_male-adult-fine-2
153768	neg_male-adult-fine-2
154075	neg_male-adult-fine-2
154822	neg_male-adult-fine-2
1571	neg_male-adult-fine-2
1586	neg_male-adult-fine-2
1612	neg_male-adult-fine-2
