gene	female-fetus-coarse-3
3096	0
3097	0
3098	-0.0017052805269514126
3099	-0.00742879338256903
309	-0.00463911297559622
30	0
3101	0
3104	0
3105	-0.01116086067910133
3106	-0.017574191857220162
3107	-0.013179129486324248
3108	-0.021005107586859754
3109	-0.016094326304657305
310	-2.3995504772123365e-4
3110	0
3111	0
3112	-0.001744951798282626
3113	-0.02743117285344665
3115	-0.004283505543501849
3117	-0.011755888543652762
3119	-0.011984876457938836
311	-3.8056757357981245e-4
3120	-2.0717206678073246e-4
3122	-0.0271095435653781
3123	-0.02124345657229167
3128	-0.0015475653486744063
312	0
3131	-0.004489599617556526
3133	-0.008351044249167631
3134	-0.008525215805381214
3135	0
313	0
3140	-0.0034963569883721384
3141	0
3142	0
3145	0
3148	0
3149	0
314	0
3155	0
3156	0.005399323120828311
3157	0.004797121580290414
3158	0
3159	0.004460019983882934
3161	0
3162	0
3163	0
3164	-0.0030321486406331556
3166	-0.0014381971125841221
3169	0.001737993710879782
316	0
3170	9.477720945825052e-4
3172	0
3174	0
3175	0
317662	0
3176	0
317762	0
317781	0
3177	0
3178	-0.0020179006332601227
317	0
3181	0
3182	0
3184	0
3185	0
3187	0.002991533631072976
3189	0.0027382774613588273
318	0
3190	0
3191	0
3192	0
3195	0
3196	0
3198	8.821124581796096e-4
3199	0
319	0
31	0
3200	0
3201	0
3202	0.0036919538051122442
3203	0
3204	0
3206	-0.004623335025745221
3207	0
3208	-0.0018830766763011238
320	0
3211	0
3212	0
3213	0
3215	0
3216	0
3217	0
3218	0
3219	0
321	0
3221	-0.00235350850650882
3222	0
3223	-0.002907347459835857
3224	0
3226	-0.004684222493612666
3227	-0.002176324039566022
3229	-9.27903915017132e-4
322	0
3231	0
3232	0
3235	0
3236	0
3237	0
3238	0
3239	0
323	0
3240	0
3241	0
3242	0
3248	0.026303846261727354
3249	2.7081365388031926e-4
324	0
3250	0
3251	-0.002566688152815046
3257	0
325	0
3263	0
3265	0
3267	0
3268	0
3269	0
326	0
3270	0
3273	0
3274	0
3275	0
3276	0
327	0
3280	0.00261839913763233
3281	0.0030754637742221843
3283	0
3284	-0.004280104217803832
328	0
3290	-0.003627866431927941
3291	0
3292	-1.5352712925623618e-4
3293	-0.0012649266279656
3294	0
3295	0
3297	0
3298	0.005344705649948262
3299	-0.0035442299842316934
329	0
32	0
3300	0
3301	4.951749795273091e-4
3303	0
3304	0
3305	0
3306	-0.00842147811324944
3308	0
3309	0
330	-0.0032218916852493028
3310	-0.002205564605265581
3312	0
3313	0
3316	0
331	-1.8201004061332802e-4
3320	0
3321	0
3326	0.00349420398937328
332	0
3337	0
3338	0
3339	0
333	0
3340	0
3344	0
3346	0
3347	0
334	0
3350	0
3351	0
3352	0
3354	0
3355	0
3356	0
3357	0
3358	-0.0010289573793983854
3359	0
335	0.014012282520762793
3360	0
3361	0
3363	0
3364	0
336	4.091000204211408e-4
3371	0
3373	0
3375	0
3376	-2.2677257977198512e-4
337	0
3381	0
3382	0
3383	0
3384	0
3385	-0.0038208432397226055
338645	0
3386	0.0011548926623150477
338	9.426408147146727e-4
339105	-5.022442206122994e-6
339229	0
339290	0
339448	0
339479	0.004491015663630129
3394	0
339524	0
3396	0
3397	0
3398	0.0040640630243948365
3399	0
339	0
33	0
3400	0
340591	0
3416	0
3417	2.895927160779138e-4
3418	0
3419	0
341	0
3420	0
3421	0
3422	0.001284248425872295
3423	-4.925542334216149e-4
342538	0
3425	0
3426	0
3428	8.382427171027067e-5
3429	-0.022964370280665024
342	-0.005836171366605067
343069	0
3430	0
3431	0
3433	-0.002305233141965347
3434	-0.0034829751753973626
3437	-0.0010347739406110497
3439	0
343	0
3440	0
3442	0
3443	0
3445	0
3446	0
3449	0
3452	0
3454	0
3455	-0.0024443637648665934
3456	0
3458	0
3459	-0.0015265760239923179
345	0.008953071717459642
3460	0
346157	0
346562	0
3467	0
347344	0
3475	0
3476	0
347733	3.993626896580451e-4
347853	0
347902	0
3479	0
347	-0.012057464986273237
3480	0.0013313893161657749
3482	-0.0038927442481636256
3483	0
3484	0
3485	0.003466032511695929
3486	0
3487	0
3488	0
348995	0
3489	0
348	0
3490	-0.015958450687739385
3491	-0.008732375499039224
34	0
3508	0
350	0
3512	-0.01743108814680327
3516	0
351	0
353189	0
353299	-7.990075920567825e-4
353500	0
353514	0
353	0
3543	0
3547	0.00116147032721131
3549	0
354	0
3550	0
3551	0
3552	0
3553	0
3554	0.0019542997885602697
3556	0
3557	6.794354160579222e-4
3558	0
3559	0
355	-0.006571661771534159
3560	-0.004054855681943068
3561	0
3562	0
3563	0
3565	0
3566	0
3567	0
3568	0
3569	0
356	0
3570	0
3572	0
3574	0
3575	-0.003203383762241366
3576	0
3577	0
3578	0
3579	-0.005038129904973517
357	0
3586	0
3587	-0.005196084577057072
3588	0
3589	0
358	-0.004048574941288735
3590	0
3592	0
3593	0.0014730521145403196
3594	0
3595	0
3596	0
3597	-0.00341994206060049
3598	-0.0077209385551485574
359	0
35	0
3600	-0.005233304756580954
3601	0
3603	0
3604	0
3605	0
3606	-0.0025385880079400367
3607	0
3608	0
3609	0
360	0
3611	0
3612	-0.0020245910002386043
3613	0
3614	0
3615	0
3617	0
3619	0
361	0
3620	-0.0049010765119905705
3621	0
3622	0.0030527184231274552
3623	0.0021758969536083625
3624	0
3625	-0.01682052746064895
3626	0
3627	-0.007079766269241411
3628	0
362	0
3630	0
3631	0
3632	0
3633	0
3635	0
3636	-0.0029894247217948605
3638	0
363	0
3640	0
3641	0
3642	0.0063156885042724145
3643	0
3645	0
3646	0.0036356617061176883
3651	0
3652	0
3654	-0.002372025451351411
3655	-0.0035241668613307654
3658	0.00243255852809065
3659	-0.004996604101696529
3660	0
3661	0
3662	0
3663	0
3664	0
3665	0
3667	0
3669	-0.001301905723315593
366	-0.0028623462362850965
3670	-3.5144255781041444e-4
3671	0
3673	0
3674	0
3675	0
3676	0
3678	0
3679	0
367	-0.008758819485476172
3680	0
3682	0
3683	-4.2288983489723043e-5
3684	-0.002874291554885875
3685	-0.0021697241967772096
3687	0
3689	-0.0028750993071934767
368	0
3690	0
3691	0
3692	0
3693	-0.0055536885048747585
3694	0
3695	-9.183184257952862e-4
3696	-0.001861871059146766
3697	0
3698	5.195654080219726e-4
3699	0
369	0
36	0
3700	-0.0011001218104459323
3702	-0.0010615341037097906
3703	0
3704	0
3705	0
3706	0
3707	-0.0024325688928479475
3708	0
3709	-0.002195640713144179
3710	0
3712	0
3713	0
3714	0
3716	0
3717	0
3718	0
3720	8.806295631621141e-5
3725	0.0014614369951307074
3726	0
3727	0
3728	0.004085157319621792
372	0
3730	0
373156	0
3732	-0.005652539866944272
3735	0
3736	-0.0013535603371669623
3737	0
3739	0
373	0
3741	0
374291	0
3742	0
3744	0
3745	0
374655	0
3746	0
374868	0
3748	0
3749	0
375035	-0.0033783260612473406
375056	0
375057	0
3750	0
3751	0
3752	0
375346	0
375449	0
3754	0
3755	0
3756	0
375790	0
3757	0
3758	0
3759	-1.4788046561469478e-4
375	0
3760	0
3761	0
376267	0
3762	0
3763	0
376412	0
3764	0
3765	0
3766	-5.644771045413907e-4
3768	0
3769	0
3770	0
3772	0.008641384950936738
3773	0
3775	-0.004709854299066663
3776	0
3777	0
3778	0
3779	0
377	0
3780	0
3781	1.0861067414379324e-4
3782	-0.0028813473728287703
3783	0
3784	0
3785	0
3786	0
378708	0
3787	0
378	0
3790	0
3791	0.016627283247664226
3792	0
3795	0
3796	0
3797	0.00221241434899941
3798	0
3799	0
379	0
37	0
3800	-0.0018580270248799563
3801	0
3802	0
3804	0
3805	0
3809	0
3811	0
3812	0
3814	0
3815	0
3816	0
3817	0
3818	0
381	0
3820	-3.003950975288896e-4
3823	0
3824	0
3827	0
382	0.0019902583663689547
3831	0
3832	0.0012410992720114137
3833	0
3834	0
3835	0
3836	0
3837	0
3838	0
3839	0
383	0
3840	0
3841	0
3842	0
3843	0
3845	-0.0010027824713578785
3846	0
3848	0
3849	-8.98590308339917e-4
384	0.0017135941758227372
3850	0.0023579273384611325
3851	0
3852	0
3853	7.901992796295028e-4
3854	0
3855	0
3857	0
3858	0
3859	0
3860	0.0017965862771411308
3861	3.4055074733647223e-4
3866	-0.001702828786739404
3868	0
387032	0
387082	0
387263	0
3872	0
387509	0
387751	-4.784102187290377e-5
387	0
3880	0.013528017174521283
3881	0
3882	0
3884	0
388567	0
388569	0
3885	0
388650	0
3886	0
388714	0
388796	0
3887	0
388969	0
3889	0
388	0
3890	0
389136	0.008531793433799006
389177	0
3891	0
3892	-0.0012281946236089927
3895	-0.0013703608839455335
389677	0
3897	0
389856	9.436946108369516e-4
389898	0
3898	0
3899	0
389	0
38	0
3902	0
3903	-0.0032036441484327564
3904	0
390616	0
3906	0
390892	0
3908	0
390940	0.004695793681186119
390999	0
3909	0
390	0.005803797369702841
3910	0.001152964915262139
3911	0
3912	0.006775312736460745
3913	-5.327322927644665e-4
3914	0
3915	0
3916	-0.002599846774621132
3918	0
391	0
3920	-0.006743635599934385
3925	0.0021783765897567396
3927	0
3929	0
392	0
3930	0
3931	0
3932	0
3933	0
3934	0
3936	0
3937	-0.004103016009162881
3938	0
393	0
3945	0
3948	0
3949	0.002954222416607541
394	0
3950	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	0
3958	-0.008977969508926218
3959	-0.005162019475650514
395	0
3960	0
3964	0
3965	0
396	0
3972	-0.0014058716064059246
3973	0
3975	0
3976	-2.168577105660872e-4
3977	0.0016929628575783966
3978	0
397	0
3980	0
3981	0
3982	0
3983	0
3984	0.0023420133541788677
3985	0
3987	0
3988	0
398	0
3990	0
3991	0
3992	0
3993	0
3995	0
399664	0
399665	0
3996	0
3998	0
399979	0
399	-0.003881392279370426
39	7.857049216596895e-4
400084	0
4000	-4.5339199998038895e-4
4001	0.0074892897085920935
400451	0
4004	0
400506	0
4005	0
4007	0
4008	0
400	0
4010	0
4012	0
4013	3.8251557825437564e-4
4014	0.001069797649276813
4015	0
4016	0
4017	0
4018	0
401	0
402055	0
4023	0.007178747057974896
4025	0
4026	0
402	0
4033	-0.0042017058066638
4034	0
4035	-0.0019839396580206034
4036	0
4037	0
4038	0
403	0
404093	-3.0011066100777908e-5
4040	0
4041	6.63592211234229e-4
404281	0
4043	0
4045	0
404672	0
4046	0
4047	0
4048	0
4049	0
4050	-1.8039258276252967e-4
4052	-7.681446974515467e-4
4053	-0.00452172295161052
4054	-1.6419198333889306e-4
4055	0
4056	0
4057	-0.004214441550300173
4058	0
4059	0
405	0
4060	0
4061	0
4062	0
4063	0
4064	0
4065	-0.010978570970824813
4066	0
4067	-0.0018732074132557972
4068	0
4069	-0.005503551886709329
406	0
4070	0
4071	0
4072	0.010429792599069013
4074	0
4076	0
4077	0
407	0
4081	0
4082	0.005219164982912218
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
408	0
4090	0
4091	0
4092	0.007849075394353129
4093	0
4094	0
4097	0
4099	0
409	0
40	0
4100	0
4103	0
4107	0
4109	0
410	0
4110	0
4112	0
4113	2.1913627476722317e-4
4114	0
4115	0
4116	0
4117	0
4118	0
411	0
4121	0
4122	0
4123	0
4124	0
4125	0
4126	0
4128	0
4129	-0.0058641874696217025
412	0
4130	0
4131	-0.0019526096973605856
4133	0
4134	0
4137	-2.5820515305169064e-4
4139	0
4140	0
4141	0
4142	0
4143	0
4144	0
4145	0
4146	0
4147	0.0030660790479154483
4148	0
4149	0
414	0
4150	0.0025312239805883392
4151	-0.004731687338703156
4152	0
4153	0.001831681968934684
4154	0
4155	0
4157	0
4158	0.0015077199254773764
4159	0
415	0
4160	0
4161	0
4162	-1.0497329337554333e-4
4163	0
4168	0
416	0
4170	0
4171	0
4172	0
4173	0
4174	0
4175	0
4176	0
4179	0
417	0
4184	0
4185	0
4188	0
4189	0
4190	-1.4902014217028036e-4
4191	0
4192	0.005674291985185116
4193	0
4194	0
4199	0
419	-0.00040893274084176557
41	0
4200	0
4201	0
4204	0
4205	0
4208	0.004626571223193933
4209	0
420	0
4210	0
4211	0.008507006286879322
4212	0.00909852009777617
4214	0.0016284986233474513
4215	0
4216	0
4217	-0.0023772269078557308
4218	0
421	0
4221	0.0038268147782404703
4222	0
4223	0
4224	0
4225	0
4232	0.006542612788206006
4233	5.8035271766288e-6
4234	-0.0012107084791028442
4236	0
4237	0.0032928724409092124
4238	0
4239	0
4240	0
4241	0
4242	0
4245	0
4246	-0.009071876193963106
4247	0
4248	0
4249	0
4250	-9.594604647230245e-4
4253	-0.001834971673798092
4254	0
4255	0
4256	-0.02027113663381602
4258	0
4259	0
4261	0
4267	-0.0030289497745435894
4277	-0.004705058296084092
427	0
4281	2.2852270763175914e-4
4282	0
4283	-0.0034663011720113277
4284	0
4285	0
4286	0
4287	0
4288	0
4289	0
4291	0
4292	0
4293	0
4294	0
4295	0
4296	0
4297	0
4298	0
4299	0.0010107621896636037
429	0
4300	0
4301	0.0013087200653732003
4303	0
4306	0
4308	0
430	0
4311	0.0026343086676376944
4312	0
4313	0
4314	0
4316	0
4317	0
4318	-0.0018092988018836196
4319	0
4320	-0.0010282646409780838
4321	-0.00612949600648319
4322	0
4323	-7.259975867582339e-6
4324	0
4325	0
4326	0
4327	0
4329	0
432	0.0013378536709932015
4330	0.0034231514944427816
4331	0
4332	-0.005812665546757449
4335	0
4336	-0.0022204198196777887
4337	0
4338	0
433	0
4340	-0.0012282078269463884
4342	0
4345	0.0012843113886750683
434	0
4350	0
4351	0
4352	0
4353	0
4354	0
4355	0
4356	0
4357	0
4358	0
4359	0
435	0
4361	0
4363	0
43847	0
43849	0
438	0
439	0
43	0
440026	0
440073	0
440348	-0.002171924443104038
440387	0
440560	0
440738	0
440	-0.004313026994422909
441024	0
441151	0
441263	0
441601	0
442186	0
442194	0
4430	5.864970117339183e-4
4435	0
4436	0
4437	0
4438	0
443	0
4440	0
444	-5.225276885015218e-4
445	-0.007249615897129423
4477	0
4478	0
4481	0
4482	0
4485	5.899963941948139e-4
4486	0
4487	-0.004716279554728376
4488	0
4494	0
4495	0
4499	-0.010790088084450807
4501	-0.011572247228398608
4502	0
4504	0
4507	0
4515	0
4520	0
4521	0
4522	0
4524	0
4528	-0.0024599810435964238
4534	0
4542	-0.002645031014260035
4543	0
4544	0
4547	0
4548	0
4552	0
4582	0
4583	0
4585	0
4586	0
4588	0
4589	0
4591	0
4593	0
4594	0
4595	0
4597	0.00118634017849036
4598	0
4599	-0.012186940907860391
4600	-0.016814874215940967
4601	0
4602	0
4603	-0.002576913316469544
4604	-0.007167560447330832
4605	0
4606	0
4607	0
4608	0
4609	0
460	0.005104769476539576
4610	0
4613	0
4615	0
4616	-0.0024193166859781392
4617	0
4618	0
4619	0
4620	0
4621	-0.002672151416044045
4622	0
4624	0
4625	0
4626	-7.625280073697303e-4
4627	0
4628	0.004000134543428972
4629	6.83932882605008e-4
462	0
4632	-0.005582310320028277
4633	0
4634	0
4635	0
4636	0
4637	0
4638	0
463	0
4640	0
4641	-0.0021124874912208528
4642	0
4643	-4.917421744913208e-4
4644	0
4646	0
4647	0
4649	0
4650	0
4651	0
4653	0
4654	-0.0026025640762168552
4656	-0.00466202755184809
4659	0
4660	0
4661	0
4664	0
4665	0
4666	3.8500542675502314e-4
4668	0
4669	0
466	0
4670	0
4673	0
4674	0
4675	0.01192320789257402
4676	0
4677	-0.0012743167519152809
4678	0.0017241273635552582
467	0
4680	-0.005206938113466333
4682	0.0026303031463932374
4683	0
4684	0
4685	0
4686	0
4688	-0.006361493018348647
4689	0
4690	0
4691	0
4692	0.01733321031117185
4693	-0.0011698772585282161
4694	0
4695	0
4696	-0.0029369310564207624
4697	0
4698	0
4700	0
4701	0
4702	0
4703	-0.00880211948570867
4704	0
4705	0
4706	0
4707	-0.0026392267375930905
4708	0
4709	-0.0035931724391443354
4710	-1.8566060068498464e-4
4711	0
4712	0
4713	0
4714	0
4717	0
4718	0
4719	-0.0010911278867408618
471	0
4720	0
4722	0
4723	0
4724	0
4725	0
4726	-6.9044525293788e-4
4728	0
472	-0.0033164842659906837
4733	0
4734	0
4735	0
4738	0
4739	0.004081617846481205
473	0.0010926145800225408
4741	0
474344	0
4744	0
4745	0
4747	-0.005126700838609406
474	0
4750	0
4751	0
4752	0
4753	0
4756	0
4758	0
4759	0
475	0.004782199720798342
4760	0
4761	3.3171619811351894e-4
4762	0
4763	0
476	0
4771	0
4772	0
4775	0
4776	0
4778	0
4779	-1.748331361793609e-4
477	-0.0077093197818537
4780	-0.004842221178457325
4781	7.711922637558119e-4
4782	-0.005037348926422631
4783	4.2498622406603447e-4
4784	-0.0011010946646481474
478	0
4790	0
4791	0
4792	0
4793	0
4794	0
4795	0
4796	0
4798	0
4799	0
479	0
47	0
4800	0
4801	0
4802	4.5039471752860295e-4
4803	0
4804	0
4807	0
4808	0
4809	0
4811	0.00396458516466068
4814	-0.001389256550577772
4815	-0.004860875202278002
4817	0
4818	0
481	-9.623393220999696e-4
4820	0
4821	-0.005156530852118285
4824	0
4825	0
4826	0.020311277139909094
4828	-0.002753158515027771
4829	0
482	0
4830	0
4832	0
4833	0
4835	0
4836	0
4837	-0.0222327066677322
4839	0
483	-4.950854238572442e-4
4841	0.001917570600199824
4842	0
4843	0
4846	0.002082681610263682
4848	0
4849	0
4850	0
4851	0
4852	0.014065751735088151
4853	0
4854	0
4855	0
4856	0
4857	0
4858	0
4860	0
4861	0
4862	0
4863	0
4864	0
4868	0
4869	0
4878	-0.0014188264409174883
4879	0
487	-0.0010032218402431863
4880	0
4881	0
4882	0
4883	0
4884	7.438552989750801e-4
4885	-0.010000185668438808
4886	0
4887	0
4888	0
4889	0
488	0
4891	-0.0015581114610246792
4892	0
4893	0.00414175382616226
4897	0
4898	0
4899	0
489	0
48	0
4900	-0.0022501076546292595
4901	0
4902	0
4905	0
4907	0
4908	0
490	0
4913	0
4914	0
4915	-0.003111599833679988
4916	0
4917	0
4919	0.002361509857802886
491	0
4920	0
4921	-0.004719052426908388
4922	0.00967287237574786
4923	0
4924	0
4925	-0.00200128314056577
4926	0
4927	0
4928	0
4929	-0.0029111776540904056
492	0
4931	0
4935	0
4938	-0.001776743058512956
4939	-0.0031524406103722083
493	0
4940	-0.0031673716968756713
4942	0
4946	0
4947	0
4948	0
4952	0
4953	0
4956	0
4957	0
4958	-0.002393827559289031
495	0
4967	0
4968	6.1092085919875e-4
4969	0.0198470735251292
496	0
4973	0
4974	-0.005090028263741906
4975	0
4976	0
4978	0
4982	-0.003542825122903032
49855	0.00407121383166414
49856	-1.552784156883342e-4
4985	0
49860	0.0016076946064361853
4986	0
4987	0
4988	0
498	0
4990	0
4991	0
4992	0
4993	0
4994	0
4995	0
4998	0
4999	0
5000	0
5001	0
5002	-0.005135478293522364
5003	0
5004	0
5005	0
5007	0
5008	0
5009	0
5010	0
5016	-0.0012694386161373296
5017	0
5018	0.003902366984554862
5019	-0.0038361042883743412
501	0
5020	0
5021	-0.003369846383147192
5023	0
5024	0
5025	0
5026	-0.0032501464807228307
5027	0
5028	0
5029	0
5030	0
5031	0
5033	0
5034	-5.38171966202128e-4
5036	0
5037	0
5042	0
5045	0
5046	0
5047	0
50485	1.4046287425977747e-4
50486	0.005711702809242895
50487	0
50488	0
50489	-9.223281076924391e-4
5048	0
5049	0
50506	-0.0034358240728215865
50507	0
50508	0
50509	-0.00653425482317109
5050	0.004784093195471127
50512	0
50515	0
5051	0
5052	0
5053	0
5054	-0.003982529997769062
5055	0
5058	0
50613	0
50615	0
50616	0
50617	0.006152569455004615
50618	0
50619	0
50626	0
50628	0
5062	0
50632	0
5063	0
50649	-5.844704512924388e-4
5064	0.002365620665842666
50650	0
5066	-0.007641956235380968
50674	0
5068	0
5069	-0.00467242260746657
506	0
50700	0
50717	0
5071	0
5073	0
5074	0
5075	0
5076	0
5077	0
5078	0
5079	0
50805	0
50807	0
50809	0
5080	-0.0031564603924973114
50810	0.002447582847659495
50813	0
50814	0
5081	-9.575684019661712e-4
5082	0
50831	0
50832	0
50833	0
50834	0
50835	0
50836	0
50837	0
50838	0
50839	0
5083	0
50840	0
50848	0
50852	0
50853	0
50854	0.0016958994398178018
50855	0
50856	0
50859	0
50861	0
50862	0
50863	0
50865	0
5087	0.001951541053826748
5089	0.0020313178850900394
5090	0
5091	-7.42993670387343e-4
5092	0
50937	0
50939	0
5093	0
50940	0
50943	0
50944	0
5094	0
5095	0
5096	-0.0018781310447902714
5097	0
5098	0
50999	0
5099	0
509	0
50	0
51001	0
51002	0
51003	0
51004	0
51005	0
51006	0
51008	0
51009	0
5100	-0.003936866903159873
51011	0
51012	0
51014	0
51015	0
51016	0
51018	0
51019	0
5101	0.003145860582481153
51020	0
51021	0
51022	-9.761628612274507e-4
51023	0.006181605811518001
51024	0
51026	-0.0014029807945645752
51027	0
51029	0
51031	0
51032	0
51035	0
51042	0
51043	-0.0016183411684869925
51046	0
5104	0
51050	-6.750845966320594e-4
51052	0
51053	0
51054	0
51056	0
5105	-0.0018141973480244446
51063	-0.0012128828155253586
51065	0
51066	0
51067	0
51068	0
51069	0
5106	0
51070	0
51071	0
51073	0
51075	-0.0010551032436929087
51076	0
51077	0
51078	0
51079	0
51081	0
51082	0.002177808431694019
51083	0
51084	0
51085	-5.11118378470423e-4
51087	0
5108	0
51090	0
51092	0
51093	0
51094	0
51096	-1.6208001706756036e-4
51097	0
51098	0
51099	0
51100	0
51101	0
51102	0
51103	0
51104	0
51105	0
51106	0
51107	0
51108	0
51109	0
5110	0
51110	-0.008176494246746727
51111	0
51112	0
51115	0
51116	0
51117	0
51118	0
5111	0
51125	0
51127	0
51128	0
51129	-0.0020211411651872074
51131	-0.0025783369875376867
51132	0
51133	0
51134	-0.0025676116776679656
51135	-5.574309067419791e-4
51136	0
51138	0
51141	0
51142	0
51143	0.001893422625550665
51144	0
51146	0
51147	0
51149	0
51150	0
51151	0
51154	0
51155	0
51156	0
51157	0
51160	0.0026986483750616064
51161	-0.00164673675910035
51162	0
51163	0
51164	0
51167	-5.654635740839712e-4
51168	0
5116	0
51170	0
51171	-4.669766853869332e-4
51172	-6.546511982823237e-4
51174	0
51176	0
51177	0
51179	0
51181	0
51182	0
51184	0
51185	0
51186	0
51187	0
51188	0
5118	0
51191	-0.005759995010109126
51192	-0.0034706193590297294
51193	0
51195	0
51196	0
5119	0
51200	-0.001951712577927002
51202	0
51203	0
51204	0
51205	-0.0033830230276231566
51206	0
51207	0
51208	0.003563615420374559
51213	0
51214	0
51218	0
5121	0
51222	0
51224	0
51226	0
51227	0
51228	0
5122	-7.267780232471282e-5
51230	0
51231	0
51232	0
51233	0
51237	-0.002296591901626804
51257	-4.211333229762041e-4
5125	0
51265	0
51266	0
51267	0.004073474162567818
51268	-7.679740203331601e-4
5126	0
51270	0
51271	5.415313122176725e-4
51272	0
51274	0.003947306451252153
51275	0
51276	0
51278	-0.0022320258114770877
51279	0
5127	0
51280	0
51281	0
51282	0
51283	0
51284	0
51285	1.9175773840528185e-4
51286	0
51287	0
51289	0
5128	0
51290	-0.0028792079910280226
51291	0
51292	0
51293	0
51294	0.0013918236487442572
51295	0
51296	-1.5029497909549289e-5
51297	0
51298	0
51299	-0.00695919945247325
5129	0
51301	0
51302	0
51303	-0.006329165701643509
51304	0
51306	0
51307	0
51308	-9.48009966882622e-4
51309	0.006878009219342781
5130	5.932515840943559e-4
51310	0
51311	0
51312	0
51313	0
51314	0
51315	0
51316	0
51317	0
51319	0
51320	0.005892639251857186
51321	-0.002476002363572829
51322	0
51324	0
51327	0.007969024606137874
51329	-9.279302424313194e-4
5132	0
51330	-8.709998126177651e-4
51332	-4.001557262176202e-4
51333	0
51334	0
51335	0
51337	-0.0018845079134570944
51338	-0.004044307973989162
51339	0.015982946942549973
5133	0
51340	0
51341	0
51343	0
51347	0
51348	0
5134	0
51350	0
51351	0
51360	0
51361	0
51362	0
51363	0
51364	0
51365	-0.003104593228889001
51366	0
51367	0
51368	0
5136	0
51371	0
51373	0
51374	0
51375	0.005193230582779692
51377	-3.831918584098812e-4
51378	0
51379	-8.433087286335975e-4
5137	0
51380	-2.72714327465347e-4
51382	0
51384	0
51385	0
51386	0
51388	0
51389	0
5138	0
51393	0
51397	0
51398	0
51399	9.974390666060622e-4
5139	0
513	0
51400	0
51406	0
51409	0
5140	0
51411	0
51412	0
5141	0
51421	0
51422	0
51427	0
51428	0
5142	0
51430	0
51433	-0.0037973305608238763
51435	0
51438	0
51439	0
5143	0
51440	0
51442	0.008495053587943446
51444	0
51447	0
51449	0
5144	0.001158990574085157
51450	-0.004693853526531134
51451	0
51454	0
51455	0
51458	0
5145	0
51460	0
51465	0
51466	0
5146	0
51471	0
51474	0
51475	0
51477	0.006407481255241115
51479	0
5147	0
5148	0
51490	0
51491	0
51493	0
51495	0
51497	0
51499	0
5149	0
51501	0
51504	0
51506	0
51507	0
51510	0
51512	0
51513	0
51514	0
51517	0
5151	0
51520	0
51526	0
5152	0
51531	0
51533	0
5153	-7.539229242864856e-4
51542	0
51547	0
51548	0
5154	0.003085864940438404
51550	0
51552	0
51555	0
51557	0
51559	0
5155	0
51560	0
51561	0
51562	0.004683767646365987
51564	0
51566	0
51567	0
51569	0
5156	0
51571	0
51573	0
51574	0
51575	0
5157	0
51582	0
51585	0
51586	0
51588	0
5158	0
51592	0
51593	0
51594	0
51596	0
51599	0
5159	0
515	0
51601	0
51603	0
51604	-0.001247574201638999
51606	0
5160	0
51611	0.0020004833895714714
51614	0.002446656927842972
51616	0
51617	0.002378197866433805
51619	0
5161	0
51621	0
51626	0
5162	0
51634	0
51635	-0.001402043076677418
51637	0
5163	0
51642	0
51643	0
51646	0
51647	0
5164	0
51650	0
51651	0
51654	-5.04974629098765e-4
51657	0
51659	0
5165	-0.001567909688440446
51660	-0.001127145324645798
51663	0
51665	0
51666	0
51668	0
51669	0
5166	-0.0038133892285438617
51673	0
51678	0
5167	0
51686	0
5168	-0.004616564007113016
51690	0
51691	0
51693	0
51696	0
516	0
51700	0.00908934265716387
51701	0
51702	0
51703	-0.0016111709505444009
51704	0
51705	0.00843597113934843
51706	0
5170	0
51710	0
51714	0
51715	0
51716	0
51719	0
51720	0
51725	0
51727	0
51728	0
51729	0
5172	0
51733	0
51734	0
51735	0
5173	0
51741	0
51742	0
51744	0
51747	0
51750	-0.004746804486994113
51751	-0.0010635078528992517
51752	0
51754	0
51755	0
51759	0
5175	0
51760	0
51761	9.30976064794189e-4
51762	0.00436299027355995
51763	0
51764	0
51765	0
51768	-0.004861969888171572
5176	-0.009945123965255697
51773	0
51776	0
51778	-5.171841913024261e-4
51780	0
5178	0.002840472601585118
5179	0
517	0.001007455773552625
51805	0
51806	0
51807	0
51809	0
51816	0
5184	0
5187	0
5188	0
5189	0
518	0
5190	0
5191	0
5192	0
5193	0
5194	0
5195	0
5196	0.017889730254765854
5197	0
5198	0.0014249241035300677
5199	0
51	0
5201	0
5202	0
5203	0
5204	0.0015232318730450326
5207	0
5208	-2.0031782660560147e-4
5209	0
5210	0
5211	0
5213	0
5214	-0.00849275806607213
5216	0.004328045040742268
5217	0.0021764034125936484
5218	-8.742177014016344e-4
521	0
5224	0
5225	0
5226	0.006607595451881766
5228	-5.135962255468007e-4
5229	0
522	0
5230	-1.7086683741806028e-4
5232	0
5236	0
5238	0
5239	0
523	0
5241	-0.0035599396156888153
5243	-0.005660347248817102
5244	-0.0020677809071698553
5245	0
5250	0
5251	0
5252	0
5253	0
5255	0
5256	0
5257	0
525	0
5260	0
5261	0
5264	0
5265	0
5266	-1.3495740635132322e-4
5267	0
5268	-0.002132580490627228
5269	-5.067077690544174e-4
526	0
5270	0
5271	0
5272	0
5273	0
5274	0
5275	0
5276	0
5277	0
5279	0
527	0
5281	0
5283	0
5284	-1.3059000882459186e-4
5286	0
