experiment	run	sex	age_group	fold
SRP098758	SRR5225330	female	young_adult	2
SRP098758	SRR5225504	female	young_adult	2
SRP098758	SRR5225573	female	young_adult	2
SRP098758	SRR5225636	female	young_adult	2
SRP098758	SRR5225499	female	adolescent	2
SRP098758	SRR5225645	female	adolescent	2
SRP098758	SRR5225446	female	adolescent	2
SRP098758	SRR5225479	female	young_adult	2
SRP098758	SRR5225676	female	young_adult	2
SRP098758	SRR5225438	female	adolescent	2
SRP098758	SRR5225349	female	young_adult	2
SRP098758	SRR5225681	female	child	2
SRP098758	SRR5225619	female	child	2
SRP098758	SRR5225359	female	young_adult	2
SRP098758	SRR5225597	female	middle_adult	2
SRP098758	SRR5225372	female	young_adult	2
SRP098758	SRR5225366	female	adult	2
SRP098758	SRR5225590	female	middle_adult	2
SRP098758	SRR5225356	female	adult	2
SRP098758	SRR5225556	female	young_adult	2
SRP098758	SRR5225596	female	adult	2
SRP098758	SRR5225367	female	young_adult	2
SRP098758	SRR5225601	female	adult	2
SRP098758	SRR5225547	female	young_adult	2
SRP098758	SRR5225381	female	young_adult	2
SRP098758	SRR5225624	female	young_adult	2
SRP098758	SRR5225346	female	adult	2
SRP098758	SRR5225694	female	adult	2
SRP098758	SRR5225544	female	adolescent	2
SRP098758	SRR5225658	female	middle_adult	2
SRP098758	SRR5225528	female	adolescent	2
SRP098758	SRR5225538	female	middle_adult	2
SRP098758	SRR5225720	female	adult	2
SRP098758	SRR5225682	female	child	2
SRP098758	SRR5225474	female	adolescent	2
SRP098758	SRR5225589	female	adult	2
SRP098758	SRR5225604	female	middle_adult	2
SRP098758	SRR5225659	female	adult	2
SRP098758	SRR5225508	female	young_adult	2
SRP098758	SRR5225500	female	young_adult	2
SRP098758	SRR5225443	female	adolescent	2
SRP098758	SRR5225399	female	adolescent	2
SRP098758	SRR5225447	female	young_adult	2
SRP098758	SRR5225622	female	adult	2
SRP098758	SRR5225591	female	middle_adult	2
SRP098758	SRR5225628	female	adolescent	2
SRP098758	SRR5225441	female	adolescent	2
SRP098758	SRR5225395	female	young_adult	2
SRP098758	SRR5225442	female	adolescent	2
SRP098758	SRR5225585	female	middle_adult	2
SRP098758	SRR5225626	female	adolescent	2
SRP098758	SRR5225429	female	young_adult	2
SRP098758	SRR5225314	female	young_adult	2
SRP098758	SRR5225364	female	young_adult	2
SRP098758	SRR5225323	female	young_adult	2
SRP098758	SRR5225400	female	adolescent	2
SRP098758	SRR5225683	female	adolescent	2
SRP098758	SRR5225733	female	young_adult	2
SRP098758	SRR5225593	female	adolescent	2
SRP098758	SRR5225582	female	adolescent	2
SRP098758	SRR5225723	female	young_adult	2
SRP098758	SRR5225726	female	young_adult	2
SRP098758	SRR5225406	female	adolescent	2
SRP126583	SRR6370181	female	adult	4
SRP126583	SRR6370182	female	adult	4
SRP126583	SRR6370183	female	adult	4
SRP126583	SRR6370184	female	adult	4
SRP126583	SRR6370198	female	adult	4
SRP126583	SRR6370199	female	adult	4
SRP126583	SRR6370200	female	adult	4
SRP126583	SRR6370201	female	adult	4
SRP126583	SRR6370202	female	adult	4
SRP126583	SRR6370203	female	adult	4
SRP126583	SRR6370209	female	adult	4
SRP126583	SRR6370210	female	adult	4
SRP126583	SRR6370211	female	adult	4
SRP126583	SRR6370226	female	middle_adult	4
SRP126583	SRR6370227	female	middle_adult	4
SRP126583	SRR6370228	female	middle_adult	4
SRP126583	SRR6370229	female	middle_adult	4
SRP126583	SRR6370245	female	young_adult	4
SRP126583	SRR6370246	female	young_adult	4
SRP126583	SRR6370247	female	young_adult	4
SRP126583	SRR6370248	female	young_adult	4
SRP126583	SRR6370249	female	young_adult	4
SRP126583	SRR6370254	female	young_adult	4
SRP126583	SRR6370255	female	young_adult	4
SRP126583	SRR6370256	female	young_adult	4
SRP126583	SRR6370257	female	young_adult	4
SRP126583	SRR6370266	female	young_adult	4
SRP126583	SRR6370267	female	young_adult	4
SRP126583	SRR6370268	female	young_adult	4
SRP126583	SRR6370269	female	young_adult	4
SRP126583	SRR6370270	female	young_adult	4
SRP126583	SRR6370271	female	young_adult	4
SRP126583	SRR6370273	female	young_adult	4
SRP126583	SRR6370293	female	middle_adult	4
SRP126583	SRR6370294	female	middle_adult	4
SRP126583	SRR6370295	female	middle_adult	4
SRP126583	SRR6370296	female	middle_adult	4
SRP126691	SRR6369993	female	young_adult	4
SRP126691	SRR6369994	female	young_adult	4
SRP126691	SRR6369995	female	young_adult	4
SRP126691	SRR6369996	female	young_adult	4
SRP126691	SRR6369998	female	young_adult	4
SRP126691	SRR6370003	female	adult	4
SRP126691	SRR6370007	female	middle_adult	4
SRP126691	SRR6370011	female	young_adult	4
SRP126691	SRR6370012	female	adult	4
SRP126691	SRR6370014	female	young_adult	4
SRP126691	SRR6370016	female	adult	4
SRP126691	SRR6370019	female	adult	4
SRP126691	SRR6370020	female	adult	4
SRP126691	SRR6370027	female	adolescent	4
SRP126691	SRR6370029	female	young_adult	4
SRP126691	SRR6370030	female	adult	4
SRP126691	SRR6370031	female	adult	4
SRP126691	SRR6370033	female	adolescent	4
SRP126691	SRR6370037	female	young_adult	4
SRP126691	SRR6370039	female	middle_adult	4
SRP126691	SRR6370041	female	adult	4
SRP126691	SRR6370050	female	middle_adult	4
SRP126691	SRR6370053	female	young_adult	4
SRP126691	SRR6370056	female	older_adult	4
SRP126691	SRR6370064	female	young_adult	4
SRP126691	SRR6370065	female	older_adult	4
SRP126691	SRR6370066	female	young_adult	4
SRP126691	SRR6370070	female	young_adult	4
SRP126691	SRR6370071	female	young_adult	4
SRP126691	SRR6370074	female	young_adult	4
SRP126691	SRR6370076	female	adult	4
SRP126691	SRR6370077	female	older_adult	4
SRP126691	SRR6370082	female	middle_adult	4
SRP126691	SRR6370084	female	adult	4
SRP126691	SRR6370087	female	young_adult	4
SRP126691	SRR6370089	female	middle_adult	4
SRP126691	SRR6370090	female	old_adult	4
SRP126691	SRR6370091	female	young_adult	4
SRP126691	SRR6370092	female	young_adult	4
SRP126691	SRR6370095	female	adult	4
SRP126691	SRR6370097	female	adolescent	4
SRP126691	SRR6370100	female	young_adult	4
SRP126691	SRR6370101	female	young_adult	4
SRP126691	SRR6370104	female	old_adult	4
SRP126691	SRR6370106	female	young_adult	4
SRP126691	SRR6370110	female	young_adult	4
SRP126691	SRR6370113	female	young_adult	4
SRP126691	SRR6370116	female	adolescent	4
SRP126691	SRR6370120	female	adolescent	4
SRP126691	SRR6370121	female	young_adult	4
SRP126691	SRR6370122	female	young_adult	4
SRP126691	SRR6370123	female	middle_adult	4
SRP126691	SRR6370124	female	young_adult	4
SRP126691	SRR6370125	female	adult	4
SRP126691	SRR6370127	female	adult	4
SRP126691	SRR6370130	female	young_adult	4
SRP126691	SRR6370131	female	young_adult	4
SRP126691	SRR6370132	female	young_adult	4
SRP126691	SRR6370133	female	adult	4
SRP126691	SRR6370140	female	middle_adult	4
SRP126691	SRR6370141	female	middle_adult	4
SRP126691	SRR6370147	female	young_adult	4
SRP126691	SRR6370148	female	young_adult	4
SRP126691	SRR6370157	female	older_adult	4
SRP126691	SRR6370158	female	adolescent	4
SRP126691	SRR6370163	female	young_adult	4
SRP126691	SRR6370165	female	young_adult	4
SRP126691	SRR6370166	female	young_adult	4
SRP131037	SRR6496880	female	young_adult	4
SRP131037	SRR6496920	female	middle_adult	4
SRP150872	SRR7367602	female	middle_adult	1
SRP150872	SRR7367608	female	young_adult	1
SRP150872	SRR7367609	female	adult	1
SRP150872	SRR7367618	female	young_adult	1
SRP150872	SRR7367630	female	adult	1
SRP150872	SRR7367631	female	adult	1
SRP150872	SRR7367640	female	older_adult	1
SRP150872	SRR7367644	female	middle_adult	1
SRP150872	SRR7367676	female	young_adult	1
SRP150872	SRR7367678	female	middle_adult	1
SRP150872	SRR7367679	female	young_adult	1
SRP150872	SRR7367695	female	young_adult	1
SRP150872	SRR7367696	female	young_adult	1
SRP150872	SRR7367699	female	adult	1
SRP150872	SRR7367701	female	middle_adult	1
SRP150872	SRR7367706	female	young_adult	1
SRP150872	SRR7367715	female	young_adult	1
SRP150872	SRR7367716	female	middle_adult	1
SRP150872	SRR7367718	female	adult	1
SRP150872	SRR7367723	female	young_adult	1
SRP150872	SRR7367725	female	adult	1
SRP150872	SRR7367726	female	middle_adult	1
SRP150872	SRR7367728	female	middle_adult	1
SRP150872	SRR7367732	female	adult	1
SRP150872	SRR7367743	female	older_adult	1
SRP150872	SRR7367747	female	middle_adult	1
SRP150872	SRR7367756	female	adult	1
SRP150872	SRR7367763	female	adult	1
SRP150872	SRR7367764	female	adult	1
SRP150872	SRR7367765	female	young_adult	1
SRP150872	SRR7367771	female	young_adult	1
SRP150872	SRR7367772	female	adult	1
SRP150872	SRR7367778	female	young_adult	1
SRP150872	SRR7367780	female	adult	1
SRP150872	SRR7367785	female	adult	1
SRP150872	SRR7367791	female	middle_adult	1
SRP150872	SRR7367792	female	middle_adult	1
SRP150872	SRR7367798	female	middle_adult	1
SRP150872	SRR7367814	female	adult	1
SRP150872	SRR7367815	female	middle_adult	1
SRP150872	SRR7367825	female	older_adult	1
SRP150872	SRR7367831	female	adult	1
SRP150872	SRR7367836	female	middle_adult	1
SRP150872	SRR7367842	female	middle_adult	1
SRP150872	SRR7367844	female	young_adult	1
SRP150872	SRR7367846	female	middle_adult	1
SRP150872	SRR7367848	female	adult	1
SRP150872	SRR7367850	female	adult	1
SRP150872	SRR7367851	female	young_adult	1
SRP150872	SRR7367858	female	middle_adult	1
SRP150872	SRR7367865	female	adult	1
SRP150872	SRR7367866	female	adult	1
SRP150872	SRR7367867	female	middle_adult	1
SRP150872	SRR7367879	female	young_adult	1
SRP150872	SRR7367886	female	young_adult	1
SRP150872	SRR7367890	female	adult	1
SRP150872	SRR7367898	female	adult	1
SRP150872	SRR7367908	female	young_adult	1
SRP150872	SRR7367917	female	middle_adult	1
SRP150872	SRR7367925	female	young_adult	1
SRP150872	SRR7367926	female	older_adult	1
SRP150872	SRR7367927	female	middle_adult	1
SRP150872	SRR7367931	female	young_adult	1
SRP150872	SRR7367935	female	middle_adult	1
SRP150872	SRR7367949	female	young_adult	1
SRP150872	SRR7367950	female	adult	1
SRP150872	SRR7367953	female	young_adult	1
SRP150872	SRR7367957	female	adult	1
SRP150872	SRR7367960	female	adult	1
SRP150872	SRR7367961	female	middle_adult	1
SRP150872	SRR7367968	female	adult	1
SRP150872	SRR7367974	female	middle_adult	1
SRP150872	SRR7367975	female	middle_adult	1
SRP150872	SRR7367976	female	middle_adult	1
SRP150872	SRR7367979	female	young_adult	1
SRP150872	SRR7367983	female	young_adult	1
SRP150872	SRR7367984	female	young_adult	1
SRP150872	SRR7367990	female	adult	1
SRP150872	SRR7367996	female	young_adult	1
SRP150872	SRR7367999	female	adult	1
SRP150872	SRR7368000	female	young_adult	1
SRP150872	SRR7368007	female	adult	1
SRP150872	SRR7368009	female	adult	1
SRP150872	SRR7368011	female	young_adult	1
SRP150872	SRR7368018	female	middle_adult	1
SRP150872	SRR7368019	female	young_adult	1
SRP150872	SRR7368024	female	adult	1
SRP150872	SRR7368026	female	young_adult	1
SRP150872	SRR7368028	female	middle_adult	1
SRP150872	SRR7368030	female	young_adult	1
SRP150872	SRR7368038	female	adult	1
SRP150872	SRR7368043	female	middle_adult	1
SRP150872	SRR7368044	female	young_adult	1
SRP150872	SRR7368046	female	young_adult	1
SRP150872	SRR7368050	female	adult	1
SRP150872	SRR7368051	female	middle_adult	1
SRP150872	SRR7368053	female	middle_adult	1
SRP150872	SRR7368060	female	adult	1
SRP150872	SRR7368062	female	older_adult	1
SRP150872	SRR7368065	female	middle_adult	1
SRP150872	SRR7368067	female	adult	1
SRP150872	SRR7368068	female	middle_adult	1
SRP150872	SRR7368069	female	adult	1
SRP150872	SRR7367603	female	adult	1
SRP150872	SRR7367605	female	middle_adult	1
SRP150872	SRR7367612	female	young_adult	1
SRP150872	SRR7367615	female	middle_adult	1
SRP150872	SRR7367620	female	young_adult	1
SRP150872	SRR7367626	female	adult	1
SRP150872	SRR7367627	female	adult	1
SRP150872	SRR7367629	female	adult	1
SRP150872	SRR7367633	female	adult	1
SRP150872	SRR7367636	female	middle_adult	1
SRP150872	SRR7367638	female	adult	1
SRP150872	SRR7367642	female	young_adult	1
SRP150872	SRR7367649	female	older_adult	1
SRP150872	SRR7367654	female	young_adult	1
SRP150872	SRR7367656	female	young_adult	1
SRP150872	SRR7367659	female	young_adult	1
SRP150872	SRR7367664	female	young_adult	1
SRP150872	SRR7367665	female	middle_adult	1
SRP150872	SRR7367667	female	adult	1
SRP150872	SRR7367670	female	young_adult	1
SRP150872	SRR7367671	female	young_adult	1
SRP150872	SRR7367675	female	middle_adult	1
SRP150872	SRR7367690	female	adult	1
SRP150872	SRR7367694	female	adult	1
SRP150872	SRR7367697	female	adolescent	1
SRP150872	SRR7367700	female	adult	1
SRP150872	SRR7367703	female	adult	1
SRP150872	SRR7367704	female	adult	1
SRP150872	SRR7367709	female	young_adult	1
SRP150872	SRR7367711	female	adult	1
SRP150872	SRR7367713	female	young_adult	1
SRP150872	SRR7367720	female	young_adult	1
SRP150872	SRR7367721	female	middle_adult	1
SRP150872	SRR7367722	female	young_adult	1
SRP150872	SRR7367729	female	young_adult	1
SRP150872	SRR7367749	female	middle_adult	1
SRP150872	SRR7367751	female	middle_adult	1
SRP150872	SRR7367753	female	adolescent	1
SRP150872	SRR7367757	female	adult	1
SRP150872	SRR7367767	female	young_adult	1
SRP150872	SRR7367786	female	middle_adult	1
SRP150872	SRR7367788	female	adult	1
SRP150872	SRR7367795	female	young_adult	1
SRP150872	SRR7367797	female	adult	1
SRP150872	SRR7367799	female	young_adult	1
SRP150872	SRR7367808	female	older_adult	1
SRP150872	SRR7367812	female	young_adult	1
SRP150872	SRR7367829	female	middle_adult	1
SRP150872	SRR7367860	female	young_adult	1
SRP150872	SRR7367862	female	young_adult	1
SRP150872	SRR7367876	female	young_adult	1
SRP150872	SRR7367883	female	older_adult	1
SRP150872	SRR7367896	female	middle_adult	1
SRP150872	SRR7367904	female	middle_adult	1
SRP150872	SRR7367905	female	older_adult	1
SRP150872	SRR7367906	female	adult	1
SRP150872	SRR7367909	female	adult	1
SRP150872	SRR7367914	female	adult	1
SRP150872	SRR7367915	female	middle_adult	1
SRP150872	SRR7367919	female	young_adult	1
SRP150872	SRR7367920	female	adult	1
SRP150872	SRR7367924	female	adult	1
SRP150872	SRR7367929	female	adult	1
SRP150872	SRR7367932	female	middle_adult	1
SRP150872	SRR7367934	female	older_adult	1
SRP150872	SRR7367940	female	young_adult	1
SRP150872	SRR7367941	female	young_adult	1
SRP150872	SRR7367947	female	young_adult	1
SRP150872	SRR7367951	female	middle_adult	1
SRP150872	SRR7367955	female	young_adult	1
SRP150872	SRR7367958	female	middle_adult	1
SRP150872	SRR7367962	female	old_adult	1
SRP150872	SRR7367963	female	adult	1
SRP150872	SRR7367964	female	adult	1
SRP150872	SRR7367967	female	old_adult	1
SRP150872	SRR7367977	female	adult	1
SRP150872	SRR7367978	female	middle_adult	1
SRP150872	SRR7367986	female	adult	1
SRP150872	SRR7367993	female	older_adult	1
SRP150872	SRR7368001	female	young_adult	1
SRP150872	SRR7368004	female	middle_adult	1
SRP150872	SRR7368006	female	adult	1
SRP150872	SRR7368008	female	young_adult	1
SRP150872	SRR7368010	female	young_adult	1
SRP150872	SRR7368013	female	older_adult	1
SRP150872	SRR7368016	female	adult	1
SRP150872	SRR7368027	female	young_adult	1
SRP150872	SRR7368031	female	middle_adult	1
SRP150872	SRR7368034	female	young_adult	1
SRP150872	SRR7368036	female	middle_adult	1
SRP150872	SRR7368037	female	adult	1
SRP150872	SRR7368048	female	adult	1
SRP150872	SRR7368056	female	adult	1
SRP150872	SRR7367604	female	adult	1
SRP150872	SRR7367607	female	young_adult	1
SRP150872	SRR7367611	female	older_adult	1
SRP150872	SRR7367613	female	young_adult	1
SRP150872	SRR7367628	female	young_adult	1
SRP150872	SRR7367634	female	adult	1
SRP150872	SRR7367637	female	young_adult	1
SRP150872	SRR7367639	female	adult	1
SRP150872	SRR7367641	female	middle_adult	1
SRP150872	SRR7367646	female	young_adult	1
SRP150872	SRR7367648	female	adult	1
SRP150872	SRR7367651	female	middle_adult	1
SRP150872	SRR7367655	female	middle_adult	1
SRP150872	SRR7367674	female	adult	1
SRP150872	SRR7367687	female	adult	1
SRP150872	SRR7367691	female	middle_adult	1
SRP150872	SRR7367693	female	young_adult	1
SRP150872	SRR7367698	female	middle_adult	1
SRP150872	SRR7367702	female	adult	1
SRP150872	SRR7367707	female	adult	1
SRP150872	SRR7367708	female	young_adult	1
SRP150872	SRR7367710	female	young_adult	1
SRP150872	SRR7367731	female	middle_adult	1
SRP150872	SRR7367733	female	middle_adult	1
SRP150872	SRR7367735	female	young_adult	1
SRP150872	SRR7367741	female	adult	1
SRP150872	SRR7367745	female	middle_adult	1
SRP150872	SRR7367758	female	young_adult	1
SRP150872	SRR7367760	female	adult	1
SRP150872	SRR7367762	female	adult	1
SRP150872	SRR7367766	female	older_adult	1
SRP150872	SRR7367773	female	middle_adult	1
SRP150872	SRR7367777	female	adult	1
SRP150872	SRR7367779	female	middle_adult	1
SRP150872	SRR7367781	female	middle_adult	1
SRP150872	SRR7367803	female	young_adult	1
SRP150872	SRR7367826	female	young_adult	1
SRP150872	SRR7367827	female	young_adult	1
SRP150872	SRR7367833	female	adult	1
SRP150872	SRR7367835	female	adult	1
SRP150872	SRR7367839	female	middle_adult	1
SRP150872	SRR7367845	female	adult	1
SRP150872	SRR7367847	female	adult	1
SRP150872	SRR7367849	female	young_adult	1
SRP150872	SRR7367852	female	adult	1
SRP150872	SRR7367861	female	middle_adult	1
SRP150872	SRR7367863	female	adult	1
SRP150872	SRR7367870	female	young_adult	1
SRP150872	SRR7367872	female	young_adult	1
SRP150872	SRR7367877	female	adult	1
SRP150872	SRR7367887	female	adult	1
SRP150872	SRR7367892	female	middle_adult	1
SRP150872	SRR7367895	female	middle_adult	1
SRP150872	SRR7367901	female	adult	1
SRP150872	SRR7367911	female	adult	1
SRP150872	SRR7367939	female	young_adult	1
SRP150872	SRR7367944	female	middle_adult	1
SRP150872	SRR7367948	female	older_adult	1
SRP150872	SRR7367952	female	adult	1
SRP150872	SRR7367956	female	middle_adult	1
SRP150872	SRR7367959	female	young_adult	1
SRP150872	SRR7367966	female	adult	1
SRP150872	SRR7367973	female	young_adult	1
SRP150872	SRR7367982	female	young_adult	1
SRP150872	SRR7367985	female	adult	1
SRP150872	SRR7367987	female	middle_adult	1
SRP150872	SRR7367988	female	young_adult	1
SRP150872	SRR7367991	female	adult	1
SRP150872	SRR7367994	female	adult	1
SRP150872	SRR7367995	female	adolescent	1
SRP150872	SRR7367997	female	older_adult	1
SRP150872	SRR7368015	female	middle_adult	1
SRP150872	SRR7368021	female	adult	1
SRP150872	SRR7368022	female	young_adult	1
SRP150872	SRR7368029	female	middle_adult	1
SRP150872	SRR7368032	female	adult	1
SRP150872	SRR7368033	female	adult	1
SRP150872	SRR7368035	female	middle_adult	1
SRP150872	SRR7368039	female	young_adult	1
SRP150872	SRR7368042	female	adult	1
SRP150872	SRR7368045	female	young_adult	1
SRP150872	SRR7368049	female	young_adult	1
SRP150872	SRR7368054	female	adolescent	1
SRP150872	SRR7368058	female	middle_adult	1
SRP150872	SRR7368059	female	young_adult	1
SRP150872	SRR7368064	female	adult	1
SRP171051	SRR8257901	female	infant	1
SRP171051	SRR8257902	female	infant	1
SRP171051	SRR8257913	female	infant	1
SRP171051	SRR8257914	female	infant	1
SRP171051	SRR8257915	female	infant	1
SRP171051	SRR8257916	female	infant	1
SRP171051	SRR8257927	female	infant	1
SRP171051	SRR8257928	female	infant	1
SRP171051	SRR8257929	female	infant	1
SRP171051	SRR8257930	female	infant	1
SRP171051	SRR8257931	female	infant	1
SRP171051	SRR8257932	female	infant	1
SRP171051	SRR8257933	female	infant	1
SRP171051	SRR8257934	female	infant	1
SRP171051	SRR8257935	female	infant	1
SRP171051	SRR8257936	female	infant	1
SRP171051	SRR8257937	female	infant	1
SRP171051	SRR8257938	female	infant	1
SRP171051	SRR8257939	female	infant	1
SRP171051	SRR8257940	female	infant	1
SRP171051	SRR8257947	female	infant	1
SRP171051	SRR8257948	female	infant	1
SRP174638	SRR8376684	female	adolescent	4
SRP174638	SRR8376685	female	adolescent	4
SRP174638	SRR8376689	female	adolescent	4
SRP174638	SRR8376694	female	young_adult	4
SRP174638	SRR8376697	female	adolescent	4
SRP174638	SRR8376700	female	adolescent	4
SRP174638	SRR8376701	female	child	4
SRP174638	SRR8376702	female	adolescent	4
SRP174638	SRR8376703	female	adolescent	4
SRP174638	SRR8376709	female	young_adult	4
SRP174638	SRR8376713	female	adolescent	4
SRP174638	SRR8376714	female	child	4
SRP174638	SRR8376715	female	adolescent	4
SRP174638	SRR8376716	female	adolescent	4
SRP174638	SRR8376724	female	young_adult	4
SRP174638	SRR8376729	female	young_adult	4
SRP174638	SRR8376734	female	adolescent	4
SRP174638	SRR8376735	female	child	4
SRP174638	SRR8376736	female	adolescent	4
SRP174638	SRR8376737	female	adolescent	4
SRP174638	SRR8376741	female	adolescent	4
SRP174638	SRR8376743	female	young_adult	4
SRP174638	SRR8376748	female	child	4
SRP101731	SRR5336354	female	older_adult	4
SRP101731	SRR5336353	female	older_adult	4
SRP101731	SRR5336352	female	older_adult	4
SRP101731	SRR5336355	female	older_adult	4
SRP101731	SRR5336358	female	old_adult	4
SRP101731	SRR5336359	female	old_adult	4
SRP101731	SRR5336356	female	old_adult	4
SRP101731	SRR5336357	female	old_adult	4
SRP083126	SRR4102093	male	infant	4
SRP083126	SRR4102299	male	infant	4
SRP192714	SRR8908896	male	infant	1
SRP192714	SRR8908899	male	infant	1
SRP192714	SRR8908898	male	infant	1
SRP192714	SRR8908897	male	infant	1
SRP192714	SRR8908799	male	young_child	1
SRP192714	SRR8908788	male	young_child	1
SRP192714	SRR8908798	male	young_child	1
SRP192714	SRR8908795	male	young_child	1
SRP192714	SRR8908790	male	young_child	1
SRP192714	SRR8908791	male	young_child	1
SRP192714	SRR8908792	male	young_child	1
SRP192714	SRR8908794	male	young_child	1
SRP192714	SRR8908797	male	young_child	1
SRP192714	SRR8908789	male	young_child	1
SRP192714	SRR8908793	male	young_child	1
SRP192714	SRR8908796	male	young_child	1
SRP192714	SRR8908837	male	young_child	1
SRP192714	SRR8908845	male	young_child	1
SRP192714	SRR8908601	male	young_child	1
SRP192714	SRR8908848	male	young_child	1
SRP192714	SRR8908842	male	young_child	1
SRP192714	SRR8908858	male	young_child	1
SRP192714	SRR8908852	male	young_child	1
SRP192714	SRR8908602	male	young_child	1
SRP192714	SRR8908841	male	young_child	1
SRP192714	SRR8908600	male	young_child	1
SRP192714	SRR8908836	male	young_child	1
SRP192714	SRR8908853	male	young_child	1
SRP192714	SRR8908843	male	young_child	1
SRP192714	SRR8908856	male	young_child	1
SRP192714	SRR8908847	male	young_child	1
SRP192714	SRR8908838	male	young_child	1
SRP192714	SRR8908855	male	young_child	1
SRP192714	SRR8908846	male	young_child	1
SRP192714	SRR8908857	male	young_child	1
SRP192714	SRR8908844	male	young_child	1
SRP192714	SRR8908840	male	young_child	1
SRP192714	SRR8908849	male	young_child	1
SRP192714	SRR8908603	male	young_child	1
SRP192714	SRR8908839	male	young_child	1
SRP192714	SRR8908851	male	young_child	1
SRP192714	SRR8908859	male	young_child	1
SRP192714	SRR8908850	male	young_child	1
SRP192714	SRR8908854	male	young_child	1
SRP192714	SRR8908868	male	young_child	1
SRP192714	SRR8908864	male	young_child	1
SRP192714	SRR8908866	male	young_child	1
SRP192714	SRR8908867	male	young_child	1
SRP192714	SRR8908869	male	young_child	1
SRP192714	SRR8908871	male	young_child	1
SRP192714	SRR8908860	male	young_child	1
SRP192714	SRR8908865	male	young_child	1
SRP192714	SRR8908862	male	young_child	1
SRP192714	SRR8908863	male	young_child	1
SRP192714	SRR8908870	male	young_child	1
SRP192714	SRR8908861	male	young_child	1
SRP032775	SRR1177751	male	young_child	2
SRP032775	SRR1177752	male	young_child	2
SRP192714	SRR8908720	male	young_child	1
SRP192714	SRR8908719	male	young_child	1
SRP192714	SRR8908550	male	young_child	1
SRP192714	SRR8908718	male	young_child	1
SRP192714	SRR8908443	male	young_child	1
SRP192714	SRR8908450	male	young_child	1
SRP192714	SRR8908721	male	young_child	1
SRP192714	SRR8908723	male	young_child	1
SRP192714	SRR8908540	male	young_child	1
SRP192714	SRR8908547	male	young_child	1
SRP192714	SRR8908447	male	young_child	1
SRP192714	SRR8908549	male	young_child	1
SRP192714	SRR8908448	male	young_child	1
SRP192714	SRR8908484	male	young_child	1
SRP192714	SRR8908486	male	young_child	1
SRP192714	SRR8908449	male	young_child	1
SRP192714	SRR8908487	male	young_child	1
SRP192714	SRR8908477	male	young_child	1
SRP192714	SRR8908476	male	young_child	1
SRP192714	SRR8908444	male	young_child	1
SRP192714	SRR8908483	male	young_child	1
SRP192714	SRR8908482	male	young_child	1
SRP192714	SRR8908714	male	young_child	1
SRP192714	SRR8908479	male	young_child	1
SRP192714	SRR8908715	male	young_child	1
SRP192714	SRR8908542	male	young_child	1
SRP192714	SRR8908713	male	young_child	1
SRP192714	SRR8908480	male	young_child	1
SRP192714	SRR8908548	male	young_child	1
SRP192714	SRR8908485	male	young_child	1
SRP192714	SRR8908446	male	young_child	1
SRP192714	SRR8908451	male	young_child	1
SRP192714	SRR8908717	male	young_child	1
SRP192714	SRR8908712	male	young_child	1
SRP192714	SRR8908546	male	young_child	1
SRP192714	SRR8908481	male	young_child	1
SRP192714	SRR8908722	male	young_child	1
SRP192714	SRR8908545	male	young_child	1
SRP192714	SRR8908441	male	young_child	1
SRP192714	SRR8908440	male	young_child	1
SRP192714	SRR8908544	male	young_child	1
SRP192714	SRR8908541	male	young_child	1
SRP192714	SRR8908716	male	young_child	1
SRP192714	SRR8908445	male	young_child	1
SRP192714	SRR8908442	male	young_child	1
SRP192714	SRR8908478	male	young_child	1
SRP192714	SRR8908543	male	young_child	1
SRP192714	SRR8908551	male	young_child	1
SRP032775	SRR1177733	male	young_child	2
SRP032775	SRR1177739	male	young_child	2
SRP032775	SRR1026996	male	young_child	2
SRP032775	SRR1026983	male	young_child	2
SRP032775	SRR1026997	male	young_child	2
SRP032775	SRR1026982	male	young_child	2
SRP032775	SRR1177745	male	young_child	2
SRP032775	SRR1177743	male	young_child	2
SRP032775	SRR1026986	male	young_child	2
SRP032775	SRR1177746	male	young_child	2
SRP032775	SRR1177740	male	young_child	2
SRP032775	SRR1026999	male	young_child	2
SRP032775	SRR1026998	male	young_child	2
SRP032775	SRR1177744	male	young_child	2
SRP032775	SRR1177735	male	young_child	2
SRP032775	SRR1026987	male	young_child	2
SRP032775	SRR1026960	male	young_child	2
SRP032775	SRR1177737	male	young_child	2
SRP032775	SRR1026962	male	young_child	2
SRP032775	SRR1026984	male	young_child	2
SRP032775	SRR1026985	male	young_child	2
SRP032775	SRR1177734	male	young_child	2
SRP032775	SRR1177738	male	young_child	2
SRP032775	SRR1027000	male	young_child	2
SRP032775	SRR1026961	male	young_child	2
SRP032775	SRR1026968	male	young_child	2
SRP032775	SRR1177736	male	young_child	2
SRP032775	SRR1027001	male	young_child	2
SRP032775	SRR1026969	male	young_child	2
SRP081605	SRR4026925	male	young_child	3
SRP081605	SRR4027011	male	young_child	3
SRP081605	SRR4026972	male	young_child	3
SRP081605	SRR4026853	male	young_child	3
SRP192714	SRR8908577	male	young_child	1
SRP192714	SRR8908617	male	young_child	1
SRP192714	SRR8908569	male	young_child	1
SRP192714	SRR8908623	male	young_child	1
SRP192714	SRR8908498	male	young_child	1
SRP192714	SRR8908409	male	young_child	1
SRP192714	SRR8908627	male	young_child	1
