Entrez	tissue
1644	pancreas
164633	pancreas
168620	pancreas
169026	pancreas
170302	pancreas
170589	pancreas
170690	pancreas
173	pancreas
174	pancreas
1755	pancreas
1800	pancreas
190	pancreas
1950	pancreas
197	pancreas
1996	pancreas
200373	pancreas
200504	pancreas
201625	pancreas
204474	pancreas
2046	pancreas
205147	pancreas
2056	pancreas
207147	pancreas
213	pancreas
2160	pancreas
219578	pancreas
219681	pancreas
219995	pancreas
222546	pancreas
222662	pancreas
222826	pancreas
2243	pancreas
2266	pancreas
2267	pancreas
229	pancreas
2299	pancreas
23040	pancreas
23120	pancreas
23251	pancreas
23436	pancreas
2348	pancreas
23544	pancreas
23546	pancreas
23562	pancreas
23615	pancreas
23742	pancreas
2528	pancreas
253012	pancreas
253314	pancreas
2538	pancreas
254099	pancreas
255738	pancreas
256130	pancreas
256297	pancreas
256309	pancreas
256394	pancreas
256472	pancreas
2566	pancreas
256764	pancreas
2572	pancreas
257629	pancreas
259	pancreas
26070	pancreas
26085	pancreas
26220	pancreas
26257	pancreas
2626	pancreas
2638	pancreas
2641	pancreas
26835	pancreas
269	pancreas
2693	pancreas
27012	pancreas
27019	pancreas
27074	pancreas
27112	pancreas
27290	pancreas
2740	pancreas
277	pancreas
278	pancreas
279	pancreas
2813	pancreas
2830	pancreas
283080	pancreas
283375	pancreas
2834	pancreas
283455	pancreas
283460	pancreas
283587	pancreas
283777	pancreas
284085	pancreas
284100	pancreas
284340	pancreas
284359	pancreas
284422	pancreas
284424	pancreas
284434	pancreas
284656	pancreas
284801	pancreas
284933	pancreas
284948	pancreas
285025	pancreas
285175	pancreas
285231	pancreas
285335	pancreas
285441	pancreas
285804	pancreas
285888	pancreas
2864	pancreas
286467	pancreas
28983	pancreas
29106	pancreas
29114	pancreas
2914	pancreas
2922	pancreas
2925	pancreas
2939	pancreas
2940	pancreas
2980	pancreas
2981	pancreas
29850	pancreas
29974	pancreas
3026	pancreas
3081	pancreas
3110	pancreas
3167	pancreas
3170	pancreas
3171	pancreas
3172	pancreas
3174	pancreas
3175	pancreas
3195	pancreas
325	pancreas
3294	pancreas
3354	pancreas
3359	pancreas
3375	pancreas
338651	pancreas
338661	pancreas
339221	pancreas
339822	pancreas
340024	pancreas
340204	pancreas
340654	pancreas
341640	pancreas
342850	pancreas
342897	pancreas
342898	pancreas
343	pancreas
343702	pancreas
344805	pancreas
345643	pancreas
347694	pancreas
347731	pancreas
347741	pancreas
347853	pancreas
348980	pancreas
350	pancreas
353219	pancreas
3595	pancreas
3630	pancreas
3642	pancreas
3651	pancreas
3670	pancreas
374308	pancreas
374355	pancreas
3747	pancreas
374860	pancreas
374890	pancreas
375318	pancreas
375323	pancreas
375607	pancreas
375612	pancreas
3762	pancreas
3763	pancreas
3773	pancreas
3785	pancreas
3814	pancreas
3816	pancreas
387733	pancreas
387742	pancreas
388021	pancreas
388468	pancreas
388503	pancreas
388595	pancreas
388830	pancreas
3889	pancreas
389023	pancreas
3892	pancreas
389332	pancreas
389376	pancreas
389383	pancreas
389384	pancreas
389652	pancreas
389692	pancreas
389827	pancreas
389840	pancreas
390535	pancreas
392465	pancreas
3972	pancreas
399693	pancreas
399814	pancreas
400618	pancreas
400643	pancreas
400746	pancreas
401236	pancreas
401289	pancreas
401409	pancreas
401546	pancreas
4018	pancreas
406983	pancreas
406984	pancreas
4143	pancreas
414301	pancreas
416	pancreas
4224	pancreas
4312	pancreas
440107	pancreas
440184	pancreas
440387	pancreas
440910	pancreas
440956	pancreas
441061	pancreas
442444	pancreas
4496	pancreas
4543	pancreas
4588	pancreas
4625	pancreas
4680	pancreas
4760	pancreas
4821	pancreas
4825	pancreas
4852	pancreas
486	pancreas
4868	pancreas
4923	pancreas
495	pancreas
5009	pancreas
5017	pancreas
5053	pancreas
50624	pancreas
50632	pancreas
5068	pancreas
5076	pancreas
5078	pancreas
5080	pancreas
51032	pancreas
51046	pancreas
51146	pancreas
51200	pancreas
5122	pancreas
51412	pancreas
51440	pancreas
51442	pancreas
51473	pancreas
51555	pancreas
5174	pancreas
5267	pancreas
5276	pancreas
5284	pancreas
5314	pancreas
5319	pancreas
53841	pancreas
5406	pancreas
5407	pancreas
5408	pancreas
54207	pancreas
54212	pancreas
54363	pancreas
54514	pancreas
54546	pancreas
547	pancreas
54716	pancreas
54738	pancreas
54754	pancreas
54768	pancreas
55089	pancreas
55195	pancreas
552853	pancreas
553	pancreas
5539	pancreas
554210	pancreas
55530	pancreas
55554	pancreas
55586	pancreas
5582	pancreas
55997	pancreas
56138	pancreas
56159	pancreas
56245	pancreas
5626	pancreas
56341	pancreas
5644	pancreas
5645	pancreas
5646	pancreas
56667	pancreas
56676	pancreas
5672	pancreas
5673	pancreas
56751	pancreas
56884	pancreas
570	pancreas
57047	pancreas
57084	pancreas
57127	pancreas
57144	pancreas
57167	pancreas
57282	pancreas
57369	pancreas
5746	pancreas
57528	pancreas
57574	pancreas
57578	pancreas
57586	pancreas
57626	pancreas
57628	pancreas
57817	pancreas
57818	pancreas
5798	pancreas
58157	pancreas
58510	pancreas
58985	pancreas
5967	pancreas
5968	pancreas
5992	pancreas
606553	pancreas
60680	pancreas
6123	pancreas
613211	pancreas
63036	pancreas
6344	pancreas
6372	pancreas
6373	pancreas
641364	pancreas
641365	pancreas
642515	pancreas
642597	pancreas
643236	pancreas
64405	pancreas
644838	pancreas
645249	pancreas
645434	pancreas
645864	pancreas
646282	pancreas
646625	pancreas
646643	pancreas
64714	pancreas
647309	pancreas
64816	pancreas
6492	pancreas
6496	pancreas
6506	pancreas
6511	pancreas
6514	pancreas
6519	pancreas
653073	pancreas
653437	pancreas
653808	pancreas
6543	pancreas
6561	pancreas
6564	pancreas
6568	pancreas
6572	pancreas
6689	pancreas
6690	pancreas
6705	pancreas
6750	pancreas
6753	pancreas
6819	pancreas
6860	pancreas
6861	pancreas
6906	pancreas
6927	pancreas
6947	pancreas
7032	pancreas
7101	pancreas
7104	pancreas
7143	pancreas
722	pancreas
723809	pancreas
723961	pancreas
725	pancreas
7276	pancreas
727897	pancreas
728040	pancreas
729786	pancreas
731	pancreas
732	pancreas
732253	pancreas
7348	pancreas
7364	pancreas
7366	pancreas
7369	pancreas
7425	pancreas
7429	pancreas
7455	pancreas
7479	pancreas
7780	pancreas
7857	pancreas
791114	pancreas
791115	pancreas
79315	pancreas
79370	pancreas
79574	pancreas
79679	pancreas
79799	pancreas
79949	pancreas
80117	pancreas
80201	pancreas
81033	pancreas
83445	pancreas
83482	pancreas
83546	pancreas
83656	pancreas
83661	pancreas
83698	pancreas
83795	pancreas
83851	pancreas
8399	pancreas
83998	pancreas
84059	pancreas
84063	pancreas
84229	pancreas
84239	pancreas
8431	pancreas
846	pancreas
84618	pancreas
84665	pancreas
85366	pancreas
85508	pancreas
85509	pancreas
8618	pancreas
866	pancreas
8715	pancreas
8756	pancreas
8785	pancreas
8788	pancreas
8789	pancreas
887	pancreas
8941	pancreas
8973	pancreas
89869	pancreas
90019	pancreas
90113	pancreas
9032	pancreas
90342	pancreas
90665	pancreas
9071	pancreas
9073	pancreas
9075	pancreas
9080	pancreas
91156	pancreas
9118	pancreas
91464	pancreas
92086	pancreas
92291	pancreas
92292	pancreas
92346	pancreas
92369	pancreas
93082	pancreas
93190	pancreas
93432	pancreas
93654	pancreas
93661	pancreas
93979	pancreas
94026	pancreas
94032	pancreas
94160	pancreas
9480	pancreas
9615	pancreas
9626	pancreas
9705	pancreas
9856	pancreas
9971	pancreas
100048912	pituitary
100073347	pituitary
100101938	pituitary
100113403	pituitary
100126791	pituitary
100128098	pituitary
100128139	pituitary
100128164	pituitary
100128264	pituitary
100128531	pituitary
100128688	pituitary
100128788	pituitary
100129128	pituitary
100129129	pituitary
100129175	pituitary
100129278	pituitary
100129520	pituitary
100129654	pituitary
100129724	pituitary
100129995	pituitary
100130148	pituitary
100130155	pituitary
100130268	pituitary
100130587	pituitary
100130771	pituitary
100130954	pituitary
100130967	pituitary
100130988	pituitary
100131726	pituitary
100131814	pituitary
100131816	pituitary
100132169	pituitary
100132529	pituitary
100132677	pituitary
100132708	pituitary
100132916	pituitary
100132979	pituitary
100133036	pituitary
100133077	pituitary
100144595	pituitary
100144602	pituitary
100170229	pituitary
100189589	pituitary
100192386	pituitary
10021	pituitary
100271702	pituitary
100286979	pituitary
100287036	pituitary
100287082	pituitary
100287226	pituitary
100287284	pituitary
100287362	pituitary
100287482	pituitary
100287592	pituitary
100287639	pituitary
100287902	pituitary
100288072	pituitary
100288079	pituitary
100288181	pituitary
100289650	pituitary
100302128	pituitary
100302229	pituitary
100329135	pituitary
100463285	pituitary
1005	pituitary
10050	pituitary
100505540	pituitary
100505588	pituitary
100505664	pituitary
100505685	pituitary
100505811	pituitary
100505877	pituitary
100505933	pituitary
100505975	pituitary
100505978	pituitary
100505993	pituitary
100505996	pituitary
100506071	pituitary
100506108	pituitary
100506113	pituitary
100506125	pituitary
100506274	pituitary
100506275	pituitary
100506376	pituitary
100506409	pituitary
100506498	pituitary
100506679	pituitary
100506680	pituitary
100506827	pituitary
100506994	pituitary
100507027	pituitary
100507086	pituitary
100507127	pituitary
100507240	pituitary
100507250	pituitary
100507261	pituitary
100507341	pituitary
100507389	pituitary
100507391	pituitary
100507406	pituitary
100507435	pituitary
100507468	pituitary
100507506	pituitary
100507533	pituitary
100507564	pituitary
100507588	pituitary
100507633	pituitary
100507657	pituitary
100507661	pituitary
100509894	pituitary
1006	pituitary
100631378	pituitary
100652791	pituitary
100652824	pituitary
100652911	pituitary
1008	pituitary
10083	pituitary
100856811	pituitary
100862704	pituitary
100873942	pituitary
100873947	pituitary
100873965	pituitary
100873976	pituitary
100874006	pituitary
100874012	pituitary
100874029	pituitary
100874036	pituitary
100874044	pituitary
100874093	pituitary
100874198	pituitary
100874330	pituitary
100874374	pituitary
100885781	pituitary
100996342	pituitary
100996385	pituitary
100996490	pituitary
100996569	pituitary
100996635	pituitary
100996702	pituitary
1010	pituitary
101059948	pituitary
101101772	pituitary
10117	pituitary
101234261	pituitary
101243555	pituitary
1016	pituitary
10164	pituitary
101926895	pituitary
101926900	pituitary
101926964	pituitary
101927000	pituitary
101927003	pituitary
101927026	pituitary
101927067	pituitary
101927125	pituitary
101927134	pituitary
101927149	pituitary
101927188	pituitary
101927196	pituitary
101927215	pituitary
101927267	pituitary
101927292	pituitary
101927318	pituitary
101927320	pituitary
101927416	pituitary
101927492	pituitary
101927495	pituitary
101927512	pituitary
101927533	pituitary
101927539	pituitary
101927551	pituitary
101927554	pituitary
101927587	pituitary
101927590	pituitary
101927596	pituitary
101927650	pituitary
101927666	pituitary
101927700	pituitary
101927702	pituitary
101927762	pituitary
101927787	pituitary
101927808	pituitary
101927832	pituitary
101927862	pituitary
101927873	pituitary
101927924	pituitary
101927953	pituitary
101927972	pituitary
101927994	pituitary
101928002	pituitary
101928075	pituitary
101928087	pituitary
101928161	pituitary
101928203	pituitary
101928222	pituitary
101928233	pituitary
101928303	pituitary
101928388	pituitary
101928401	pituitary
101928416	pituitary
101928438	pituitary
101928441	pituitary
101928478	pituitary
101928521	pituitary
101928530	pituitary
101928571	pituitary
101928580	pituitary
101928590	pituitary
101928597	pituitary
101928601	pituitary
101928603	pituitary
101928682	pituitary
101928733	pituitary
101928784	pituitary
101928790	pituitary
101928844	pituitary
101928846	pituitary
101928917	pituitary
101928922	pituitary
101928973	pituitary
101929144	pituitary
101929341	pituitary
101929355	pituitary
101929374	pituitary
101929384	pituitary
101929397	pituitary
101929427	pituitary
101929441	pituitary
101929505	pituitary
101929524	pituitary
101929552	pituitary
101929557	pituitary
101929563	pituitary
101929591	pituitary
101929592	pituitary
101929595	pituitary
101929602	pituitary
101929626	pituitary
101929651	pituitary
101929688	pituitary
101929705	pituitary
101929733	pituitary
101929741	pituitary
101929743	pituitary
101929759	pituitary
101929765	pituitary
101929798	pituitary
101929989	pituitary
101930094	pituitary
101930421	pituitary
101954264	pituitary
101954276	pituitary
10202	pituitary
10242	pituitary
102477328	pituitary
102577424	pituitary
102606463	pituitary
102723322	pituitary
102723330	pituitary
102723483	pituitary
102723487	pituitary
102723525	pituitary
102723562	pituitary
102723640	pituitary
102723971	pituitary
102724153	pituitary
102724341	pituitary
102724368	pituitary
102724473	pituitary
102724589	pituitary
102724663	pituitary
102724691	pituitary
102724776	pituitary
102725045	pituitary
102725072	pituitary
10297	pituitary
103091865	pituitary
10317	pituitary
10324	pituitary
103344930	pituitary
10345	pituitary
10369	pituitary
103695432	pituitary
104266960	pituitary
104326051	pituitary
104413892	pituitary
1047	pituitary
10517	pituitary
105274304	pituitary
105369306	pituitary
105369413	pituitary
105369740	pituitary
105369758	pituitary
105369921	pituitary
105370105	pituitary
105370400	pituitary
105370424	pituitary
105370646	pituitary
105370757	pituitary
105371184	pituitary
105371286	pituitary
105371485	pituitary
105371564	pituitary
105371620	pituitary
105371855	pituitary
105372068	pituitary
105372556	pituitary
105372978	pituitary
105373051	pituitary
105373377	pituitary
105373496	pituitary
105373553	pituitary
105373805	pituitary
105374177	pituitary
105374338	pituitary
105374344	pituitary
105374484	pituitary
105374758	pituitary
105375013	pituitary
105375606	pituitary
105375614	pituitary
105375726	pituitary
105376199	pituitary
105376453	pituitary
105376557	pituitary
105376609	pituitary
105376672	pituitary
105376736	pituitary
105377068	pituitary
105377108	pituitary
105377716	pituitary
105378425	pituitary
105378499	pituitary
105378668	pituitary
105378732	pituitary
105378769	pituitary
105379194	pituitary
1056	pituitary
10563	pituitary
10566	pituitary
10584	pituitary
10595	pituitary
10599	pituitary
106456574	pituitary
10647	pituitary
106478957	pituitary
10660	pituitary
106699570	pituitary
10675	pituitary
10683	pituitary
10690	pituitary
10716	pituitary
10718	pituitary
10737	pituitary
10739	pituitary
10761	pituitary
10777	pituitary
10786	pituitary
107984640	pituitary
107984953	pituitary
107985879	pituitary
107986277	pituitary
107986898	pituitary
107986980	pituitary
10804	pituitary
1081	pituitary
10814	pituitary
10842	pituitary
10864	pituitary
10874	pituitary
10879	pituitary
10880	pituitary
10881	pituitary
10887	pituitary
10941	pituitary
109729184	pituitary
10991	pituitary
110117498	pituitary
110231149	pituitary
11055	pituitary
11061	pituitary
11075	pituitary
110806301	pituitary
11082	pituitary
11086	pituitary
1113	pituitary
1114	pituitary
11148	pituitary
11166	pituitary
11189	pituitary
112268408	pituitary
112268411	pituitary
112441426	pituitary
11249	pituitary
11254	pituitary
11255	pituitary
11283	pituitary
112937	pituitary
113157	pituitary
11317	pituitary
1132	pituitary
1134	pituitary
1135	pituitary
1136	pituitary
1137	pituitary
113730	pituitary
1141	pituitary
114131	pituitary
1143	pituitary
1144	pituitary
1146	pituitary
114771	pituitary
114786	pituitary
114788	pituitary
114792	pituitary
114805	pituitary
114824	pituitary
114827	pituitary
114841040	pituitary
114960	pituitary
115019	pituitary
115111	pituitary
115584	pituitary
115749	pituitary
115811	pituitary
115827	pituitary
116135	pituitary
116154	pituitary
116179	pituitary
116328	pituitary
116372	pituitary
116449	pituitary
116729	pituitary
116931	pituitary
117154	pituitary
117532	pituitary
117579	pituitary
118425	pituitary
118427	pituitary
118442	pituitary
118611	pituitary
1187	pituitary
1188	pituitary
119	pituitary
119467	pituitary
120935	pituitary
121006	pituitary
121256	pituitary
121643	pituitary
121838	pituitary
122046	pituitary
122945	pituitary
123041	pituitary
123346	pituitary
123624	pituitary
123745	pituitary
123872	pituitary
124221	pituitary
124404	pituitary
124857	pituitary
124925	pituitary
125115	pituitary
125336	pituitary
1258	pituitary
125965	pituitary
1261	pituitary
126123	pituitary
1262	pituitary
126248	pituitary
126353	pituitary
126520	pituitary
126820	pituitary
126859	pituitary
127003	pituitary
127254	pituitary
127255	pituitary
127343	pituitary
127391	pituitary
127602	pituitary
127665	pituitary
127731	pituitary
127795	pituitary
1280	pituitary
128153	pituitary
128414	pituitary
128602	pituitary
128817	pituitary
128864	pituitary
1297	pituitary
129807	pituitary
129852	pituitary
129881	pituitary
1300	pituitary
1301	pituitary
130399	pituitary
130813	pituitary
130951	pituitary
1310	pituitary
131034	pituitary
131405	pituitary
131873	pituitary
132112	pituitary
132204	pituitary
132243	pituitary
132724	pituitary
132851	pituitary
132954	pituitary
133121	pituitary
133688	pituitary
133690	pituitary
1339	pituitary
134121	pituitary
134548	pituitary
134701	pituitary
134829	pituitary
135886	pituitary
136227	pituitary
136306	pituitary
136332	pituitary
137970	pituitary
138046	pituitary
138065	pituitary
138255	pituitary
139081	pituitary
139105	pituitary
139170	pituitary
139189	pituitary
1392	pituitary
139212	pituitary
1394	pituitary
1395	pituitary
139599	pituitary
139804	pituitary
140432	pituitary
140458	pituitary
140469	pituitary
140679	pituitary
140690	pituitary
140767	pituitary
140836	pituitary
140846	pituitary
140883	pituitary
1412	pituitary
1421	pituitary
142680	pituitary
142685	pituitary
143162	pituitary
143241	pituitary
143425	pituitary
143662	pituitary
143678	pituitary
143941	pituitary
144193	pituitary
1442	pituitary
1443	pituitary
1444	pituitary
144448	pituitary
144453	pituitary
144455	pituitary
144486	pituitary
144535	pituitary
144568	pituitary
144817	pituitary
145226	pituitary
145501	pituitary
145624	pituitary
145741	pituitary
146167	pituitary
146177	pituitary
146183	pituitary
146212	pituitary
1463	pituitary
146310	pituitary
146336	pituitary
146378	pituitary
146512	pituitary
146562	pituitary
146664	pituitary
146754	pituitary
146845	pituitary
146853	pituitary
147183	pituitary
147323	pituitary
147407	pituitary
147700	pituitary
147744	pituitary
147920	pituitary
147945	pituitary
148014	pituitary
1482	pituitary
148281	pituitary
148545	pituitary
148641	pituitary
148753	pituitary
148930	pituitary
149018	pituitary
149086	pituitary
149465	pituitary
1496	pituitary
149643	pituitary
149775	pituitary
149954	pituitary
150082	pituitary
1501	pituitary
150135	pituitary
150160	pituitary
150197	pituitary
150248	pituitary
150280	pituitary
150291	pituitary
150297	pituitary
150483	pituitary
150677	pituitary
1510	pituitary
151112	pituitary
151234	pituitary
151242	pituitary
151254	pituitary
151484	pituitary
151531	pituitary
151647	pituitary
151658	pituitary
1517	pituitary
151835	pituitary
151871	pituitary
152015	pituitary
152110	pituitary
152405	pituitary
152586	pituitary
152789	pituitary
153218	pituitary
153643	pituitary
153657	pituitary
154150	pituitary
154215	pituitary
154313	pituitary
154664	pituitary
154860	pituitary
154865	pituitary
155006	pituitary
155465	pituitary
1558	pituitary
157376	pituitary
157556	pituitary
1576	pituitary
157627	pituitary
157739	pituitary
157777	pituitary
157807	pituitary
157855	pituitary
158038	pituitary
158055	pituitary
158248	pituitary
158297	pituitary
158521	pituitary
158763	pituitary
158798	pituitary
158931	pituitary
1592	pituitary
159989	pituitary
160140	pituitary
160492	pituitary
1607	pituitary
160728	pituitary
1610	pituitary
161394	pituitary
161436	pituitary
161497	pituitary
161502	pituitary
161835	pituitary
1620	pituitary
162083	pituitary
162333	pituitary
162387	pituitary
162540	pituitary
1630	pituitary
163351	pituitary
163404	pituitary
163479	pituitary
163589	pituitary
1638	pituitary
1641	pituitary
164118	pituitary
164153	pituitary
164395	pituitary
164656	pituitary
164684	pituitary
164714	pituitary
164781	pituitary
165100	pituitary
165257	pituitary
165721	pituitary
1668	pituitary
1669	pituitary
166979	pituitary
1670	pituitary
1671	pituitary
167127	pituitary
167410	pituitary
168090	pituitary
168620	pituitary
169026	pituitary
169044	pituitary
170261	pituitary
170302	pituitary
170589	pituitary
170692	pituitary
170712	pituitary
170850	pituitary
171483	pituitary
1758	pituitary
1761	pituitary
1767	pituitary
1768	pituitary
1770	pituitary
1807	pituitary
181	pituitary
1813	pituitary
1821	pituitary
1826	pituitary
190	pituitary
1943	pituitary
1961	pituitary
196446	pituitary
196472	pituitary
196475	pituitary
197350	pituitary
198437	pituitary
1993	pituitary
1995	pituitary
1996	pituitary
199720	pituitary
199920	pituitary
200150	pituitary
200159	pituitary
200162	pituitary
200350	pituitary
200373	pituitary
200403	pituitary
200407	pituitary
200844	pituitary
201140	pituitary
201299	pituitary
201456	pituitary
201477	pituitary
2016	pituitary
201617	pituitary
201625	pituitary
201780	pituitary
201798	pituitary
2020	pituitary
202559	pituitary
203074	pituitary
203076	pituitary
203569	pituitary
204219	pituitary
2044	pituitary
2046	pituitary
205147	pituitary
2103	pituitary
212	pituitary
2138	pituitary
2153	pituitary
2155	pituitary
2172	pituitary
2173	pituitary
219287	pituitary
219578	pituitary
219670	pituitary
219681	pituitary
219731	pituitary
219938	pituitary
219995	pituitary
220032	pituitary
220081	pituitary
220136	pituitary
220359	pituitary
221060	pituitary
221074	pituitary
221191	pituitary
221223	pituitary
221391	pituitary
221409	pituitary
221424	pituitary
221458	pituitary
221806	pituitary
221833	pituitary
221938	pituitary
222008	pituitary
222546	pituitary
222611	pituitary
222662	pituitary
222826	pituitary
222967	pituitary
2259	pituitary
2262	pituitary
22843	pituitary
22844	pituitary
22891	pituitary
22895	pituitary
229	pituitary
2290	pituitary
22917	pituitary
22983	pituitary
22986	pituitary
22987	pituitary
22989	pituitary
22999	pituitary
23007	pituitary
2302	pituitary
23025	pituitary
23040	pituitary
23101	pituitary
23109	pituitary
23217	pituitary
23251	pituitary
23305	pituitary
23316	pituitary
2334	pituitary
23418	pituitary
2348	pituitary
23504	pituitary
23532	pituitary
23544	pituitary
23546	pituitary
23563	pituitary
23619	pituitary
23620	pituitary
23627	pituitary
23732	pituitary
23742	pituitary
238	pituitary
242	pituitary
245932	pituitary
246	pituitary
246213	pituitary
2488	pituitary
2516	pituitary
253012	pituitary
253152	pituitary
253314	pituitary
253559	pituitary
253573	pituitary
253582	pituitary
253650	pituitary
254050	pituitary
254099	pituitary
254158	pituitary
254173	pituitary
254187	pituitary
254240	pituitary
254439	pituitary
254528	pituitary
254559	pituitary
254773	pituitary
254956	pituitary
255061	pituitary
255082	pituitary
255101	pituitary
255189	pituitary
255275	pituitary
255349	pituitary
2554	pituitary
2556	pituitary
2557	pituitary
255762	pituitary
2558	pituitary
2559	pituitary
255928	pituitary
2560	pituitary
256006	pituitary
2561	pituitary
256130	pituitary
2562	pituitary
256297	pituitary
2563	pituitary
256309	pituitary
256369	pituitary
256472	pituitary
2565	pituitary
256536	pituitary
2566	pituitary
2567	pituitary
256710	pituitary
256764	pituitary
2568	pituitary
256815	pituitary
257	pituitary
257044	pituitary
2571	pituitary
257169	pituitary
2572	pituitary
257203	pituitary
25758	pituitary
25769	pituitary
25770	pituitary
25830	pituitary
25833	pituitary
25834	pituitary
2587	pituitary
25876	pituitary
259215	pituitary
259283	pituitary
2596	pituitary
25975	pituitary
25984	pituitary
260334	pituitary
26038	pituitary
26045	pituitary
26047	pituitary
26059	pituitary
26074	pituitary
26077	pituitary
26080	pituitary
26083	pituitary
26150	pituitary
26154	pituitary
26166	pituitary
26220	pituitary
26246	pituitary
26251	pituitary
26256	pituitary
26257	pituitary
26291	pituitary
26330	pituitary
2636	pituitary
2645	pituitary
26609	pituitary
2661	pituitary
26659	pituitary
26664	pituitary
266743	pituitary
2670	pituitary
26835	pituitary
2688	pituitary
2689	pituitary
2692	pituitary
2693	pituitary
27012	pituitary
27019	pituitary
27087	pituitary
2709	pituitary
27112	pituitary
27121	pituitary
27127	pituitary
27136	pituitary
27156	pituitary
27159	pituitary
27164	pituitary
27189	pituitary
27231	pituitary
27255	pituitary
27285	pituitary
27290	pituitary
2731	pituitary
27328	pituitary
27329	pituitary
2742	pituitary
2779	pituitary
2785	pituitary
2798	pituitary
282966	pituitary
2830	pituitary
28316	pituitary
283197	pituitary
283303	pituitary
283310	pituitary
283332	pituitary
283385	pituitary
2834	pituitary
283455	pituitary
283461	pituitary
283463	pituitary
283471	pituitary
283486	pituitary
2835	pituitary
283521	pituitary
283576	pituitary
283592	pituitary
283601	pituitary
283673	pituitary
283692	pituitary
283748	pituitary
283796	pituitary
283856	pituitary
283867	pituitary
283888	pituitary
283971	pituitary
283994	pituitary
283999	pituitary
284076	pituitary
284100	pituitary
284111	pituitary
284116	pituitary
2842	pituitary
284241	pituitary
284312	pituitary
284338	pituitary
284339	pituitary
284340	pituitary
284415	pituitary
284418	pituitary
284422	pituitary
284424	pituitary
284434	pituitary
284485	pituitary
284486	pituitary
284498	pituitary
2845	pituitary
284521	pituitary
284525	pituitary
284576	pituitary
284656	pituitary
284680	pituitary
2847	pituitary
284749	pituitary
284757	pituitary
284798	pituitary
284801	pituitary
284865	pituitary
284933	pituitary
284948	pituitary
284958	pituitary
285103	pituitary
285175	pituitary
285231	pituitary
285286	pituitary
285389	pituitary
285429	pituitary
285456	pituitary
285679	pituitary
285735	pituitary
285782	pituitary
285800	pituitary
285888	pituitary
286	pituitary
286016	pituitary
286083	pituitary
286187	pituitary
286190	pituitary
286204	pituitary
286464	pituitary
286499	pituitary
2890	pituitary
2891	pituitary
2893	pituitary
2898	pituitary
2902	pituitary
2904	pituitary
29106	pituitary
2911	pituitary
29113	pituitary
29114	pituitary
29118	pituitary
2913	pituitary
2914	pituitary
2915	pituitary
2916	pituitary
2918	pituitary
2922	pituitary
2980	pituitary
29802	pituitary
29850	pituitary
29906	pituitary
2993	pituitary
29949	pituitary
29974	pituitary
29989	pituitary
29991	pituitary
29993	pituitary
30010	pituitary
30012	pituitary
3010	pituitary
3034	pituitary
3042	pituitary
3045	pituitary
3049	pituitary
3061	pituitary
30813	pituitary
3083	pituitary
3110	pituitary
3166	pituitary
3167	pituitary
3170	pituitary
317761	pituitary
319	pituitary
319089	pituitary
3208	pituitary
326340	pituitary
335	pituitary
3352	pituitary
3354	pituitary
3358	pituitary
336	pituitary
3360	pituitary
3361	pituitary
338069	pituitary
3381	pituitary
338376	pituitary
338557	pituitary
338599	pituitary
338651	pituitary
338653	pituitary
338667	pituitary
338739	pituitary
338761	pituitary
338963	pituitary
339145	pituitary
339184	pituitary
339345	pituitary
339398	pituitary
339416	pituitary
339766	pituitary
339778	pituitary
339822	pituitary
339894	pituitary
339965	pituitary
339967	pituitary
340024	pituitary
340120	pituitary
340260	pituitary
340393	pituitary
340508	pituitary
340529	pituitary
340547	pituitary
340562	pituitary
340596	pituitary
340602	pituitary
340745	pituitary
340784	pituitary
340895	pituitary
340900	pituitary
340990	pituitary
341019	pituitary
341116	pituitary
341359	pituitary
341676	pituitary
341883	pituitary
341947	pituitary
342346	pituitary
342372	pituitary
342850	pituitary
342865	pituitary
342918	pituitary
342977	pituitary
343035	pituitary
343263	pituitary
343702	pituitary
344387	pituitary
344657	pituitary
344758	pituitary
344805	pituitary
344838	pituitary
344905	pituitary
345222	pituitary
345630	pituitary
345643	pituitary
346288	pituitary
346689	pituitary
347088	pituitary
347240	pituitary
347252	pituitary
347549	pituitary
347689	pituitary
347694	pituitary
347730	pituitary
347731	pituitary
347853	pituitary
348021	pituitary
348303	pituitary
348378	pituitary
348761	pituitary
348807	pituitary
348980	pituitary
352962	pituitary
353174	pituitary
353189	pituitary
353219	pituitary
3547	pituitary
3549	pituitary
3552	pituitary
3568	pituitary
3589	pituitary
359710	pituitary
3598	pituitary
359809	pituitary
361	pituitary
3626	pituitary
3642	pituitary
3645	pituitary
3670	pituitary
3698	pituitary
3736	pituitary
3737	pituitary
3739	pituitary
374407	pituitary
374470	pituitary
3746	pituitary
3747	pituitary
374768	pituitary
374877	pituitary
374890	pituitary
374918	pituitary
374973	pituitary
3751	pituitary
375307	pituitary
375323	pituitary
3754	pituitary
375519	pituitary
375607	pituitary
3760	pituitary
3761	pituitary
3762	pituitary
3763	pituitary
3765	pituitary
3766	pituitary
3773	pituitary
3780	pituitary
3785	pituitary
3786	pituitary
3787	pituitary
378807	pituitary
3798	pituitary
3814	pituitary
3824	pituitary
3850	pituitary
386618	pituitary
387055	pituitary
387597	pituitary
387644	pituitary
387712	pituitary
387715	pituitary
387911	pituitary
387914	pituitary
387978	pituitary
388015	pituitary
388021	pituitary
3882	pituitary
