gene_id	go_id
54413	GO:0050808
5457	GO:0050808
56122	GO:0050808
56123	GO:0050808
56125	GO:0050808
56126	GO:0050808
56127	GO:0050808
56130	GO:0050808
56131	GO:0050808
56132	GO:0050808
56133	GO:0050808
5621	GO:0050808
5663	GO:0050808
57502	GO:0050808
57555	GO:0050808
57689	GO:0050808
57717	GO:0050808
5789	GO:0050808
5792	GO:0050808
5802	GO:0050808
60	GO:0050808
627	GO:0050808
6376	GO:0050808
6900	GO:0050808
7474	GO:0050808
7476	GO:0050808
7855	GO:0050808
80728	GO:0050808
831	GO:0050808
8321	GO:0050808
84189	GO:0050808
84631	GO:0050808
8934	GO:0050808
89780	GO:0050808
9722	GO:0050808
10345	GO:0051282
10523	GO:0051282
1193	GO:0051282
1234	GO:0051282
1236	GO:0051282
1729	GO:0051282
1812	GO:0051282
187	GO:0051282
205251	GO:0051282
2147	GO:0051282
2149	GO:0051282
2247	GO:0051282
2280	GO:0051282
2281	GO:0051282
25998	GO:0051282
2852	GO:0051282
287	GO:0051282
2946	GO:0051282
3064	GO:0051282
3270	GO:0051282
3356	GO:0051282
3357	GO:0051282
3358	GO:0051282
356	GO:0051282
3627	GO:0051282
387129	GO:0051282
3954	GO:0051282
406904	GO:0051282
4283	GO:0051282
477	GO:0051282
4842	GO:0051282
5031	GO:0051282
5170	GO:0051282
5311	GO:0051282
5335	GO:0051282
5336	GO:0051282
5566	GO:0051282
56704	GO:0051282
57158	GO:0051282
57190	GO:0051282
57214	GO:0051282
57338	GO:0051282
6261	GO:0051282
6262	GO:0051282
6348	GO:0051282
6363	GO:0051282
6366	GO:0051282
6373	GO:0051282
6375	GO:0051282
6376	GO:0051282
6546	GO:0051282
6622	GO:0051282
6717	GO:0051282
7220	GO:0051282
7226	GO:0051282
775	GO:0051282
80024	GO:0051282
801	GO:0051282
805	GO:0051282
808	GO:0051282
817	GO:0051282
844	GO:0051282
845	GO:0051282
84502	GO:0051282
8996	GO:0051282
9002	GO:0051282
90070	GO:0051282
930	GO:0051282
9446	GO:0051282
9472	GO:0051282
1003	GO:0051494
100505385	GO:0051494
10163	GO:0051494
10300	GO:0051494
10382	GO:0051494
10395	GO:0051494
10432	GO:0051494
10519	GO:0051494
10565	GO:0051494
11075	GO:0051494
11151	GO:0051494
116985	GO:0051494
118	GO:0051494
119	GO:0051494
146057	GO:0051494
1496	GO:0051494
22919	GO:0051494
22974	GO:0051494
23122	GO:0051494
23189	GO:0051494
23332	GO:0051494
23370	GO:0051494
23671	GO:0051494
24139	GO:0051494
25999	GO:0051494
2648	GO:0051494
2934	GO:0051494
324	GO:0051494
348110	GO:0051494
3925	GO:0051494
395	GO:0051494
406929	GO:0051494
406941	GO:0051494
406982	GO:0051494
406991	GO:0051494
4233	GO:0051494
4591	GO:0051494
4653	GO:0051494
4869	GO:0051494
5062	GO:0051494
5071	GO:0051494
50848	GO:0051494
51474	GO:0051494
51571	GO:0051494
51763	GO:0051494
5216	GO:0051494
5217	GO:0051494
56890	GO:0051494
57175	GO:0051494
57551	GO:0051494
6314	GO:0051494
6622	GO:0051494
6904	GO:0051494
7082	GO:0051494
7114	GO:0051494
7429	GO:0051494
7454	GO:0051494
84952	GO:0051494
8500	GO:0051494
85477	GO:0051494
859	GO:0051494
8850	GO:0051494
89795	GO:0051494
899	GO:0051494
90102	GO:0051494
9026	GO:0051494
91147	GO:0051494
91663	GO:0051494
9181	GO:0051494
9353	GO:0051494
10159	GO:0055067
10312	GO:0055067
10479	GO:0055067
11261	GO:0055067
1182	GO:0055067
1201	GO:0055067
1203	GO:0055067
120892	GO:0055067
127124	GO:0055067
144811	GO:0055067
147007	GO:0055067
155066	GO:0055067
1585	GO:0055067
23545	GO:0055067
23682	GO:0055067
245972	GO:0055067
245973	GO:0055067
27035	GO:0055067
2896	GO:0055067
3757	GO:0055067
3759	GO:0055067
3778	GO:0055067
476	GO:0055067
477	GO:0055067
478	GO:0055067
480	GO:0055067
481	GO:0055067
482	GO:0055067
483	GO:0055067
5009	GO:0055067
506	GO:0055067
50617	GO:0055067
51382	GO:0055067
51606	GO:0055067
523	GO:0055067
525	GO:0055067
526	GO:0055067
527	GO:0055067
528	GO:0055067
529	GO:0055067
533	GO:0055067
534	GO:0055067
535	GO:0055067
54734	GO:0055067
54982	GO:0055067
5538	GO:0055067
55647	GO:0055067
55858	GO:0055067
596	GO:0055067
6337	GO:0055067
6338	GO:0055067
6340	GO:0055067
64699	GO:0055067
65010	GO:0055067
65082	GO:0055067
653519	GO:0055067
6546	GO:0055067
6548	GO:0055067
7879	GO:0055067
80231	GO:0055067
84317	GO:0055067
84679	GO:0055067
8671	GO:0055067
8992	GO:0055067
90423	GO:0055067
9114	GO:0055067
9296	GO:0055067
9498	GO:0055067
9550	GO:0055067
9777	GO:0055067
10346	GO:0060333
10379	GO:0060333
10437	GO:0060333
10475	GO:0060333
11074	GO:0060333
2209	GO:0060333
2210	GO:0060333
2633	GO:0060333
2634	GO:0060333
3055	GO:0060333
3105	GO:0060333
3106	GO:0060333
3107	GO:0060333
3113	GO:0060333
3115	GO:0060333
3117	GO:0060333
3118	GO:0060333
3119	GO:0060333
3120	GO:0060333
3122	GO:0060333
3123	GO:0060333
3125	GO:0060333
3126	GO:0060333
3127	GO:0060333
3133	GO:0060333
3134	GO:0060333
3135	GO:0060333
3136	GO:0060333
3383	GO:0060333
3394	GO:0060333
3458	GO:0060333
3459	GO:0060333
3460	GO:0060333
3659	GO:0060333
3660	GO:0060333
3661	GO:0060333
3662	GO:0060333
3663	GO:0060333
3664	GO:0060333
3665	GO:0060333
3716	GO:0060333
3717	GO:0060333
4261	GO:0060333
4281	GO:0060333
4502	GO:0060333
4684	GO:0060333
4938	GO:0060333
4939	GO:0060333
4940	GO:0060333
5371	GO:0060333
53840	GO:0060333
55128	GO:0060333
55223	GO:0060333
5580	GO:0060333
567	GO:0060333
5724	GO:0060333
6672	GO:0060333
6737	GO:0060333
6772	GO:0060333
7412	GO:0060333
7706	GO:0060333
7726	GO:0060333
815	GO:0060333
816	GO:0060333
81603	GO:0060333
817	GO:0060333
818	GO:0060333
85363	GO:0060333
8638	GO:0060333
960	GO:0060333
1012	GO:1901184
10252	GO:1901184
10253	GO:1901184
10254	GO:1901184
10551	GO:1901184
116985	GO:1901184
122809	GO:1901184
150	GO:1901184
1796	GO:1901184
183	GO:1901184
1839	GO:1901184
1950	GO:1901184
1956	GO:1901184
2060	GO:1901184
2064	GO:1901184
2069	GO:1901184
207	GO:1901184
2241	GO:1901184
23624	GO:1901184
2537	GO:1901184
255324	GO:1901184
26469	GO:1901184
27246	GO:1901184
2852	GO:1901184
2885	GO:1901184
29924	GO:1901184
30011	GO:1901184
3092	GO:1901184
374	GO:1901184
406922	GO:1901184
406991	GO:1901184
4318	GO:1901184
5329	GO:1901184
54206	GO:1901184
55294	GO:1901184
55658	GO:1901184
55704	GO:1901184
57142	GO:1901184
5753	GO:1901184
5771	GO:1901184
57732	GO:1901184
5774	GO:1901184
5782	GO:1901184
5795	GO:1901184
58513	GO:1901184
64285	GO:1901184
6456	GO:1901184
653361	GO:1901184
685	GO:1901184
6868	GO:1901184
7039	GO:1901184
7251	GO:1901184
7879	GO:1901184
79643	GO:1901184
8027	GO:1901184
84058	GO:1901184
84313	GO:1901184
84619	GO:1901184
84632	GO:1901184
867	GO:1901184
8874	GO:1901184
89853	GO:1901184
9026	GO:1901184
9125	GO:1901184
9146	GO:1901184
93343	GO:1901184
93650	GO:1901184
9655	GO:1901184
9961	GO:1901184
998	GO:1901184
10268	GO:1903076
10399	GO:1903076
10490	GO:1903076
10519	GO:1903076
10551	GO:1903076
112609	GO:1903076
1173	GO:1903076
1213	GO:1903076
131578	GO:1903076
1445	GO:1903076
1601	GO:1903076
163882	GO:1903076
1739	GO:1903076
1956	GO:1903076
1969	GO:1903076
2042	GO:1903076
207	GO:1903076
2181	GO:1903076
23433	GO:1903076
245812	GO:1903076
25921	GO:1903076
26060	GO:1903076
26119	GO:1903076
2633	GO:1903076
27183	GO:1903076
27237	GO:1903076
2852	GO:1903076
29098	GO:1903076
29801	GO:1903076
3630	GO:1903076
367	GO:1903076
3675	GO:1903076
3688	GO:1903076
3799	GO:1903076
391	GO:1903076
3958	GO:1903076
4035	GO:1903076
407008	GO:1903076
4323	GO:1903076
493	GO:1903076
51201	GO:1903076
5170	GO:1903076
54209	GO:1903076
55022	GO:1903076
5525	GO:1903076
55625	GO:1903076
5581	GO:1903076
5583	GO:1903076
56246	GO:1903076
57120	GO:1903076
57628	GO:1903076
5780	GO:1903076
598	GO:1903076
60	GO:1903076
6248	GO:1903076
64114	GO:1903076
65267	GO:1903076
6711	GO:1903076
6809	GO:1903076
6810	GO:1903076
7040	GO:1903076
8301	GO:1903076
8417	GO:1903076
8500	GO:1903076
85409	GO:1903076
8650	GO:1903076
8673	GO:1903076
9482	GO:1903076
9495	GO:1903076
9528	GO:1903076
28299	GO:0002455
28392	GO:0002455
28394	GO:0002455
28395	GO:0002455
28420	GO:0002455
28424	GO:0002455
28434	GO:0002455
28439	GO:0002455
28442	GO:0002455
28449	GO:0002455
28450	GO:0002455
28451	GO:0002455
28452	GO:0002455
28454	GO:0002455
28457	GO:0002455
28461	GO:0002455
28776	GO:0002455
28778	GO:0002455
28791	GO:0002455
28793	GO:0002455
28796	GO:0002455
28797	GO:0002455
28809	GO:0002455
28813	GO:0002455
28815	GO:0002455
28816	GO:0002455
28817	GO:0002455
28820	GO:0002455
28822	GO:0002455
28823	GO:0002455
28825	GO:0002455
28834	GO:0002455
28874	GO:0002455
28876	GO:0002455
28881	GO:0002455
28883	GO:0002455
28893	GO:0002455
28896	GO:0002455
28903	GO:0002455
28907	GO:0002455
28908	GO:0002455
28912	GO:0002455
28913	GO:0002455
28916	GO:0002455
28919	GO:0002455
28920	GO:0002455
28921	GO:0002455
28930	GO:0002455
28937	GO:0002455
28938	GO:0002455
28940	GO:0002455
3119	GO:0002455
3123	GO:0002455
3500	GO:0002455
3501	GO:0002455
3502	GO:0002455
3503	GO:0002455
3514	GO:0002455
3537	GO:0002455
3538	GO:0002455
3539	GO:0002455
3542	GO:0002455
388077	GO:0002455
712	GO:0002455
713	GO:0002455
714	GO:0002455
715	GO:0002455
716	GO:0002455
975	GO:0002455
10728	GO:0006633
11332	GO:0006633
1543	GO:0006633
1544	GO:0006633
1558	GO:0006633
1559	GO:0006633
1565	GO:0006633
1571	GO:0006633
1576	GO:0006633
1906	GO:0006633
1907	GO:0006633
197322	GO:0006633
201562	GO:0006633
2053	GO:0006633
23417	GO:0006633
239	GO:0006633
240	GO:0006633
241	GO:0006633
246	GO:0006633
247	GO:0006633
26063	GO:0006633
27306	GO:0006633
27349	GO:0006633
2879	GO:0006633
2944	GO:0006633
2946	GO:0006633
2948	GO:0006633
2950	GO:0006633
31	GO:0006633
3248	GO:0006633
3990	GO:0006633
3992	GO:0006633
401494	GO:0006633
4023	GO:0006633
4048	GO:0006633
4056	GO:0006633
4282	GO:0006633
50640	GO:0006633
51495	GO:0006633
5319	GO:0006633
5321	GO:0006633
54898	GO:0006633
54995	GO:0006633
55301	GO:0006633
5730	GO:0006633
5740	GO:0006633
5742	GO:0006633
5743	GO:0006633
5825	GO:0006633
59344	GO:0006633
60481	GO:0006633
6319	GO:0006633
64834	GO:0006633
6785	GO:0006633
6916	GO:0006633
7494	GO:0006633
79071	GO:0006633
7923	GO:0006633
79966	GO:0006633
79993	GO:0006633
80142	GO:0006633
83401	GO:0006633
84869	GO:0006633
8560	GO:0006633
8644	GO:0006633
873	GO:0006633
9524	GO:0006633
9536	GO:0006633
972	GO:0006633
10225	GO:0007160
10516	GO:0007160
10580	GO:0007160
10855	GO:0007160
10894	GO:0007160
10979	GO:0007160
11117	GO:0007160
123720	GO:0007160
1281	GO:0007160
1305	GO:0007160
1308	GO:0007160
1842	GO:0007160
2013	GO:0007160
2243	GO:0007160
2244	GO:0007160
2266	GO:0007160
22801	GO:0007160
26515	GO:0007160
27329	GO:0007160
29984	GO:0007160
3232	GO:0007160
3672	GO:0007160
3673	GO:0007160
3675	GO:0007160
3676	GO:0007160
3679	GO:0007160
3683	GO:0007160
3685	GO:0007160
3688	GO:0007160
3689	GO:0007160
3690	GO:0007160
3691	GO:0007160
3693	GO:0007160
3695	GO:0007160
3696	GO:0007160
3897	GO:0007160
4059	GO:0007160
51754	GO:0007160
5310	GO:0007160
55920	GO:0007160
5796	GO:0007160
613	GO:0007160
6366	GO:0007160
64098	GO:0007160
6714	GO:0007160
7074	GO:0007160
7248	GO:0007160
7412	GO:0007160
7414	GO:0007160
7448	GO:0007160
7791	GO:0007160
780	GO:0007160
79834	GO:0007160
8174	GO:0007160
81792	GO:0007160
8394	GO:0007160
8499	GO:0007160
8500	GO:0007160
8515	GO:0007160
8516	GO:0007160
87	GO:0007160
8751	GO:0007160
8754	GO:0007160
88	GO:0007160
89	GO:0007160
8910	GO:0007160
9270	GO:0007160
9344	GO:0007160
967	GO:0007160
11272	GO:0007601
11281	GO:0007601
1258	GO:0007601
1277	GO:0007601
1280	GO:0007601
128338	GO:0007601
1301	GO:0007601
131118	GO:0007601
1409	GO:0007601
1411	GO:0007601
1413	GO:0007601
1420	GO:0007601
1421	GO:0007601
1429	GO:0007601
145226	GO:0007601
1545	GO:0007601
157506	GO:0007601
2070	GO:0007601
2140	GO:0007601
2202	GO:0007601
22926	GO:0007601
24139	GO:0007601
25794	GO:0007601
2779	GO:0007601
2780	GO:0007601
2916	GO:0007601
2918	GO:0007601
2986	GO:0007601
30062	GO:0007601
346007	GO:0007601
3801	GO:0007601
3859	GO:0007601
3983	GO:0007601
4308	GO:0007601
440435	GO:0007601
4647	GO:0007601
4649	GO:0007601
4935	GO:0007601
4942	GO:0007601
4976	GO:0007601
4990	GO:0007601
5076	GO:0007601
5080	GO:0007601
50939	GO:0007601
5306	GO:0007601
5459	GO:0007601
57010	GO:0007601
583	GO:0007601
5875	GO:0007601
5876	GO:0007601
6004	GO:0007601
6102	GO:0007601
6103	GO:0007601
6121	GO:0007601
6247	GO:0007601
6314	GO:0007601
6425	GO:0007601
6496	GO:0007601
7287	GO:0007601
7288	GO:0007601
7299	GO:0007601
7439	GO:0007601
7466	GO:0007601
778	GO:0007601
80207	GO:0007601
80781	GO:0007601
9249	GO:0007601
92840	GO:0007601
93589	GO:0007601
10817	GO:0008543
10818	GO:0008543
152831	GO:0008543
161742	GO:0008543
200734	GO:0008543
2246	GO:0008543
2247	GO:0008543
2248	GO:0008543
2249	GO:0008543
2250	GO:0008543
2251	GO:0008543
2252	GO:0008543
2253	GO:0008543
2254	GO:0008543
2255	GO:0008543
2260	GO:0008543
2261	GO:0008543
2263	GO:0008543
2264	GO:0008543
22916	GO:0008543
23064	GO:0008543
23543	GO:0008543
23767	GO:0008543
23768	GO:0008543
23769	GO:0008543
2591	GO:0008543
26281	GO:0008543
27006	GO:0008543
2885	GO:0008543
2962	GO:0008543
2963	GO:0008543
3178	GO:0008543
3185	GO:0008543
3187	GO:0008543
3730	GO:0008543
4670	GO:0008543
4686	GO:0008543
53834	GO:0008543
5430	GO:0008543
5431	GO:0008543
5432	GO:0008543
5433	GO:0008543
5434	GO:0008543
5435	GO:0008543
5436	GO:0008543
5437	GO:0008543
5438	GO:0008543
5439	GO:0008543
5440	GO:0008543
5441	GO:0008543
54845	GO:0008543
5594	GO:0008543
5595	GO:0008543
5725	GO:0008543
5781	GO:0008543
7072	GO:0008543
7073	GO:0008543
80004	GO:0008543
8074	GO:0008543
867	GO:0008543
8817	GO:0008543
8822	GO:0008543
8823	GO:0008543
9158	GO:0008543
9241	GO:0008543
9365	GO:0008543
9702	GO:0008543
9965	GO:0008543
9982	GO:0008543
10459	GO:0010717
10630	GO:0010717
11171	GO:0010717
114990	GO:0010717
1277	GO:0010717
1499	GO:0010717
152007	GO:0010717
153090	GO:0010717
1601	GO:0010717
1605	GO:0010717
205717	GO:0010717
2146	GO:0010717
2296	GO:0010717
23122	GO:0010717
23187	GO:0010717
23332	GO:0010717
2475	GO:0010717
25805	GO:0010717
25937	GO:0010717
2625	GO:0010717
2651	GO:0010717
26585	GO:0010717
283149	GO:0010717
28984	GO:0010717
3169	GO:0010717
3170	GO:0010717
3249	GO:0010717
348262	GO:0010717
3553	GO:0010717
3569	GO:0010717
4017	GO:0010717
406936	GO:0010717
406941	GO:0010717
406991	GO:0010717
407006	GO:0010717
407007	GO:0010717
407024	GO:0010717
4088	GO:0010717
4092	GO:0010717
4192	GO:0010717
51094	GO:0010717
51176	GO:0010717
54949	GO:0010717
5515	GO:0010717
5728	GO:0010717
58495	GO:0010717
6317	GO:0010717
6386	GO:0010717
64081	GO:0010717
6422	GO:0010717
6423	GO:0010717
650	GO:0010717
6615	GO:0010717
6910	GO:0010717
693158	GO:0010717
693175	GO:0010717
6934	GO:0010717
7040	GO:0010717
7041	GO:0010717
7042	GO:0010717
7043	GO:0010717
7048	GO:0010717
7074	GO:0010717
7080	GO:0010717
7291	GO:0010717
753	GO:0010717
8092	GO:0010717
8313	GO:0010717
90102	GO:0010717
10013	GO:0031333
1003	GO:0031333
10382	GO:0031333
10565	GO:0031333
107181291	GO:0031333
11075	GO:0031333
11315	GO:0031333
118	GO:0031333
119	GO:0031333
1191	GO:0031333
1410	GO:0031333
147138	GO:0031333
152138	GO:0031333
1654	GO:0031333
197358	GO:0031333
2033	GO:0031333
22919	GO:0031333
22943	GO:0031333
23189	GO:0031333
23521	GO:0031333
24139	GO:0031333
24144	GO:0031333
258010	GO:0031333
25999	GO:0031333
260434	GO:0031333
26146	GO:0031333
2629	GO:0031333
286430	GO:0031333
2932	GO:0031333
2934	GO:0031333
29997	GO:0031333
3146	GO:0031333
3297	GO:0031333
3375	GO:0031333
3925	GO:0031333
4091	GO:0031333
4210	GO:0031333
4985	GO:0031333
50964	GO:0031333
51339	GO:0031333
51451	GO:0031333
51571	GO:0031333
5216	GO:0031333
5217	GO:0031333
5494	GO:0031333
5590	GO:0031333
56937	GO:0031333
5734	GO:0031333
5830	GO:0031333
5894	GO:0031333
6622	GO:0031333
6653	GO:0031333
6714	GO:0031333
6904	GO:0031333
7067	GO:0031333
7114	GO:0031333
7429	GO:0031333
753	GO:0031333
80772	GO:0031333
83700	GO:0031333
84079	GO:0031333
8408	GO:0031333
85477	GO:0031333
8780	GO:0031333
9026	GO:0031333
91663	GO:0031333
9353	GO:0031333
9928	GO:0031333
998	GO:0031333
103	GO:0034340
10379	GO:0034340
10410	GO:0034340
10581	GO:0034340
1958	GO:0034340
2537	GO:0034340
25939	GO:0034340
2634	GO:0034340
29072	GO:0034340
3105	GO:0034340
3106	GO:0034340
3107	GO:0034340
3133	GO:0034340
3134	GO:0034340
3135	GO:0034340
3136	GO:0034340
3394	GO:0034340
3429	GO:0034340
3430	GO:0034340
3433	GO:0034340
3434	GO:0034340
3437	GO:0034340
3439	GO:0034340
3440	GO:0034340
3441	GO:0034340
3442	GO:0034340
3443	GO:0034340
3444	GO:0034340
3445	GO:0034340
3446	GO:0034340
3447	GO:0034340
3448	GO:0034340
3449	GO:0034340
3451	GO:0034340
3452	GO:0034340
3454	GO:0034340
3455	GO:0034340
3456	GO:0034340
3654	GO:0034340
3659	GO:0034340
3660	GO:0034340
3661	GO:0034340
3662	GO:0034340
3663	GO:0034340
3664	GO:0034340
3665	GO:0034340
3669	GO:0034340
3716	GO:0034340
4599	GO:0034340
4600	GO:0034340
4615	GO:0034340
4938	GO:0034340
4939	GO:0034340
4940	GO:0034340
51447	GO:0034340
54739	GO:0034340
55337	GO:0034340
5696	GO:0034340
6041	GO:0034340
6472	GO:0034340
6672	GO:0034340
6772	GO:0034340
6773	GO:0034340
684	GO:0034340
7297	GO:0034340
8519	GO:0034340
8638	GO:0034340
91543	GO:0034340
9636	GO:0034340
10026	GO:0042157
100996939	GO:0042157
10533	GO:0042157
11313	GO:0042157
128869	GO:0042157
131540	GO:0042157
147111	GO:0042157
1509	GO:0042157
158866	GO:0042157
23390	GO:0042157
23556	GO:0042157
253832	GO:0042157
254887	GO:0042157
25921	GO:0042157
25999	GO:0042157
27315	GO:0042157
2752	GO:0042157
2822	GO:0042157
283576	GO:0042157
284098	GO:0042157
29800	GO:0042157
29801	GO:0042157
29881	GO:0042157
340481	GO:0042157
345611	GO:0042157
348	GO:0042157
4836	GO:0042157
51104	GO:0042157
51114	GO:0042157
51125	GO:0042157
51201	GO:0042157
51227	GO:0042157
51304	GO:0042157
51604	GO:0042157
5277	GO:0042157
5279	GO:0042157
5281	GO:0042157
5283	GO:0042157
5289	GO:0042157
54344	GO:0042157
54872	GO:0042157
54965	GO:0042157
5538	GO:0042157
55625	GO:0042157
55650	GO:0042157
58489	GO:0042157
58515	GO:0042157
619373	GO:0042157
64429	GO:0042157
65258	GO:0042157
79683	GO:0042157
80055	GO:0042157
80235	GO:0042157
81926	GO:0042157
84243	GO:0042157
84287	GO:0042157
84302	GO:0042157
84885	GO:0042157
84992	GO:0042157
8733	GO:0042157
8813	GO:0042157
8818	GO:0042157
9091	GO:0042157
93183	GO:0042157
93210	GO:0042157
9397	GO:0042157
94005	GO:0042157
9487	GO:0042157
9488	GO:0042157
10016	GO:0048199
10113	GO:0048199
10175	GO:0048199
10282	GO:0048199
10342	GO:0048199
10427	GO:0048199
10484	GO:0048199
1075	GO:0048199
10802	GO:0048199
10959	GO:0048199
10972	GO:0048199
111240474	GO:0048199
11196	GO:0048199
122553	GO:0048199
126003	GO:0048199
128637	GO:0048199
1294	GO:0048199
1453	GO:0048199
149111	GO:0048199
1522	GO:0048199
2153	GO:0048199
2157	GO:0048199
22870	GO:0048199
22872	GO:0048199
23243	GO:0048199
23256	GO:0048199
2348	GO:0048199
254263	GO:0048199
27095	GO:0048199
2801	GO:0048199
2890	GO:0048199
374	GO:0048199
3998	GO:0048199
4905	GO:0048199
51128	GO:0048199
51399	GO:0048199
51693	GO:0048199
5265	GO:0048199
54732	GO:0048199
55062	GO:0048199
55291	GO:0048199
553115	GO:0048199
5537	GO:0048199
55435	GO:0048199
58485	GO:0048199
5861	GO:0048199
59349	GO:0048199
6396	GO:0048199
6399	GO:0048199
64689	GO:0048199
6811	GO:0048199
7039	GO:0048199
7109	GO:0048199
79090	GO:0048199
81876	GO:0048199
83696	GO:0048199
8452	GO:0048199
84984	GO:0048199
8615	GO:0048199
8729	GO:0048199
8775	GO:0048199
89866	GO:0048199
90411	GO:0048199
9554	GO:0048199
9570	GO:0048199
9632	GO:0048199
966	GO:0048199
9871	GO:0048199
9919	GO:0048199
10040	GO:0051783
10201	GO:0051783
10361	GO:0051783
10403	GO:0051783
10419	GO:0051783
10459	GO:0051783
1104	GO:0051783
1111	GO:0051783
146691	GO:0051783
1613	GO:0051783
1906	GO:0051783
1908	GO:0051783
1950	GO:0051783
23113	GO:0051783
23363	GO:0051783
23636	GO:0051783
255324	GO:0051783
25906	GO:0051783
26013	GO:0051783
26271	GO:0051783
286053	GO:0051783
28984	GO:0051783
324	GO:0051783
3479	GO:0051783
3481	GO:0051783
348654	GO:0051783
3550	GO:0051783
3552	GO:0051783
3553	GO:0051783
3630	GO:0051783
3643	GO:0051783
4041	GO:0051783
4085	GO:0051783
4288	GO:0051783
472	GO:0051783
4751	GO:0051783
51143	GO:0051783
51203	GO:0051783
51451	GO:0051783
5155	GO:0051783
5300	GO:0051783
5347	GO:0051783
55755	GO:0051783
55795	GO:0051783
56979	GO:0051783
57026	GO:0051783
5810	GO:0051783
5925	GO:0051783
652	GO:0051783
655	GO:0051783
6790	GO:0051783
7039	GO:0051783
7175	GO:0051783
7517	GO:0051783
7756	GO:0051783
79866	GO:0051783
81620	GO:0051783
8379	GO:0051783
83987	GO:0051783
8452	GO:0051783
84861	GO:0051783
8621	GO:0051783
891	GO:0051783
9088	GO:0051783
9319	GO:0051783
940	GO:0051783
9820	GO:0051783
991	GO:0051783
995	GO:0051783
1017	GO:0071158
1026	GO:0071158
1027	GO:0071158
10498	GO:0071158
10514	GO:0071158
10769	GO:0071158
11200	GO:0071158
115426	GO:0071158
1263	GO:0071158
144455	GO:0071158
153090	GO:0071158
1647	GO:0071158
1820	GO:0071158
1869	GO:0071158
1874	GO:0071158
2033	GO:0071158
23019	GO:0071158
23378	GO:0071158
246175	GO:0071158
25904	GO:0071158
25946	GO:0071158
2627	GO:0071158
2765	GO:0071158
2810	GO:0071158
28984	GO:0071158
29883	GO:0071158
3276	GO:0071158
3642	GO:0071158
4193	GO:0071158
4194	GO:0071158
4303	GO:0071158
4582	GO:0071158
472	GO:0071158
4848	GO:0071158
4849	GO:0071158
4850	GO:0071158
5111	GO:0071158
51379	GO:0071158
51499	GO:0071158
5311	GO:0071158
5325	GO:0071158
55367	GO:0071158
55571	GO:0071158
57060	GO:0071158
57472	GO:0071158
581	GO:0071158
5934	GO:0071158
6154	GO:0071158
6659	GO:0071158
672	GO:0071158
6790	GO:0071158
7027	GO:0071158
7029	GO:0071158
7157	GO:0071158
7161	GO:0071158
7709	GO:0071158
7832	GO:0071158
79733	GO:0071158
8091	GO:0071158
81857	GO:0071158
835	GO:0071158
85456	GO:0071158
8738	GO:0071158
891	GO:0071158
9125	GO:0071158
9337	GO:0071158
9349	GO:0071158
983	GO:0071158
995	GO:0071158
10715	GO:0071482
10856	GO:0071482
114769	GO:0071482
1258	GO:0071482
1259	GO:0071482
1387	GO:0071482
1396	GO:0071482
142	GO:0071482
150678	GO:0071482
163859	GO:0071482
1642	GO:0071482
1643	GO:0071482
170506	GO:0071482
2033	GO:0071482
2072	GO:0071482
221391	GO:0071482
22890	GO:0071482
23028	GO:0071482
23411	GO:0071482
26155	GO:0071482
2779	GO:0071482
2782	GO:0071482
2792	GO:0071482
3373	GO:0071482
358	GO:0071482
400410	GO:0071482
4157	GO:0071482
4239	GO:0071482
4308	GO:0071482
4311	GO:0071482
4734	GO:0071482
4869	GO:0071482
5111	GO:0071482
51426	GO:0071482
5145	GO:0071482
5148	GO:0071482
51499	GO:0071482
5158	GO:0071482
5422	GO:0071482
5424	GO:0071482
545	GO:0071482
54617	GO:0071482
5481	GO:0071482
54929	GO:0071482
5603	GO:0071482
56160	GO:0071482
56339	GO:0071482
57646	GO:0071482
578	GO:0071482
5796	GO:0071482
6011	GO:0071482
6154	GO:0071482
6295	GO:0071482
6794	GO:0071482
6872	GO:0071482
7157	GO:0071482
7508	GO:0071482
7528	GO:0071482
79913	GO:0071482
83695	GO:0071482
8372	GO:0071482
842	GO:0071482
8450	GO:0071482
8692	GO:0071482
90427	GO:0071482
9212	GO:0071482
92815	GO:0071482
9683	GO:0071482
993	GO:0071482
10197	GO:1901532
10213	GO:1901532
10413	GO:1901532
10443	GO:1901532
122706	GO:1901532
143471	GO:1901532
23198	GO:1901532
25	GO:1901532
2623	GO:1901532
2624	GO:1901532
2625	GO:1901532
3280	GO:1901532
4004	GO:1901532
4005	GO:1901532
4254	GO:1901532
4297	GO:1901532
4602	GO:1901532
5008	GO:1901532
5134	GO:1901532
54517	GO:1901532
5682	GO:1901532
5683	GO:1901532
5684	GO:1901532
5685	GO:1901532
5686	GO:1901532
5687	GO:1901532
5688	GO:1901532
5689	GO:1901532
5690	GO:1901532
5691	GO:1901532
5692	GO:1901532
5693	GO:1901532
5694	GO:1901532
5695	GO:1901532
5696	GO:1901532
5698	GO:1901532
5699	GO:1901532
5700	GO:1901532
5701	GO:1901532
5702	GO:1901532
5704	GO:1901532
5705	GO:1901532
5706	GO:1901532
5707	GO:1901532
5708	GO:1901532
5709	GO:1901532
5710	GO:1901532
5711	GO:1901532
5713	GO:1901532
5714	GO:1901532
5715	GO:1901532
5716	GO:1901532
5717	GO:1901532
5718	GO:1901532
5719	GO:1901532
5720	GO:1901532
5721	GO:1901532
5977	GO:1901532
