entrez	group
4821	Pancreas: Pancreatic progenitor cells
2034	Pancreas: Pancreatic progenitor cells
170302	Pancreas: Pancreatic progenitor cells
50674	Pancreas: Pancreatic progenitor cells
6662	Pancreas: Pancreatic progenitor cells
1499	Pancreas: Pancreatic progenitor cells
10413	Pancreas: Pancreatic progenitor cells
6004	Pancreas: Pancreatic progenitor cells
4242	Pancreas: Pancreatic progenitor cells
7076	Pancreas: Pancreatic stellate cells
8490	Pancreas: Pancreatic stellate cells
10417	Pancreas: Pancreatic stellate cells
2669	Pancreas: Pancreatic stellate cells
6993	Pancreas: Pancreatic stellate cells
5159	Pancreas: Pancreatic stellate cells
3858	Pancreas: Pancreatic stellate cells
114757	Pancreas: Pancreatic stellate cells
1490	Pancreas: Pancreatic stellate cells
4323	Pancreas: Pancreatic stellate cells
56901	Pancreas: Pancreatic stellate cells
5156	Pancreas: Pancreatic stellate cells
3624	Pancreas: Pancreatic stellate cells
7040	Pancreas: Pancreatic stellate cells
4359	Pancreas: Peri-islet Schwann cells
2674	Pancreas: Peri-islet Schwann cells
169611	Pancreas: Peri-islet Schwann cells
51454	Pancreas: Peri-islet Schwann cells
84189	Pancreas: Peri-islet Schwann cells
389136	Pancreas: Peri-islet Schwann cells
2676	Pancreas: Peri-islet Schwann cells
387755	Pancreas: Peri-islet Schwann cells
84631	Pancreas: Peri-islet Schwann cells
55137	Pancreas: Peri-islet Schwann cells
347730	Pancreas: Peri-islet Schwann cells
7869	Pancreas: Peri-islet Schwann cells
4804	Pancreas: Peri-islet Schwann cells
5407	Pancreas: Peri-islet Schwann cells
2675	Pancreas: Peri-islet Schwann cells
6752	Liver: Cholangiocytes
6522	Liver: Cholangiocytes
3855	Liver: Cholangiocytes
3781	Liver: Cholangiocytes
3691	Liver: Cholangiocytes
124975	Liver: Cholangiocytes
1080	Liver: Cholangiocytes
361	Liver: Cholangiocytes
358	Liver: Cholangiocytes
5284	Liver: Cholangiocytes
182	Liver: Cholangiocytes
151306	Liver: Cholangiocytes
2686	Liver: Cholangiocytes
3880	Liver: Cholangiocytes
9480	Liver: Cholangiocytes
249	Liver: Cholangiocytes
6928	Liver: Cholangiocytes
213	Liver: Cholangiocytes
10551	Liver: Cholangiocytes
7033	Liver: Cholangiocytes
7031	Liver: Cholangiocytes
6662	Liver: Cholangiocytes
4072	Liver: Cholangiocytes
1364	Liver: Cholangiocytes
4316	Liver: Cholangiocytes
7032	Liver: Cholangiocytes
92304	Liver: Cholangiocytes
1672	Liver: Cholangiocytes
100133941	Liver: Cholangiocytes
3934	Liver: Cholangiocytes
2919	Liver: Cholangiocytes
6372	Liver: Cholangiocytes
3957	Liver: Cholangiocytes
4070	Liver: Cholangiocytes
1999	Liver: Cholangiocytes
6696	Liver: Cholangiocytes
727897	Liver: Cholangiocytes
3960	Liver: Cholangiocytes
2321	Liver: Endothelial cell
10513	Liver: Endothelial cell
55082	Liver: Endothelial cell
57205	Liver: Endothelial cell
662	Liver: Endothelial cell
684	Liver: Endothelial cell
153579	Liver: Endothelial cell
387763	Liver: Endothelial cell
11007	Liver: Endothelial cell
920	Liver: Endothelial cell
79577	Liver: Endothelial cell
8814	Liver: Endothelial cell
1108	Liver: Endothelial cell
51266	Liver: Endothelial cell
9976	Liver: Endothelial cell
339390	Liver: Endothelial cell
10332	Liver: Endothelial cell
51185	Liver: Endothelial cell
1393	Liver: Endothelial cell
1514	Liver: Endothelial cell
64421	Liver: Endothelial cell
205428	Liver: Endothelial cell
10395	Liver: Endothelial cell
1739	Liver: Endothelial cell
8788	Liver: Endothelial cell
1776	Liver: Endothelial cell
1793	Liver: Endothelial cell
1847	Liver: Endothelial cell
1948	Liver: Endothelial cell
2022	Liver: Endothelial cell
2157	Liver: Endothelial cell
2220	Liver: Endothelial cell
8547	Liver: Endothelial cell
27145	Liver: Endothelial cell
2354	Liver: Endothelial cell
53826	Liver: Endothelial cell
115361	Liver: Endothelial cell
23062	Liver: Endothelial cell
2791	Liver: Endothelial cell
3280	Liver: Endothelial cell
81888	Liver: Endothelial cell
3554	Liver: Endothelial cell
90865	Liver: Endothelial cell
3791	Liver: Endothelial cell
23095	Liver: Endothelial cell
54813	Liver: Endothelial cell
9079	Liver: Endothelial cell
4162	Liver: Endothelial cell
8888	Liver: Endothelial cell
4208	Liver: Endothelial cell
55669	Liver: Endothelial cell
4249	Liver: Endothelial cell
196264	Liver: Endothelial cell
4360	Liver: Endothelial cell
170392	Liver: Endothelial cell
5286	Liver: Endothelial cell
23398	Liver: Endothelial cell
5788	Liver: Endothelial cell
153020	Liver: Endothelial cell
25780	Liver: Endothelial cell
5649	Liver: Endothelial cell
54453	Liver: Endothelial cell
9728	Liver: Endothelial cell
23166	Liver: Endothelial cell
29966	Liver: Endothelial cell
6938	Liver: Endothelial cell
51368	Liver: Endothelial cell
7037	Liver: Endothelial cell
60684	Liver: Endothelial cell
7102	Liver: Endothelial cell
84196	Liver: Endothelial cell
7450	Liver: Endothelial cell
55576	Liver: Endothelial cell
947	Liver: Endothelial cell
5175	Liver: Endothelial cell
947	Liver: Hematopoietic cell
5788	Liver: Hematopoietic cell
114757	Liver: Hepatic stellate cells
5468	Liver: Hepatic stellate cells
5156	Liver: Hepatic stellate cells
8490	Liver: Hepatic stellate cells
5465	Liver: Hepatic stellate cells
2294	Liver: Hepatic stellate cells
213	Liver: Hepatic stellate cells
9971	Liver: Hepatic stellate cells
1490	Liver: Hepatic stellate cells
8482	Liver: Hepatic stellate cells
7490	Liver: Hepatic stellate cells
2255	Liver: Hepatic stellate cells
2670	Liver: Hepatic stellate cells
4804	Liver: Hepatic stellate cells
7422	Liver: Hepatic stellate cells
59	Liver: Hepatic stellate cells
4602	Liver: Hepatic stellate cells
1674	Liver: Hepatic stellate cells
2191	Liver: Hepatic stellate cells
6546	Liver: Hepatic stellate cells
5649	Liver: Hepatic stellate cells
6855	Liver: Hepatic stellate cells
7414	Liver: Hepatic stellate cells
7076	Liver: Hepatic stellate cells
1277	Liver: Hepatic stellate cells
6876	Liver: Hepatic stellate cells
1278	Liver: Hepatic stellate cells
1281	Liver: Hepatic stellate cells
6678	Liver: Hepatic stellate cells
5947	Liver: Hepatic stellate cells
1634	Liver: Hepatic stellate cells
10398	Liver: Hepatic stellate cells
7169	Liver: Hepatic stellate cells
55384	Liver: Hepatic stellate cells
633	Liver: Hepatic stellate cells
3490	Liver: Hepatic stellate cells
3486	Liver: Hepatic stellate cells
3491	Liver: Hepatic stellate cells
56944	Liver: Hepatic stellate cells
3489	Liver: Hepatic stellate cells
6347	Liver: Hepatic stellate cells
78989	Liver: Hepatic stellate cells
3082	Liver: Hepatic stellate cells
174	Liver: Hepatoblasts
213	Liver: Hepatoblasts
1050	Liver: Hepatoblasts
3861	Liver: Hepatoblasts
8788	Liver: Hepatoblasts
999	Liver: Hepatoblasts
2305	Liver: Hepatoblasts
3172	Liver: Hepatoblasts
5629	Liver: Hepatoblasts
6416	Liver: Hepatoblasts
4090	Liver: Hepatoblasts
6928	Liver: Hepatoblasts
3087	Liver: Hepatoblasts
4233	Liver: Hepatoblasts
174	Liver: Hepatocytes
3172	Liver: Hepatocytes
213	Liver: Hepatocytes
8061	Liver: Hepatocytes
83481	Liver: Hepatocytes
7351	Liver: Hepatocytes
2645	Liver: Hepatocytes
4041	Liver: Hepatocytes
6554	Liver: Hepatocytes
4843	Liver: Hepatocytes
540	Liver: Hepatocytes
2706	Liver: Hepatocytes
2264	Liver: Hepatocytes
5629	Liver: Hepatocytes
1401	Liver: Hepatocytes
6514	Liver: Hepatocytes
7036	Liver: Hepatocytes
23303	Liver: Hepatocytes
3990	Liver: Hepatocytes
7421	Liver: Hepatocytes
432	Liver: Hepatocytes
383	Liver: Hepatocytes
5009	Liver: Hepatocytes
5265	Liver: Hepatocytes
22882	Liver: Hepatocytes
3087	Liver: Hepatocytes
3171	Liver: Hepatocytes
3170	Liver: Hepatocytes
3169	Liver: Hepatocytes
1571	Liver: Hepatocytes
1544	Liver: Hepatocytes
1050	Liver: Hepatocytes
999	Liver: Hepatocytes
2719	Liver: Hepatocytes
196	Liver: Hepatocytes
1373	Liver: Hepatocytes
27165	Liver: Hepatocytes
5105	Liver: Hepatocytes
6898	Liver: Hepatocytes
7490	Liver: Hepatocytes
79056	Liver: Hepatocytes
6817	Liver: Hepatocytes
350	Liver: Hepatocytes
1499	Liver: Hepatocytes
8714	Liver: Hepatocytes
2244	Liver: Hepatocytes
360	Liver: Hepatocytes
5359	Liver: Hepatocytes
2243	Liver: Hepatocytes
338	Liver: Hepatocytes
283	Liver: Hepatocytes
312	Liver: Hepatocytes
112483	Liver: Hepatocytes
6425	Liver: Hepatocytes
29974	Liver: Hepatocytes
335	Liver: Hepatocytes
664	Liver: Hepatocytes
2267	Liver: Hepatocytes
5053	Liver: Hepatocytes
866	Liver: Hepatocytes
336	Liver: Hepatocytes
563	Liver: Hepatocytes
2266	Liver: Hepatocytes
345	Liver: Hepatocytes
1672	Liver: Hepatocytes
7104	Liver: Hepatocytes
2638	Liver: Hepatocytes
259	Liver: Hepatocytes
5004	Liver: Hepatocytes
7276	Liver: Hepatocytes
3034	Liver: Hepatocytes
445	Liver: Hepatocytes
6319	Liver: Hepatocytes
3157	Liver: Hepatocytes
55902	Liver: Hepatocytes
7108	Liver: Hepatocytes
89866	Liver: Hepatocytes
7884	Liver: Hepatocytes
390	Liver: Hepatocytes
590	Liver: Hepatocytes
2690	Liver: Hepatocytes
4329	Liver: Hepatocytes
10747	Liver: Hepatocytes
1645	Liver: Hepatocytes
57817	Liver: Hepatocytes
2752	Liver: Hepatocytes
47	Liver: Hepatocytes
435	Liver: Hepatocytes
27346	Liver: Hepatocytes
1356	Liver: Hepatocytes
6590	Liver: Hepatocytes
39	Liver: Hepatocytes
9032	Liver: Hepatocytes
6307	Liver: Hepatocytes
3953	Liver: Hepatocytes
1827	Liver: Hepatocytes
367	Liver: Hepatocytes
138716	Liver: Hepatocytes
3290	Liver: Hepatocytes
55937	Liver: Hepatocytes
26007	Liver: Hepatocytes
50486	Liver: Hepatocytes
5446	Liver: Hepatocytes
388722	Liver: Hepatocytes
143941	Liver: Hepatocytes
10468	Liver: Hepatocytes
4163	Liver: Hepatocytes
366	Liver: Hepatocytes
23530	Liver: Hepatocytes
51023	Liver: Hepatocytes
54940	Liver: Hepatocytes
116519	Liver: Hepatocytes
957	Liver: Hepatocytes
163126	Liver: Hepatocytes
58476	Liver: Hepatocytes
471	Liver: Hepatocytes
871	Liver: Hepatocytes
389432	Liver: Hepatocytes
2888	Liver: Hepatocytes
917	Liver: Hepatocytes
388	Liver: Hepatocytes
54566	Liver: Hepatocytes
137964	Liver: Hepatocytes
6711	Liver: Hepatocytes
6383	Liver: Hepatocytes
22822	Liver: Hepatocytes
9589	Liver: Hepatocytes
34	Liver: Hepatocytes
930	Liver: Immune system cells
931	Liver: Immune system cells
3559	Liver: Immune system cells
5788	Liver: Immune system cells
920	Liver: Immune system cells
925	Liver: Immune system cells
915	Liver: Immune system cells
916	Liver: Immune system cells
917	Liver: Immune system cells
929	Liver: Immune system cells
924	Liver: Immune system cells
952	Liver: Immune system cells
100133941	Liver: Immune system cells
929	Liver: Immune system cells
945	Liver: Immune system cells
952	Liver: Immune system cells
939	Liver: Immune system cells
929	Liver: Kupffer cells
968	Liver: Kupffer cells
7124	Liver: Kupffer cells
4069	Liver: Kupffer cells
4353	Liver: Kupffer cells
11326	Liver: Kupffer cells
60675	Liver: Kupffer cells
80765	Liver: Kupffer cells
4481	Liver: Kupffer cells
5465	Liver: Kupffer cells
54210	Liver: Kupffer cells
6556	Liver: Kupffer cells
4322	Liver: Kupffer cells
7421	Liver: Kupffer cells
1118	Liver: Kupffer cells
5008	Liver: Kupffer cells
5467	Liver: Kupffer cells
165530	Liver: Kupffer cells
2015	Liver: Kupffer cells
3553	Liver: Kupffer cells
30061	Liver: Kupffer cells
2539	Liver: Kupffer cells
91937	Liver: Kupffer cells
4332	Liver: Kupffer cells
51296	Liver: Kupffer cells
1776	Liver: Kupffer cells
8685	Liver: Kupffer cells
3077	Liver: Kupffer cells
952	Liver: Kupffer cells
9332	Liver: Kupffer cells
1234	Liver: Kupffer cells
51266	Liver: Kupffer cells
339390	Liver: Kupffer cells
338328	Liver: Kupffer cells
2350	Liver: Kupffer cells
5360	Liver: Kupffer cells
2512	Liver: Kupffer cells
3665	Liver: Kupffer cells
121599	Liver: Kupffer cells
1436	Liver: Kupffer cells
714	Liver: Kupffer cells
712	Liver: Kupffer cells
713	Liver: Kupffer cells
26253	Liver: Kupffer cells
3855	Liver: Liver progenitor cell
3880	Liver: Liver progenitor cell
3815	Liver: Mast cells
5169	Liver: Mast cells
3559	Liver: Mast cells
3669	Liver: Mast cells
6571	Liver: Mast cells
928	Liver: Mast cells
2205	Liver: Mast cells
2208	Liver: Mast cells
960	Liver: Mesenchymal stem cell
2022	Liver: Mesenchymal stem cell
4907	Liver: Mesenchymal stem cell
7070	Liver: Mesenchymal stem cell
2215	Liver: Monocytes
929	Liver: Monocytes
348	Eye: Muller cells
2752	Eye: Muller cells
6017	Eye: Muller cells
7431	Eye: Muller cells
216	Eye: Muller cells
6017	Eye: Muller cells
2752	Eye: Muller cells
5080	Eye: Muller cells
767	Eye: Muller cells
1907	Eye: Muller cells
3759	Eye: Muller cells
5995	Eye: Muller cells
348	Eye: Muller cells
361	Eye: Muller cells
9588	Eye: Astrocytes
6507	Eye: Astrocytes
5076	Eye: Astrocytes
6017	Eye: Astrocytes
2670	Eye: Astrocytes
6285	Eye: Astrocytes
652	Eye: Retinal ganglion cells
2893	Eye: Retinal ganglion cells
2913	Eye: Retinal ganglion cells
3759	Eye: Retinal ganglion cells
5469	Eye: Retinal ganglion cells
11281	Eye: Retinal ganglion cells
7546	Eye: Retinal ganglion cells
57084	Eye: Retinal ganglion cells
5080	Eye: Retinal ganglion cells
7070	Eye: Retinal ganglion cells
4747	Eye: Retinal ganglion cells
5458	Eye: Retinal ganglion cells
6623	Eye: Retinal ganglion cells
51299	Eye: Retinal ganglion cells
5080	Eye: Retinal progenitor cells
794	Eye: Retinal progenitor cells
4990	Eye: Retinal progenitor cells
6010	Eye: Retinal progenitor cells
6496	Eye: Retinal progenitor cells
4744	Eye: Retinal progenitor cells
8549	Eye: Retinal progenitor cells
6295	Eye: Retinal progenitor cells
30062	Eye: Retinal progenitor cells
4851	Eye: Retinal progenitor cells
3280	Eye: Retinal progenitor cells
4440	Eye: Retinal progenitor cells
6662	Eye: Retinal progenitor cells
3815	Eye: Retinal progenitor cells
5156	Eye: Retinal progenitor cells
6423	Eye: Retinal progenitor cells
5578	Eye: Rod bipolar cells
5121	Eye: Rod bipolar cells
5957	Eye: Rod bipolar cells
6506	Eye: Rod bipolar cells
645832	Eye: Rod bipolar cells
5015	Eye: Rod bipolar cells
2913	Eye: Rod bipolar cells
3739	Eye: Rod bipolar cells
3778	Eye: Rod bipolar cells
6096	Eye: Rod bipolar cells
56344	Eye: Rod bipolar cells
2554	Eye: Rod bipolar cells
89884	Eye: Rod bipolar cells
5121	Eye: Cone bipolar cells
5957	Eye: Cone bipolar cells
6506	Eye: Cone bipolar cells
10590	Eye: Cone bipolar cells
5015	Eye: Cone bipolar cells
4284	Eye: Cone bipolar cells
2778	Eye: Cone bipolar cells
3670	Eye: Cone bipolar cells
6512	Eye: Cone bipolar cells
57369	Eye: Cone bipolar cells
2784	Eye: Cone bipolar cells
2893	Eye: Cone bipolar cells
9414	Eye: Cone bipolar cells
56344	Eye: Cone bipolar cells
10590	Eye: Cone bipolar cells
30813	Eye: Cone bipolar cells
2554	Eye: Cone bipolar cells
89884	Eye: Cone bipolar cells
8022	Eye: Cone bipolar cells
5080	Eye: GABAergic amacrine cells
7020	Eye: GABAergic amacrine cells
2572	Eye: GABAergic amacrine cells
2526	Eye: GABAergic amacrine cells
794	Eye: GABAergic amacrine cells
5816	Eye: GABAergic amacrine cells
5121	Eye: GABAergic amacrine cells
7432	Eye: GABAergic amacrine cells
7070	Eye: GABAergic amacrine cells
6804	Eye: GABAergic amacrine cells
4284	Eye: GABAergic amacrine cells
2571	Eye: GABAergic amacrine cells
9839	Eye: GABAergic amacrine cells
9414	Eye: GABAergic amacrine cells
223117	Eye: GABAergic amacrine cells
11281	Eye: GABAergic amacrine cells
3778	Eye: GABAergic amacrine cells
3739	Eye: GABAergic amacrine cells
2913	Eye: GABAergic amacrine cells
57369	Eye: GABAergic amacrine cells
5629	Eye: GABAergic amacrine cells
4929	Eye: GABAergic amacrine cells
5649	Eye: GABAergic amacrine cells
6010	Eye: Rod photoreceptor cells
5132	Eye: Rod photoreceptor cells
4901	Eye: Rod photoreceptor cells
6094	Eye: Rod photoreceptor cells
1406	Eye: Rod photoreceptor cells
407	Eye: Rod photoreceptor cells
57010	Eye: Rod photoreceptor cells
776	Eye: Rod photoreceptor cells
83657	Eye: Rod photoreceptor cells
1907	Eye: Rod photoreceptor cells
57369	Eye: Rod photoreceptor cells
56479	Eye: Rod photoreceptor cells
3739	Eye: Rod photoreceptor cells
26103	Eye: Rod photoreceptor cells
4094	Eye: Rod photoreceptor cells
5469	Eye: Rod photoreceptor cells
6096	Eye: Rod photoreceptor cells
94137	Eye: Rod photoreceptor cells
83882	Eye: Rod photoreceptor cells
123016	Eye: Rod photoreceptor cells
148398	Eye: Rod photoreceptor cells
9187	Eye: Rod photoreceptor cells
6101	Eye: Rod photoreceptor cells
5158	Eye: Rod photoreceptor cells
407	Eye: Cone photoreceptor cells
611	Eye: Cone photoreceptor cells
4901	Eye: Cone photoreceptor cells
6094	Eye: Cone photoreceptor cells
1406	Eye: Cone photoreceptor cells
407	Eye: Cone photoreceptor cells
57010	Eye: Cone photoreceptor cells
776	Eye: Cone photoreceptor cells
1907	Eye: Cone photoreceptor cells
57369	Eye: Cone photoreceptor cells
2784	Eye: Cone photoreceptor cells
56479	Eye: Cone photoreceptor cells
26103	Eye: Cone photoreceptor cells
5469	Eye: Cone photoreceptor cells
94137	Eye: Cone photoreceptor cells
7068	Eye: Cone photoreceptor cells
83882	Eye: Cone photoreceptor cells
123016	Eye: Cone photoreceptor cells
9187	Eye: Cone photoreceptor cells
6101	Eye: Cone photoreceptor cells
5158	Eye: Cone photoreceptor cells
64805	Eye: Microglial cells
3684	Eye: Microglial cells
958	Eye: Microglial cells
5788	Eye: Microglial cells
968	Eye: Microglial cells
199	Eye: Microglial cells
1524	Eye: Microglial cells
338773	Eye: Microglial cells
2015	Eye: Microglial cells
712	Eye: Microglial cells
4843	Eye: Microglial cells
7124	Eye: Microglial cells
51477	Eye: Microglial cells
6351	Eye: Microglial cells
140	Eye: Microglial cells
154	Eye: Microglial cells
79365	Eye: Microglial cells
274	Eye: Microglial cells
10365	Eye: Microglial cells
89795	Eye: Microglial cells
388	Eye: Microglial cells
6299	Eye: Microglial cells
27181	Eye: Microglial cells
6507	Eye: Microglial cells
10252	Eye: Microglial cells
6886	Eye: Microglial cells
1524	Eye: Microglial cells
6376	Eye: Microglial cells
5957	Eye: Horizontal cells
5629	Eye: Horizontal cells
4914	Eye: Horizontal cells
3975	Eye: Horizontal cells
3982	Eye: Horizontal cells
794	Eye: Horizontal cells
793	Eye: Horizontal cells
1740	Eye: Horizontal cells
7021	Eye: Horizontal cells
9839	Eye: Horizontal cells
6855	Eye: Synapses
1742	Eye: Synapses
9456	Eye: Synapses
140679	Eye: Synapses
7430	Eye: Retinal pigment epithelial cells
6121	Eye: Retinal pigment epithelial cells
7439	Eye: Retinal pigment epithelial cells
57101	Eye: Retinal pigment epithelial cells
650	Eye: Retinal pigment epithelial cells
652	Eye: Retinal pigment epithelial cells
1191	Eye: Retinal pigment epithelial cells
2202	Eye: Retinal pigment epithelial cells
3565	Eye: Retinal pigment epithelial cells
3762	Eye: Retinal pigment epithelial cells
5469	Eye: Retinal pigment epithelial cells
5995	Eye: Retinal pigment epithelial cells
157869	Eye: Retinal pigment epithelial cells
7046	Eye: Retinal pigment epithelial cells
26022	Eye: Retinal pigment epithelial cells
123016	Eye: Retinal pigment epithelial cells
7185	Eye: Retinal pigment epithelial cells
3850	Eye: Cornea epithelial cells
1316	Eye: Cornea epithelial cells
969	Eye: Immune cells
920	Eye: Immune cells
3684	Eye: Immune cells
712	Eye: Immune cells
2207	Eye: Immune cells
930	Eye: Immune cells
4050	Eye: Immune cells
1043	Eye: Immune cells
5080	Eye: Fibroblasts
1277	Eye: Fibroblasts
7040	Eye: Fibroblasts
59	Eye: Fibroblasts
3383	Eye: Fibroblasts
2192	Eye: Fibroblasts
1393	Eye: Fibroblasts
2335	Eye: Fibroblasts
5156	Eye: Fibroblasts
5175	Eye: Endothelial cells
7450	Eye: Endothelial cells
1003	Eye: Endothelial cells
650	Eye: Endothelial cells
652	Eye: Endothelial cells
947	Eye: Endothelial cells
1604	Eye: Endothelial cells
2321	Eye: Endothelial cells
5469	Eye: Endothelial cells
7046	Eye: Endothelial cells
26022	Eye: Endothelial cells
8742	Eye: Endothelial cells
22918	Eye: Endothelial cells
7122	Eye: Endothelial cells
3383	Eye: Endothelial cells
2791	Eye: Endothelial cells
3764	Eye: Pericytes
8788	Eye: Pericytes
7412	Eye: Pericytes
118429	Eye: Extracellular matrix cells
1300	Eye: Extracellular matrix cells
2202	Eye: Extracellular matrix cells
3908	Eye: Extracellular matrix cells
6641	Eye: Extracellular matrix cells
6934	Eye: Extracellular matrix cells
7046	Eye: Extracellular matrix cells
26022	Eye: Extracellular matrix cells
7434	Eye: Extracellular matrix cells
7546	Eye: Extracellular matrix cells
5080	Eye: Glycinergic amacrine cells
7020	Eye: Glycinergic amacrine cells
2526	Eye: Glycinergic amacrine cells
794	Eye: Glycinergic amacrine cells
5816	Eye: Glycinergic amacrine cells
6536	Eye: Glycinergic amacrine cells
5121	Eye: Glycinergic amacrine cells
7432	Eye: Glycinergic amacrine cells
7070	Eye: Glycinergic amacrine cells
6804	Eye: Glycinergic amacrine cells
4284	Eye: Glycinergic amacrine cells
9839	Eye: Glycinergic amacrine cells
9414	Eye: Glycinergic amacrine cells
223117	Eye: Glycinergic amacrine cells
11281	Eye: Glycinergic amacrine cells
3778	Eye: Glycinergic amacrine cells
3739	Eye: Glycinergic amacrine cells
2913	Eye: Glycinergic amacrine cells
57369	Eye: Glycinergic amacrine cells
5629	Eye: Glycinergic amacrine cells
7042	Eye: Glycinergic amacrine cells
79012	Eye: Glycinergic amacrine cells
6925	Eye: Glycinergic amacrine cells
1946	Eye: Glycinergic amacrine cells
1600	Eye: Glycinergic amacrine cells
6536	Eye: Glycinergic amacrine cells
5080	Eye: Cholinergic GABAergic amacrine cells
7020	Eye: Cholinergic GABAergic amacrine cells
2572	Eye: Cholinergic GABAergic amacrine cells
2526	Eye: Cholinergic GABAergic amacrine cells
794	Eye: Cholinergic GABAergic amacrine cells
5816	Eye: Cholinergic GABAergic amacrine cells
5121	Eye: Cholinergic GABAergic amacrine cells
7432	Eye: Cholinergic GABAergic amacrine cells
7070	Eye: Cholinergic GABAergic amacrine cells
6804	Eye: Cholinergic GABAergic amacrine cells
4284	Eye: Cholinergic GABAergic amacrine cells
2571	Eye: Cholinergic GABAergic amacrine cells
9839	Eye: Cholinergic GABAergic amacrine cells
9414	Eye: Cholinergic GABAergic amacrine cells
223117	Eye: Cholinergic GABAergic amacrine cells
11281	Eye: Cholinergic GABAergic amacrine cells
3778	Eye: Cholinergic GABAergic amacrine cells
3739	Eye: Cholinergic GABAergic amacrine cells
2913	Eye: Cholinergic GABAergic amacrine cells
57369	Eye: Cholinergic GABAergic amacrine cells
5629	Eye: Cholinergic GABAergic amacrine cells
4929	Eye: Cholinergic GABAergic amacrine cells
5649	Eye: Cholinergic GABAergic amacrine cells
6863	Eye: Cholinergic GABAergic amacrine cells
57758	Eye: Cholinergic GABAergic amacrine cells
131034	Eye: Cholinergic GABAergic amacrine cells
6657	Eye: Cholinergic GABAergic amacrine cells
10590	Eye: Cholinergic GABAergic amacrine cells
5080	Eye: Tachykinin GABAergic amacrine cells
7020	Eye: Tachykinin GABAergic amacrine cells
2572	Eye: Tachykinin GABAergic amacrine cells
2526	Eye: Tachykinin GABAergic amacrine cells
794	Eye: Tachykinin GABAergic amacrine cells
5816	Eye: Tachykinin GABAergic amacrine cells
5121	Eye: Tachykinin GABAergic amacrine cells
7432	Eye: Tachykinin GABAergic amacrine cells
7070	Eye: Tachykinin GABAergic amacrine cells
6804	Eye: Tachykinin GABAergic amacrine cells
4284	Eye: Tachykinin GABAergic amacrine cells
2571	Eye: Tachykinin GABAergic amacrine cells
9839	Eye: Tachykinin GABAergic amacrine cells
9414	Eye: Tachykinin GABAergic amacrine cells
223117	Eye: Tachykinin GABAergic amacrine cells
11281	Eye: Tachykinin GABAergic amacrine cells
3778	Eye: Tachykinin GABAergic amacrine cells
3739	Eye: Tachykinin GABAergic amacrine cells
2913	Eye: Tachykinin GABAergic amacrine cells
57369	Eye: Tachykinin GABAergic amacrine cells
5629	Eye: Tachykinin GABAergic amacrine cells
4929	Eye: Tachykinin GABAergic amacrine cells
5649	Eye: Tachykinin GABAergic amacrine cells
1002	Eye: Tachykinin GABAergic amacrine cells
2900	Eye: Tachykinin GABAergic amacrine cells
2918	Eye: Tachykinin GABAergic amacrine cells
9353	Eye: Tachykinin GABAergic amacrine cells
10590	Eye: Tachykinin GABAergic amacrine cells
5080	Eye: Starburst amacrine cells
7020	Eye: Starburst amacrine cells
2526	Eye: Starburst amacrine cells
794	Eye: Starburst amacrine cells
5816	Eye: Starburst amacrine cells
5121	Eye: Starburst amacrine cells
7432	Eye: Starburst amacrine cells
7070	Eye: Starburst amacrine cells
6804	Eye: Starburst amacrine cells
4284	Eye: Starburst amacrine cells
9839	Eye: Starburst amacrine cells
9414	Eye: Starburst amacrine cells
223117	Eye: Starburst amacrine cells
11281	Eye: Starburst amacrine cells
3778	Eye: Starburst amacrine cells
3739	Eye: Starburst amacrine cells
2913	Eye: Starburst amacrine cells
57369	Eye: Starburst amacrine cells
5629	Eye: Starburst amacrine cells
2571	Eye: Starburst amacrine cells
1103	Eye: Starburst amacrine cells
60482	Eye: Starburst amacrine cells
4072	Kidney: Cancer stem cells
930	Kidney: Immune cells
3512	Kidney: Immune cells
958	Kidney: Immune cells
973	Kidney: Immune cells
57699	Kidney: Immune cells
83416	Kidney: Immune cells
3122	Kidney: Immune cells
931	Kidney: Immune cells
51237	Kidney: Immune cells
93035	Kidney: Immune cells
5368	Kidney: Immune cells
5450	Kidney: Immune cells
115650	Kidney: Immune cells
915	Kidney: Immune cells
3575	Kidney: Immune cells
916	Kidney: Immune cells
925	Kidney: Immune cells
1043	Kidney: Immune cells
9235	Kidney: Immune cells
3824	Kidney: Immune cells
968	Kidney: Immune cells
3576	Kidney: Immune cells
2215	Kidney: Immune cells
4332	Kidney: Immune cells
3815	Kidney: Immune cells
5743	Kidney: Immune cells
6571	Kidney: Immune cells
4050	Kidney: Immune cells
1043	Kidney: Immune cells
51246	Kidney: Immune cells
2299	Kidney: α-intercalated cells (Collecting duct system)
27199	Kidney: α-intercalated cells (Collecting duct system)
127124	Kidney: α-intercalated cells (Collecting duct system)
363	Kidney: α-intercalated cells (Collecting duct system)
760	Kidney: α-intercalated cells (Collecting duct system)
6521	Kidney: α-intercalated cells (Collecting duct system)
51458	Kidney: α-intercalated cells (Collecting duct system)
525	Kidney: α-intercalated cells (Collecting duct system)
552	Kidney: α-intercalated cells (Collecting duct system)
9934	Kidney: α-intercalated cells (Collecting duct system)
155006	Kidney: α-intercalated cells (Collecting duct system)
760	Kidney: α-intercalated cells (Collecting duct system)
10655	Kidney: α-intercalated cells (Collecting duct system)
2299	Kidney: β-intercalated cells (Collecting duct system)
27199	Kidney: β-intercalated cells (Collecting duct system)
